"arm","trait","metric","value","coverage","dgp","n","seed","type"
"gnn_off_pure","c2","zRMSE",0.111669021246556,1,"types_mixed",300,3,"continuous"
"gnn_off_pure","cnt","zRMSE",0.456563337921315,0.988888888888889,"types_mixed",300,3,"count"
"gnn_off_pure","prp","zRMSE",0.415164862310677,1,"types_mixed",300,3,"proportion"
"gnn_off_pure","bin","accuracy",0.911111111111111,NA,"types_mixed",300,3,"binary"
"gnn_off_pure","ord","accuracy",0.888888888888889,NA,"types_mixed",300,3,"ordinal"
"gnn_off_pure","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,3,"categorical"
"freq","c1","zRMSE",0.157844753894101,NA,"types_mixed",300,3,"continuous"
"freq","c2","zRMSE",0.112020296954399,NA,"types_mixed",300,3,"continuous"
"freq","cnt","zRMSE",0.511993034931061,NA,"types_mixed",300,3,"count"
"freq","prp","zRMSE",0.435182646906452,NA,"types_mixed",300,3,"proportion"
"freq","bin","accuracy",0.911111111111111,NA,"types_mixed",300,3,"binary"
"freq","ord","accuracy",0.888888888888889,NA,"types_mixed",300,3,"ordinal"
"freq","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,3,"categorical"
"bace","c1","zRMSE",0.175959693469997,NA,"types_mixed",300,3,"continuous"
"bace","c2","zRMSE",0.123098817465315,NA,"types_mixed",300,3,"continuous"
"bace","cnt","zRMSE",0.559173606584555,NA,"types_mixed",300,3,"count"
"bace","prp","zRMSE",0.423786096827654,NA,"types_mixed",300,3,"proportion"
"bace","bin","accuracy",0.911111111111111,NA,"types_mixed",300,3,"binary"
"bace","ord","accuracy",0.833333333333333,NA,"types_mixed",300,3,"ordinal"
"bace","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,3,"categorical"
"floor","c1","zRMSE",1.01036972761303,NA,"types_mixed",300,3,"continuous"
"floor","c2","zRMSE",0.935873916255617,NA,"types_mixed",300,3,"continuous"
"floor","cnt","zRMSE",0.968623401394258,NA,"types_mixed",300,3,"count"
"floor","prp","zRMSE",1.03455921583854,NA,"types_mixed",300,3,"proportion"
"floor","bin","accuracy",0.4,NA,"types_mixed",300,3,"binary"
"floor","ord","accuracy",0.211111111111111,NA,"types_mixed",300,3,"ordinal"
"floor","cat3","accuracy",0.266666666666667,NA,"types_mixed",300,3,"categorical"
"gnn_on","c1","zRMSE",0.145273754514537,0.966666666666667,"types_mixed",300,4,"continuous"
"gnn_on","c2","zRMSE",0.0973741624715151,0.955555555555556,"types_mixed",300,4,"continuous"
"gnn_on","cnt","zRMSE",0.27394540027034,0.977777777777778,"types_mixed",300,4,"count"
"gnn_on","prp","zRMSE",0.468425811363555,0.977777777777778,"types_mixed",300,4,"proportion"
"gnn_on","bin","accuracy",0.877777777777778,NA,"types_mixed",300,4,"binary"
"gnn_on","ord","accuracy",0.844444444444444,NA,"types_mixed",300,4,"ordinal"
"gnn_on","cat3","accuracy",0.9,NA,"types_mixed",300,4,"categorical"
"gnn_on_full","c1","zRMSE",0.131294220300005,0.977777777777778,"types_mixed",300,4,"continuous"
"gnn_on_full","c2","zRMSE",0.0846288431468092,0.977777777777778,"types_mixed",300,4,"continuous"
"gnn_on_full","cnt","zRMSE",0.263080059324559,0.988888888888889,"types_mixed",300,4,"count"
"gnn_on_full","prp","zRMSE",0.454114374153723,0.977777777777778,"types_mixed",300,4,"proportion"
"gnn_on_full","bin","accuracy",0.888888888888889,NA,"types_mixed",300,4,"binary"
"gnn_on_full","ord","accuracy",0.9,NA,"types_mixed",300,4,"ordinal"
"gnn_on_full","cat3","accuracy",0.9,NA,"types_mixed",300,4,"categorical"
"gnn_off","c1","zRMSE",0.120483398321976,0.988888888888889,"types_mixed",300,4,"continuous"
"gnn_off","c2","zRMSE",0.0846288401959084,0.977777777777778,"types_mixed",300,4,"continuous"
"gnn_off","cnt","zRMSE",0.263080059324559,0.988888888888889,"types_mixed",300,4,"count"
"gnn_off","prp","zRMSE",0.455364639401067,0.977777777777778,"types_mixed",300,4,"proportion"
"gnn_off","bin","accuracy",0.888888888888889,NA,"types_mixed",300,4,"binary"
"gnn_off","ord","accuracy",0.9,NA,"types_mixed",300,4,"ordinal"
"gnn_off","cat3","accuracy",0.9,NA,"types_mixed",300,4,"categorical"
"gnn_off_pure","c1","zRMSE",0.120483398321976,0.988888888888889,"types_mixed",300,4,"continuous"
"gnn_off_pure","c2","zRMSE",0.0846288401959084,0.977777777777778,"types_mixed",300,4,"continuous"
"gnn_off_pure","cnt","zRMSE",0.266959576378945,0.988888888888889,"types_mixed",300,4,"count"
"gnn_off_pure","prp","zRMSE",0.455364639401067,0.977777777777778,"types_mixed",300,4,"proportion"
"gnn_off_pure","bin","accuracy",0.888888888888889,NA,"types_mixed",300,4,"binary"
"gnn_off_pure","ord","accuracy",0.9,NA,"types_mixed",300,4,"ordinal"
"gnn_off_pure","cat3","accuracy",0.9,NA,"types_mixed",300,4,"categorical"
"freq","c1","zRMSE",0.120359148992543,NA,"types_mixed",300,4,"continuous"
"freq","c2","zRMSE",0.0847412458702739,NA,"types_mixed",300,4,"continuous"
"freq","cnt","zRMSE",0.753569875620972,NA,"types_mixed",300,4,"count"
"freq","prp","zRMSE",0.471655033435552,NA,"types_mixed",300,4,"proportion"
"freq","bin","accuracy",0.888888888888889,NA,"types_mixed",300,4,"binary"
"freq","ord","accuracy",0.888888888888889,NA,"types_mixed",300,4,"ordinal"
"freq","cat3","accuracy",0.877777777777778,NA,"types_mixed",300,4,"categorical"
"bace","c1","zRMSE",0.131293240025921,NA,"types_mixed",300,4,"continuous"
"bace","c2","zRMSE",0.102365025335844,NA,"types_mixed",300,4,"continuous"
"bace","cnt","zRMSE",0.353371985224264,NA,"types_mixed",300,4,"count"
"bace","prp","zRMSE",0.582877229552616,NA,"types_mixed",300,4,"proportion"
"bace","bin","accuracy",0.866666666666667,NA,"types_mixed",300,4,"binary"
"bace","ord","accuracy",0.855555555555556,NA,"types_mixed",300,4,"ordinal"
"bace","cat3","accuracy",0.822222222222222,NA,"types_mixed",300,4,"categorical"
"floor","c1","zRMSE",1.18337665385091,NA,"types_mixed",300,4,"continuous"
"floor","c2","zRMSE",1.0671018862538,NA,"types_mixed",300,4,"continuous"
"floor","cnt","zRMSE",0.690369462223998,NA,"types_mixed",300,4,"count"
"floor","prp","zRMSE",0.993274120750495,NA,"types_mixed",300,4,"proportion"
"floor","bin","accuracy",0.488888888888889,NA,"types_mixed",300,4,"binary"
"floor","ord","accuracy",0.211111111111111,NA,"types_mixed",300,4,"ordinal"
"floor","cat3","accuracy",0.222222222222222,NA,"types_mixed",300,4,"categorical"
"gnn_on","c1","zRMSE",0.148926483556437,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_on","c2","zRMSE",0.23852471382399,0.977777777777778,"types_mixed",300,5,"continuous"
"gnn_on","cnt","zRMSE",0.427563502762516,0.944444444444444,"types_mixed",300,5,"count"
"gnn_on","prp","zRMSE",0.507924676552103,0.955555555555556,"types_mixed",300,5,"proportion"
"gnn_on","bin","accuracy",0.977777777777778,NA,"types_mixed",300,5,"binary"
"gnn_on","ord","accuracy",0.877777777777778,NA,"types_mixed",300,5,"ordinal"
"gnn_on","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,5,"categorical"
"gnn_on_full","c1","zRMSE",0.14140393232176,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_on_full","c2","zRMSE",0.200174549598082,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_on_full","cnt","zRMSE",0.459867988437311,0.944444444444444,"types_mixed",300,5,"count"
"gnn_on_full","prp","zRMSE",0.461717381416657,0.977777777777778,"types_mixed",300,5,"proportion"
"gnn_on_full","bin","accuracy",0.977777777777778,NA,"types_mixed",300,5,"binary"
"gnn_on_full","ord","accuracy",0.911111111111111,NA,"types_mixed",300,5,"ordinal"
"gnn_on_full","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,5,"categorical"
"gnn_off","c1","zRMSE",0.140910639809872,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_off","c2","zRMSE",0.200174548130191,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_off","cnt","zRMSE",0.459867988437311,0.944444444444444,"types_mixed",300,5,"count"
"gnn_off","prp","zRMSE",0.461717381414772,0.977777777777778,"types_mixed",300,5,"proportion"
"gnn_off","bin","accuracy",0.977777777777778,NA,"types_mixed",300,5,"binary"
"gnn_off","ord","accuracy",0.911111111111111,NA,"types_mixed",300,5,"ordinal"
"gnn_off","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,5,"categorical"
"gnn_off_pure","c1","zRMSE",0.13838971245267,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_off_pure","c2","zRMSE",0.200174548130191,0.988888888888889,"types_mixed",300,5,"continuous"
"gnn_off_pure","cnt","zRMSE",0.459867988437311,0.944444444444444,"types_mixed",300,5,"count"
"gnn_off_pure","prp","zRMSE",0.461717381414772,0.977777777777778,"types_mixed",300,5,"proportion"
"gnn_off_pure","bin","accuracy",0.977777777777778,NA,"types_mixed",300,5,"binary"
"gnn_off_pure","ord","accuracy",0.911111111111111,NA,"types_mixed",300,5,"ordinal"
"gnn_off_pure","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,5,"categorical"
"freq","c1","zRMSE",0.136671126124176,NA,"types_mixed",300,5,"continuous"
"freq","c2","zRMSE",0.202569348878404,NA,"types_mixed",300,5,"continuous"
"freq","cnt","zRMSE",0.497254202498194,NA,"types_mixed",300,5,"count"
"freq","prp","zRMSE",0.470428010174531,NA,"types_mixed",300,5,"proportion"
"freq","bin","accuracy",0.977777777777778,NA,"types_mixed",300,5,"binary"
"freq","ord","accuracy",0.911111111111111,NA,"types_mixed",300,5,"ordinal"
"freq","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,5,"categorical"
"bace","c1","zRMSE",0.17137105948245,NA,"types_mixed",300,5,"continuous"
"bace","c2","zRMSE",0.239771219230333,NA,"types_mixed",300,5,"continuous"
"bace","cnt","zRMSE",0.513103195250399,NA,"types_mixed",300,5,"count"
"bace","prp","zRMSE",0.538825580159955,NA,"types_mixed",300,5,"proportion"
"bace","bin","accuracy",0.966666666666667,NA,"types_mixed",300,5,"binary"
"bace","ord","accuracy",0.855555555555556,NA,"types_mixed",300,5,"ordinal"
"bace","cat3","accuracy",0.9,NA,"types_mixed",300,5,"categorical"
"floor","c1","zRMSE",0.851352676655722,NA,"types_mixed",300,5,"continuous"
"floor","c2","zRMSE",1.07942229060607,NA,"types_mixed",300,5,"continuous"
"floor","cnt","zRMSE",0.93174643139611,NA,"types_mixed",300,5,"count"
"floor","prp","zRMSE",0.969193089406453,NA,"types_mixed",300,5,"proportion"
"floor","bin","accuracy",0.466666666666667,NA,"types_mixed",300,5,"binary"
"floor","ord","accuracy",0.222222222222222,NA,"types_mixed",300,5,"ordinal"
"floor","cat3","accuracy",0.244444444444444,NA,"types_mixed",300,5,"categorical"
"mf_phylo","Mass","zRMSE",1.64889127074191,NA,"avonet",300,1,"continuous"
"mf_phylo","Beak.Length_Culmen","zRMSE",0.536678390459384,NA,"avonet",300,1,"continuous"
"mf_phylo","Tarsus.Length","zRMSE",0.52184416737276,NA,"avonet",300,1,"continuous"
"mf_phylo","Wing.Length","zRMSE",0.351496595799314,NA,"avonet",300,1,"continuous"
"mf_phylo","Trophic.Level","accuracy",0.766666666666667,NA,"avonet",300,1,"categorical"
"mf_phylo","Primary.Lifestyle","accuracy",0.733333333333333,NA,"avonet",300,1,"categorical"
"mf_phylo","Migration","accuracy",0.844444444444444,NA,"avonet",300,1,"ordinal"
"mf_phylo","Mass","zRMSE",1.65423379793596,NA,"avonet",300,2,"continuous"
"mf_phylo","Beak.Length_Culmen","zRMSE",0.61647465487391,NA,"avonet",300,2,"continuous"
"mf_phylo","Tarsus.Length","zRMSE",0.382682039869111,NA,"avonet",300,2,"continuous"
"mf_phylo","Wing.Length","zRMSE",0.442867585018221,NA,"avonet",300,2,"continuous"
"mf_phylo","Trophic.Level","accuracy",0.744444444444444,NA,"avonet",300,2,"categorical"
"mf_phylo","Primary.Lifestyle","accuracy",0.833333333333333,NA,"avonet",300,2,"categorical"
"mf_phylo","Migration","accuracy",0.744444444444444,NA,"avonet",300,2,"ordinal"
"mf_phylo","Mass","zRMSE",0.175707397147618,NA,"avonet",300,3,"continuous"
"mf_phylo","Beak.Length_Culmen","zRMSE",0.255422119251879,NA,"avonet",300,3,"continuous"
"mf_phylo","Tarsus.Length","zRMSE",0.471053424806188,NA,"avonet",300,3,"continuous"
"mf_phylo","Wing.Length","zRMSE",0.253614379186411,NA,"avonet",300,3,"continuous"
"mf_phylo","Trophic.Level","accuracy",0.777777777777778,NA,"avonet",300,3,"categorical"
"mf_phylo","Primary.Lifestyle","accuracy",0.855555555555556,NA,"avonet",300,3,"categorical"
"mf_phylo","Migration","accuracy",0.755555555555556,NA,"avonet",300,3,"ordinal"
"mf_phylo","Mass","zRMSE",2.40790435929544,NA,"avonet",300,4,"continuous"
"mf_phylo","Beak.Length_Culmen","zRMSE",0.369850930863552,NA,"avonet",300,4,"continuous"
"mf_phylo","Tarsus.Length","zRMSE",0.685224699619161,NA,"avonet",300,4,"continuous"
"mf_phylo","Wing.Length","zRMSE",0.498358235845399,NA,"avonet",300,4,"continuous"
"mf_phylo","Trophic.Level","accuracy",0.722222222222222,NA,"avonet",300,4,"categorical"
"mf_phylo","Primary.Lifestyle","accuracy",0.744444444444444,NA,"avonet",300,4,"categorical"
"mf_phylo","Migration","accuracy",0.755555555555556,NA,"avonet",300,4,"ordinal"
"mf_phylo","Mass","zRMSE",0.355554401336829,NA,"avonet",300,5,"continuous"
"mf_phylo","Beak.Length_Culmen","zRMSE",0.601109879800161,NA,"avonet",300,5,"continuous"
"mf_phylo","Tarsus.Length","zRMSE",0.220478940832262,NA,"avonet",300,5,"continuous"
"mf_phylo","Wing.Length","zRMSE",0.507644715770408,NA,"avonet",300,5,"continuous"
"mf_phylo","Trophic.Level","accuracy",0.788888888888889,NA,"avonet",300,5,"categorical"
"mf_phylo","Primary.Lifestyle","accuracy",0.8,NA,"avonet",300,5,"categorical"
"mf_phylo","Migration","accuracy",0.8,NA,"avonet",300,5,"ordinal"
"mf_phylo","c1","zRMSE",0.737848432943871,NA,"types_mixed",100,1,"continuous"
"mf_phylo","c2","zRMSE",0.501292387705218,NA,"types_mixed",100,1,"continuous"
"mf_phylo","cnt","zRMSE",1.17160233869295,NA,"types_mixed",100,1,"count"
"mf_phylo","prp","zRMSE",0.568494080220987,NA,"types_mixed",100,1,"proportion"
"mf_phylo","bin","accuracy",0.833333333333333,NA,"types_mixed",100,1,"binary"
"mf_phylo","ord","accuracy",0.766666666666667,NA,"types_mixed",100,1,"ordinal"
"mf_phylo","cat3","accuracy",0.6,NA,"types_mixed",100,1,"categorical"
"mf_phylo","c1","zRMSE",0.69406594836519,NA,"types_mixed",100,2,"continuous"
"mf_phylo","c2","zRMSE",0.730214166283697,NA,"types_mixed",100,2,"continuous"
"mf_phylo","cnt","zRMSE",0.526880819201193,NA,"types_mixed",100,2,"count"
"mf_phylo","prp","zRMSE",0.670334056121436,NA,"types_mixed",100,2,"proportion"
"mf_phylo","bin","accuracy",0.833333333333333,NA,"types_mixed",100,2,"binary"
"mf_phylo","ord","accuracy",0.566666666666667,NA,"types_mixed",100,2,"ordinal"
"mf_phylo","cat3","accuracy",0.6,NA,"types_mixed",100,2,"categorical"
"mf_phylo","c1","zRMSE",0.234597099056442,NA,"types_mixed",100,3,"continuous"
"mf_phylo","c2","zRMSE",0.608767441049072,NA,"types_mixed",100,3,"continuous"
"mf_phylo","cnt","zRMSE",0.611577226054532,NA,"types_mixed",100,3,"count"
"mf_phylo","prp","zRMSE",0.367873497799798,NA,"types_mixed",100,3,"proportion"
"mf_phylo","bin","accuracy",0.9,NA,"types_mixed",100,3,"binary"
"mf_phylo","ord","accuracy",0.6,NA,"types_mixed",100,3,"ordinal"
"mf_phylo","cat3","accuracy",0.933333333333333,NA,"types_mixed",100,3,"categorical"
"mf_phylo","c1","zRMSE",0.249587065258859,NA,"types_mixed",100,4,"continuous"
"mf_phylo","c2","zRMSE",0.570413565351917,NA,"types_mixed",100,4,"continuous"
"mf_phylo","cnt","zRMSE",0.946126252055839,NA,"types_mixed",100,4,"count"
"mf_phylo","prp","zRMSE",0.455722786280521,NA,"types_mixed",100,4,"proportion"
"mf_phylo","bin","accuracy",0.833333333333333,NA,"types_mixed",100,4,"binary"
"mf_phylo","ord","accuracy",0.833333333333333,NA,"types_mixed",100,4,"ordinal"
"mf_phylo","cat3","accuracy",0.766666666666667,NA,"types_mixed",100,4,"categorical"
"mf_phylo","c1","zRMSE",0.505347035060658,NA,"types_mixed",100,5,"continuous"
"mf_phylo","c2","zRMSE",0.521663829482589,NA,"types_mixed",100,5,"continuous"
"mf_phylo","cnt","zRMSE",0.701372180420892,NA,"types_mixed",100,5,"count"
"mf_phylo","prp","zRMSE",0.432339305973492,NA,"types_mixed",100,5,"proportion"
"mf_phylo","bin","accuracy",0.9,NA,"types_mixed",100,5,"binary"
"mf_phylo","ord","accuracy",0.666666666666667,NA,"types_mixed",100,5,"ordinal"
"mf_phylo","cat3","accuracy",0.733333333333333,NA,"types_mixed",100,5,"categorical"
"mf_phylo","c1","zRMSE",0.359676643329285,NA,"types_mixed",300,1,"continuous"
"mf_phylo","c2","zRMSE",0.200727876980191,NA,"types_mixed",300,1,"continuous"
"mf_phylo","cnt","zRMSE",0.356816696466554,NA,"types_mixed",300,1,"count"
"mf_phylo","prp","zRMSE",0.311183739799379,NA,"types_mixed",300,1,"proportion"
"mf_phylo","bin","accuracy",0.933333333333333,NA,"types_mixed",300,1,"binary"
"mf_phylo","ord","accuracy",0.777777777777778,NA,"types_mixed",300,1,"ordinal"
"mf_phylo","cat3","accuracy",0.8,NA,"types_mixed",300,1,"categorical"
"mf_phylo","c1","zRMSE",0.477050410053165,NA,"types_mixed",300,2,"continuous"
"mf_phylo","c2","zRMSE",0.346685618933492,NA,"types_mixed",300,2,"continuous"
"mf_phylo","cnt","zRMSE",0.82634565478993,NA,"types_mixed",300,2,"count"
"mf_phylo","prp","zRMSE",0.515304541201996,NA,"types_mixed",300,2,"proportion"
"mf_phylo","bin","accuracy",0.888888888888889,NA,"types_mixed",300,2,"binary"
"mf_phylo","ord","accuracy",0.833333333333333,NA,"types_mixed",300,2,"ordinal"
"mf_phylo","cat3","accuracy",0.788888888888889,NA,"types_mixed",300,2,"categorical"
"mf_phylo","c1","zRMSE",0.259839794019565,NA,"types_mixed",300,3,"continuous"
"mf_phylo","c2","zRMSE",0.230994840595657,NA,"types_mixed",300,3,"continuous"
"mf_phylo","cnt","zRMSE",0.408737824851863,NA,"types_mixed",300,3,"count"
"mf_phylo","prp","zRMSE",0.37868414117467,NA,"types_mixed",300,3,"proportion"
"mf_phylo","bin","accuracy",0.933333333333333,NA,"types_mixed",300,3,"binary"
"mf_phylo","ord","accuracy",0.855555555555556,NA,"types_mixed",300,3,"ordinal"
"mf_phylo","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,3,"categorical"
"mf_phylo","c1","zRMSE",0.214121032426377,NA,"types_mixed",300,4,"continuous"
"mf_phylo","c2","zRMSE",0.165874102293638,NA,"types_mixed",300,4,"continuous"
"mf_phylo","cnt","zRMSE",0.315536811243153,NA,"types_mixed",300,4,"count"
"mf_phylo","prp","zRMSE",0.517635852697765,NA,"types_mixed",300,4,"proportion"
"mf_phylo","bin","accuracy",0.866666666666667,NA,"types_mixed",300,4,"binary"
"mf_phylo","ord","accuracy",0.811111111111111,NA,"types_mixed",300,4,"ordinal"
"mf_phylo","cat3","accuracy",0.822222222222222,NA,"types_mixed",300,4,"categorical"
"mf_phylo","c1","zRMSE",0.299617707807591,NA,"types_mixed",300,5,"continuous"
"mf_phylo","c2","zRMSE",0.406835755615068,NA,"types_mixed",300,5,"continuous"
"mf_phylo","cnt","zRMSE",0.419222392115329,NA,"types_mixed",300,5,"count"
"mf_phylo","prp","zRMSE",0.48588847745547,NA,"types_mixed",300,5,"proportion"
"mf_phylo","bin","accuracy",0.977777777777778,NA,"types_mixed",300,5,"binary"
"mf_phylo","ord","accuracy",0.866666666666667,NA,"types_mixed",300,5,"ordinal"
"mf_phylo","cat3","accuracy",0.933333333333333,NA,"types_mixed",300,5,"categorical"
