"job_id","cell_id","rep","family","n_species","phylo_lambda","miss_frac","seed","lambda_mode","fit_ok","blend_loss","baseline_loss","paired_delta","r_cal_gnn_mean","floor_fired"
605,38,8,"F3",100,0.5,0.3,13808,"bayes",TRUE,0.881298146990134,0.750398861930382,0.130899285059751,0,TRUE
606,39,8,"F1",300,0.5,0.3,13908,"bayes",TRUE,0.83760697523297,0.844415165639765,-0.00680819040679503,0.6125,FALSE
607,40,8,"F2",300,0.5,0.3,14008,"bayes",TRUE,0.884686326680113,0.909686963888738,-0.0250006372086253,0.5,FALSE
608,41,8,"F3",300,0.5,0.3,14108,"bayes",TRUE,0.701451896277706,0.694886365991086,0.00656553028662021,0.166666666666667,FALSE
609,42,8,"F1",1000,0.5,0.3,14208,"bayes",TRUE,0.803652136520005,0.803491379263769,0.000160757256235433,0,FALSE
610,43,8,"F2",1000,0.5,0.3,14308,"bayes",TRUE,0.806058382159443,0.814971571392536,-0.00891318923309292,0.25,FALSE
611,44,8,"F3",1000,0.5,0.3,14408,"bayes",TRUE,0.689553265840839,0.692184844622635,-0.00263157878179543,0,FALSE
621,54,8,"F1",100,0.2,0.5,15408,"bayes",TRUE,0.947892915352303,0.888402828451001,0.0594900869013016,0.175,TRUE
622,55,8,"F2",100,0.2,0.5,15508,"bayes",TRUE,1.08304488594592,1.08421128771659,-0.00116640177066873,0.25,TRUE
623,56,8,"F3",100,0.2,0.5,15608,"bayes",TRUE,0.868986404831099,0.908738083293902,-0.0397516784628029,0,TRUE
624,57,8,"F1",300,0.2,0.5,15708,"bayes",TRUE,1.11255093577802,1.12137337515503,-0.00882243937701266,0.25,TRUE
625,58,8,"F2",300,0.2,0.5,15808,"bayes",TRUE,0.823654944792547,0.850967644067271,-0.0273126992747242,0.25,TRUE
626,59,8,"F3",300,0.2,0.5,15908,"bayes",TRUE,0.820115457268849,0.78164854093389,0.0384669163349588,0.166666666666667,TRUE
627,60,8,"F1",1000,0.2,0.5,16008,"bayes",TRUE,0.896138877917956,0.900162625938351,-0.00402374802039474,0,TRUE
628,61,8,"F2",1000,0.2,0.5,16108,"bayes",TRUE,1.02096853759954,1.01671116080731,0.00425737679222937,0,TRUE
629,62,8,"F3",1000,0.2,0.5,16208,"bayes",TRUE,0.791723982223378,0.820349856978462,-0.028625874755084,0.141666666666667,TRUE
630,63,8,"F1",100,0.5,0.5,16308,"bayes",TRUE,1.03896489384952,1.03896489409693,-2.47413201037716e-10,0,FALSE
631,64,8,"F2",100,0.5,0.5,16408,"bayes",TRUE,0.984169248256882,0.935484626829901,0.0486846214269805,0,TRUE
632,65,8,"F3",100,0.5,0.5,16508,"bayes",TRUE,0.725316632810791,0.755268664561229,-0.029952031750438,0.166666666666667,TRUE
633,66,8,"F1",300,0.5,0.5,16608,"bayes",TRUE,0.826687209152762,0.83533866201707,-0.00865145286430802,0.25,FALSE
634,67,8,"F2",300,0.5,0.5,16708,"bayes",TRUE,0.912365075272695,0.871374585582099,0.0409904896905954,0.210526315789474,TRUE
635,68,8,"F3",300,0.5,0.5,16808,"bayes",TRUE,0.765458421631463,0.754549950699252,0.0109084709322114,0.0583333333333333,TRUE
636,69,8,"F1",1000,0.5,0.5,16908,"bayes",TRUE,0.919306525361501,0.925977998853401,-0.0066714734919,0.4625,FALSE
637,70,8,"F2",1000,0.5,0.5,17008,"bayes",TRUE,0.789069663207586,0.82304005487869,-0.0339703916711045,0.736842105263158,FALSE
638,71,8,"F3",1000,0.5,0.5,17108,"bayes",TRUE,0.667089498797839,0.672006913282212,-0.00491741448437344,0.266666666666667,FALSE
648,0,9,"F1",100,0.2,0.1,10009,"bayes",TRUE,0.860060742933032,0.88262029083007,-0.0225595478970381,0.472222222222222,TRUE
649,1,9,"F2",100,0.2,0.1,10109,"bayes",TRUE,0.947556111938483,1.00205611623459,-0.0545000042961028,0.5,TRUE
650,2,9,"F3",100,0.2,0.1,10209,"bayes",TRUE,0.721861447973279,0.725891289414823,-0.00402984144154417,0.166666666666667,TRUE
651,3,9,"F1",300,0.2,0.1,10309,"bayes",TRUE,0.838439946712954,0.858497101261033,-0.0200571545480784,0.4375,FALSE
652,4,9,"F2",300,0.2,0.1,10409,"bayes",TRUE,0.91159085974677,0.991872867286824,-0.0802820075400549,0.7375,FALSE
653,5,9,"F3",300,0.2,0.1,10509,"bayes",TRUE,0.827527297204975,0.763083299729004,0.0644439974759706,0,TRUE
654,6,9,"F1",1000,0.2,0.1,10609,"bayes",TRUE,0.950374458621743,0.948943704180146,0.00143075444159679,0,FALSE
655,7,9,"F2",1000,0.2,0.1,10709,"bayes",TRUE,0.993062977161922,1.06955114991644,-0.0764881727545144,0.75,FALSE
656,8,9,"F3",1000,0.2,0.1,10809,"bayes",TRUE,0.764355355018216,0.73520862427744,0.0291467307407759,0.05,TRUE
657,9,9,"F1",100,0.5,0.1,10909,"bayes",TRUE,0.734741119952718,0.74973813804678,-0.0149970180940626,0.25,TRUE
658,10,9,"F2",100,0.5,0.1,11009,"bayes",TRUE,0.745467347840595,0.806070402557782,-0.060603054717187,0.447368421052632,TRUE
659,11,9,"F3",100,0.5,0.1,11109,"bayes",TRUE,0.672774580906996,0.693851839075343,-0.0210772581683465,0,TRUE
660,12,9,"F1",300,0.5,0.1,11209,"bayes",TRUE,0.886186154922036,0.886186153262428,1.65960845066593e-09,0,FALSE
661,13,9,"F2",300,0.5,0.1,11309,"bayes",TRUE,0.835457573834188,0.882521609833983,-0.0470640359997945,1,FALSE
662,14,9,"F3",300,0.5,0.1,11409,"bayes",TRUE,0.793178570893727,0.791853688063923,0.00132488282980403,0.133333333333333,FALSE
663,15,9,"F1",1000,0.5,0.1,11509,"bayes",TRUE,0.823478102877475,0.82242715434823,0.00105094852924492,0.25,FALSE
664,16,9,"F2",1000,0.5,0.1,11609,"bayes",TRUE,0.894194774526854,0.907424647886262,-0.0132298733594083,0.2375,FALSE
665,17,9,"F3",1000,0.5,0.1,11709,"bayes",TRUE,0.74226973696422,0.713091121748116,0.0291786152161039,0.166666666666667,TRUE
675,27,9,"F1",100,0.2,0.3,12709,"bayes",TRUE,1.03138972120699,1.0662313599528,-0.0348416387458101,0,TRUE
676,28,9,"F2",100,0.2,0.3,12809,"bayes",TRUE,0.722403047889143,0.748559773138706,-0.0261567252495637,0.25,TRUE
677,29,9,"F3",100,0.2,0.3,12909,"bayes",TRUE,0.776676494175999,0.700122793548133,0.0765537006278656,0,TRUE
678,30,9,"F1",300,0.2,0.3,13009,"bayes",TRUE,1.06267433538678,1.07521761933878,-0.0125432839519994,0.0666666666666667,FALSE
679,31,9,"F2",300,0.2,0.3,13109,"bayes",TRUE,0.953975310301447,0.999051148527051,-0.0450758382256038,0.25,TRUE
680,32,9,"F3",300,0.2,0.3,13209,"bayes",TRUE,0.669387569075023,0.678518003919042,-0.00913043484401921,0,TRUE
681,33,9,"F1",1000,0.2,0.3,13309,"bayes",TRUE,1.01934709957736,1.01934709901842,5.58938229033856e-10,0,FALSE
682,34,9,"F2",1000,0.2,0.3,13409,"bayes",TRUE,0.875522427403467,0.937320704037024,-0.0617982766335572,0.75,FALSE
683,35,9,"F3",1000,0.2,0.3,13509,"bayes",TRUE,0.747140955234082,0.747140955380268,-1.46185175076141e-10,0,FALSE
684,36,9,"F1",100,0.5,0.3,13609,"bayes",TRUE,0.799932371798435,0.812016780651274,-0.0120844088528393,0.2,FALSE
685,37,9,"F2",100,0.5,0.3,13709,"bayes",TRUE,0.694884592713312,0.760125586688147,-0.0652409939748348,0.75,FALSE
686,38,9,"F3",100,0.5,0.3,13809,"bayes",TRUE,0.66233927534254,0.725627417427677,-0.0632881420851363,0.166666666666667,TRUE
687,39,9,"F1",300,0.5,0.3,13909,"bayes",TRUE,0.849300610161049,0.836487723257857,0.0128128869031924,0.5,FALSE
688,40,9,"F2",300,0.5,0.3,14009,"bayes",TRUE,0.982641408394095,0.966104078636381,0.016537329757714,0.560576923076923,FALSE
689,41,9,"F3",300,0.5,0.3,14109,"bayes",TRUE,0.691776089353946,0.685905094485428,0.00587099486851783,0.166666666666667,TRUE
690,42,9,"F1",1000,0.5,0.3,14209,"bayes",TRUE,0.892737955369253,0.892737955073132,2.96121571707886e-10,0,FALSE
691,43,9,"F2",1000,0.5,0.3,14309,"bayes",TRUE,0.866319733302775,0.868414331194407,-0.00209459789163202,0.125,FALSE
692,44,9,"F3",1000,0.5,0.3,14409,"bayes",TRUE,0.643168578823945,0.644257048741543,-0.00108846991759837,0.125,FALSE
702,54,9,"F1",100,0.2,0.5,15409,"bayes",TRUE,1.11878972512409,1.12599124278108,-0.00720151765699395,0,TRUE
703,55,9,"F2",100,0.2,0.5,15509,"bayes",TRUE,0.931869529760405,0.912772240232635,0.0190972895277699,0,TRUE
704,56,9,"F3",100,0.2,0.5,15609,"bayes",TRUE,0.66010409639828,0.745287751112188,-0.0851836547139072,0,TRUE
705,57,9,"F1",300,0.2,0.5,15709,"bayes",TRUE,1.00554056661806,1.01228902383026,-0.00674845721219963,0.5,TRUE
706,58,9,"F2",300,0.2,0.5,15809,"bayes",TRUE,0.927319197767789,0.943586475232589,-0.0162672774647996,0.15,TRUE
707,59,9,"F3",300,0.2,0.5,15909,"bayes",TRUE,0.759823517049633,0.727656776223763,0.03216674082587,0.166666666666667,TRUE
708,60,9,"F1",1000,0.2,0.5,16009,"bayes",TRUE,0.897285606190218,0.897285606822389,-6.32171204273391e-10,0,FALSE
709,61,9,"F2",1000,0.2,0.5,16109,"bayes",TRUE,1.00496108484081,1.01874874012506,-0.0137876552842584,0.4,FALSE
710,62,9,"F3",1000,0.2,0.5,16209,"bayes",TRUE,0.700010853842846,0.685725140079292,0.0142857137635544,0,TRUE
711,63,9,"F1",100,0.5,0.5,16309,"bayes",TRUE,0.952922060406409,1.01557204537387,-0.0626499849674577,0,TRUE
712,64,9,"F2",100,0.5,0.5,16409,"bayes",TRUE,1.19912081650786,1.24863771128638,-0.0495168947785181,0.25,TRUE
713,65,9,"F3",100,0.5,0.5,16509,"bayes",TRUE,0.783561098649163,0.779697041478818,0.00386405717034477,0,TRUE
714,66,9,"F1",300,0.5,0.5,16609,"bayes",TRUE,0.751916100821797,0.769143494642291,-0.0172273938204942,0.588888888888889,FALSE
715,67,9,"F2",300,0.5,0.5,16709,"bayes",TRUE,0.840292255560341,0.879972492030168,-0.0396802364698265,0.5,FALSE
716,68,9,"F3",300,0.5,0.5,16809,"bayes",TRUE,0.811326482765353,0.762082686578134,0.0492437961872197,0.316666666666667,TRUE
717,69,9,"F1",1000,0.5,0.5,16909,"bayes",TRUE,0.851296757776654,0.851296757632587,1.44067091589761e-10,0,FALSE
718,70,9,"F2",1000,0.5,0.5,17009,"bayes",TRUE,0.956442687853921,0.967273442919679,-0.0108307550657584,0.4625,FALSE
719,71,9,"F3",1000,0.5,0.5,17109,"bayes",TRUE,0.712490560647306,0.694848598684465,0.0176419619628404,0.231481481481481,TRUE
729,0,10,"F1",100,0.2,0.1,10010,"bayes",TRUE,0.937928920141594,0.958764402925281,-0.0208354827836874,0,TRUE
730,1,10,"F2",100,0.2,0.1,10110,"bayes",TRUE,0.94025528189997,0.954753670626592,-0.0144983887266222,0.125,TRUE
731,2,10,"F3",100,0.2,0.1,10210,"bayes",TRUE,0.713779955176242,0.807167602876289,-0.0933876477000464,0.166666666666667,TRUE
732,3,10,"F1",300,0.2,0.1,10310,"bayes",TRUE,0.940466667133111,0.93894802967954,0.00151863745357161,0.473684210526316,TRUE
733,4,10,"F2",300,0.2,0.1,10410,"bayes",TRUE,1.02011129901523,1.1023803522424,-0.0822690532271662,0.75,TRUE
734,5,10,"F3",300,0.2,0.1,10510,"bayes",TRUE,0.807048985508913,0.8038783666242,0.00317061888471315,0.147058823529412,FALSE
735,6,10,"F1",1000,0.2,0.1,10610,"bayes",TRUE,0.961160583103769,0.964102099214847,-0.00294151611107807,0.25,FALSE
736,7,10,"F2",1000,0.2,0.1,10710,"bayes",TRUE,0.994837840527201,1.01527534140445,-0.0204375008772442,0.25,FALSE
737,8,10,"F3",1000,0.2,0.1,10810,"bayes",TRUE,0.715637454567644,0.71604336736549,-0.000405912797846186,0.133333333333333,FALSE
738,9,10,"F1",100,0.5,0.1,10910,"bayes",TRUE,0.868111990024669,0.845221317476013,0.0228906725486562,0.208333333333333,TRUE
739,10,10,"F2",100,0.5,0.1,11010,"bayes",TRUE,0.886440653767056,0.911308086014646,-0.0248674322475898,0.7,TRUE
740,11,10,"F3",100,0.5,0.1,11110,"bayes",TRUE,0.857477105217524,0.852071822035698,0.00540528318182509,0.0166666666666667,TRUE
741,12,10,"F1",300,0.5,0.1,11210,"bayes",TRUE,0.82020034403361,0.800217966280344,0.0199823777532665,0.5,FALSE
742,13,10,"F2",300,0.5,0.1,11310,"bayes",TRUE,0.943623392408847,0.992900128358766,-0.0492767359499188,0.5,FALSE
743,14,10,"F3",300,0.5,0.1,11410,"bayes",TRUE,0.664644770608476,0.590570695966401,0.074074074642075,0,TRUE
744,15,10,"F1",1000,0.5,0.1,11510,"bayes",TRUE,0.88703093165383,0.887196407535633,-0.000165475881802934,0.075,FALSE
745,16,10,"F2",1000,0.5,0.1,11610,"bayes",TRUE,0.772440117636042,0.802213979031151,-0.0297738613951095,0.5,FALSE
746,17,10,"F3",1000,0.5,0.1,11710,"bayes",TRUE,0.610733429074085,0.610733428876253,1.97831973025586e-10,0,FALSE
756,27,10,"F1",100,0.2,0.3,12710,"bayes",TRUE,1.07657856317516,1.0617703472114,0.014808215963759,0,TRUE
757,28,10,"F2",100,0.2,0.3,12810,"bayes",TRUE,0.918821028844232,0.936574925962197,-0.0177538971179649,0.5,TRUE
758,29,10,"F3",100,0.2,0.3,12910,"bayes",TRUE,0.59755358047338,0.597553579877314,5.96065974356463e-10,0,TRUE
759,30,10,"F1",300,0.2,0.3,13010,"bayes",TRUE,0.977774267608146,0.955353924101382,0.0224203435067639,0.25,TRUE
760,31,10,"F2",300,0.2,0.3,13110,"bayes",TRUE,0.942517072978857,1.0073767720239,-0.0648596990450472,0.578947368421053,FALSE
761,32,10,"F3",300,0.2,0.3,13210,"bayes",TRUE,0.758620206056508,0.774501082879815,-0.0158808768233074,0,TRUE
762,33,10,"F1",1000,0.2,0.3,13310,"bayes",TRUE,1.0020859492971,1.00771573036296,-0.00562978106585454,0.5,FALSE
763,34,10,"F2",1000,0.2,0.3,13410,"bayes",TRUE,0.97305035437592,1.01490182046877,-0.0418514660928468,0.95,FALSE
764,35,10,"F3",1000,0.2,0.3,13510,"bayes",TRUE,0.730354780303863,0.725842696046786,0.00451208425707683,0.1,FALSE
765,36,10,"F1",100,0.5,0.3,13610,"bayes",TRUE,0.829586595938925,0.799170964888149,0.030415631050776,0.25,TRUE
766,37,10,"F2",100,0.5,0.3,13710,"bayes",TRUE,0.839123267102906,0.863663549661534,-0.0245402825586277,0.15,TRUE
767,38,10,"F3",100,0.5,0.3,13810,"bayes",TRUE,0.809725895824876,0.760258420444729,0.049467475380147,0.166666666666667,TRUE
768,39,10,"F1",300,0.5,0.3,13910,"bayes",TRUE,0.875225443640864,0.875225440275717,3.36514638377139e-09,0,FALSE
769,40,10,"F2",300,0.5,0.3,14010,"bayes",TRUE,1.11622967240232,1.15453073890217,-0.0383010664998478,0.375,FALSE
770,41,10,"F3",300,0.5,0.3,14110,"bayes",TRUE,0.881494993927866,0.834082797994979,0.0474121959328864,0.075,TRUE
771,42,10,"F1",1000,0.5,0.3,14210,"bayes",TRUE,0.866079579617105,0.866079579743426,-1.26321397786455e-10,0,FALSE
772,43,10,"F2",1000,0.5,0.3,14310,"bayes",TRUE,0.977350368611037,0.980421677556193,-0.00307130894515573,0.55,FALSE
773,44,10,"F3",1000,0.5,0.3,14410,"bayes",TRUE,0.739120314957894,0.750748221892986,-0.0116279069350922,0.075,TRUE
783,54,10,"F1",100,0.2,0.5,15410,"bayes",TRUE,1.04407753329164,1.03384087634057,0.0102366569510641,0,TRUE
784,55,10,"F2",100,0.2,0.5,15510,"bayes",TRUE,0.871697964769787,0.929500125073658,-0.057802160303871,0.25,TRUE
785,56,10,"F3",100,0.2,0.5,15610,"bayes",TRUE,0.781069943753773,0.788717772366158,-0.00764782861238411,0,TRUE
786,57,10,"F1",300,0.2,0.5,15710,"bayes",TRUE,0.847691285538932,0.856071479739436,-0.00838019420050384,0.5,FALSE
787,58,10,"F2",300,0.2,0.5,15810,"bayes",TRUE,0.848366962026095,0.851078765843997,-0.00271180381790193,0.3125,TRUE
788,59,10,"F3",300,0.2,0.5,15910,"bayes",TRUE,0.737477537271694,0.748023028843809,-0.010545491572115,0,TRUE
789,60,10,"F1",1000,0.2,0.5,16010,"bayes",TRUE,1.01177661738922,1.02181659519165,-0.0100399778024369,0.5,TRUE
790,61,10,"F2",1000,0.2,0.5,16110,"bayes",TRUE,0.919167844123602,0.908650848599162,0.0105169955244399,0.5,TRUE
791,62,10,"F3",1000,0.2,0.5,16210,"bayes",TRUE,0.721144818925665,0.719565827708947,0.00157899121671767,0.166666666666667,TRUE
792,63,10,"F1",100,0.5,0.5,16310,"bayes",TRUE,1.15961348729186,1.11330045880954,0.0463130284823239,0.25,TRUE
793,64,10,"F2",100,0.5,0.5,16410,"bayes",TRUE,0.885794622358607,0.922077198943507,-0.0362825765849004,0.25,TRUE
794,65,10,"F3",100,0.5,0.5,16510,"bayes",TRUE,0.549867316088396,0.724426275744149,-0.174558959655753,0.166666666666667,TRUE
795,66,10,"F1",300,0.5,0.5,16610,"bayes",TRUE,0.93206612440048,0.930122820480769,0.00194330391971087,0.25,FALSE
796,67,10,"F2",300,0.5,0.5,16710,"bayes",TRUE,0.907377423063862,0.917108139512179,-0.00973071644831625,0,TRUE
797,68,10,"F3",300,0.5,0.5,16810,"bayes",TRUE,0.733525260136377,0.727013215703504,0.00651204443287301,0.166666666666667,FALSE
798,69,10,"F1",1000,0.5,0.5,16910,"bayes",TRUE,0.845411015286766,0.839598676331737,0.00581233895502886,0.2375,FALSE
799,70,10,"F2",1000,0.5,0.5,17010,"bayes",TRUE,0.823819123139915,0.827280514453753,-0.00346139131383794,0.5,FALSE
800,71,10,"F3",1000,0.5,0.5,17110,"bayes",TRUE,0.710470375497649,0.663341556917877,0.0471288185797714,0.075,TRUE
810,0,11,"F1",100,0.2,0.1,10011,"bayes",TRUE,0.992796030605251,0.988653811990015,0.004142218615236,0.25,TRUE
811,1,11,"F2",100,0.2,0.1,10111,"bayes",TRUE,0.951859810439624,1.18313055803864,-0.231270747599011,0.5,TRUE
812,2,11,"F3",100,0.2,0.1,10211,"bayes",TRUE,1.04949133592872,0.966158002789029,0.0833333331396949,0,TRUE
813,3,11,"F1",300,0.2,0.1,10311,"bayes",TRUE,0.8799486506018,0.87720972419949,0.00273892640230911,0,TRUE
814,4,11,"F2",300,0.2,0.1,10411,"bayes",TRUE,0.942616412938512,0.993344237488216,-0.0507278245497035,0.4875,FALSE
815,5,11,"F3",300,0.2,0.1,10511,"bayes",TRUE,0.79320998507685,0.774808290299945,0.0184016947769051,0.166666666666667,TRUE
816,6,11,"F1",1000,0.2,0.1,10611,"bayes",TRUE,0.952744237389075,0.952744237036028,3.53046369916399e-10,0,FALSE
817,7,11,"F2",1000,0.2,0.1,10711,"bayes",TRUE,0.876407557402661,0.917241979592535,-0.0408344221898739,0.9625,FALSE
818,8,11,"F3",1000,0.2,0.1,10811,"bayes",TRUE,0.790596315639,0.799657360670046,-0.00906104503104599,0.166666666666667,FALSE
819,9,11,"F1",100,0.5,0.1,10911,"bayes",TRUE,0.864990938645096,0.870969146409397,-0.00597820776430114,0.25,FALSE
820,10,11,"F2",100,0.5,0.1,11011,"bayes",TRUE,0.913679041693194,0.970019782107067,-0.0563407404138729,0.25,TRUE
821,11,11,"F3",100,0.5,0.1,11111,"bayes",TRUE,0.649621306770069,0.638858828408766,0.0107624783613028,0,TRUE
822,12,11,"F1",300,0.5,0.1,11211,"bayes",TRUE,0.909027585844134,0.932120143003277,-0.0230925571591424,0.5,FALSE
823,13,11,"F2",300,0.5,0.1,11311,"bayes",TRUE,0.82328458227098,0.857530418194867,-0.0342458359238869,0.5,FALSE
824,14,11,"F3",300,0.5,0.1,11411,"bayes",TRUE,0.688259568684221,0.688259568203657,4.80563810967283e-10,0,FALSE
825,15,11,"F1",1000,0.5,0.1,11511,"bayes",TRUE,0.858842499687357,0.857978338680191,0.000864161007166686,0.0875,FALSE
826,16,11,"F2",1000,0.5,0.1,11611,"bayes",TRUE,0.89923240561335,0.911156722800455,-0.0119243171871054,0.25,FALSE
827,17,11,"F3",1000,0.5,0.1,11711,"bayes",TRUE,0.604970280209838,0.605029408033429,-5.91278235910764e-05,0.0416666666666667,FALSE
837,27,11,"F1",100,0.2,0.3,12711,"bayes",TRUE,1.0108347255914,1.01382217997601,-0.00298745438460912,0,TRUE
838,28,11,"F2",100,0.2,0.3,12811,"bayes",TRUE,0.911439666638613,0.922926004190487,-0.0114863375518736,0.25,TRUE
839,29,11,"F3",100,0.2,0.3,12911,"bayes",TRUE,0.724218093307674,0.62893391578599,0.0952841775216842,0,TRUE
840,30,11,"F1",300,0.2,0.3,13011,"bayes",TRUE,0.942135704297748,0.864683521660368,0.0774521826373799,0.25,TRUE
841,31,11,"F2",300,0.2,0.3,13111,"bayes",TRUE,0.924183264991424,0.95529434490222,-0.0311110799107964,0.4,TRUE
842,32,11,"F3",300,0.2,0.3,13211,"bayes",TRUE,0.705838068869261,0.687127224503317,0.0187108443659441,0.166666666666667,TRUE
843,33,11,"F1",1000,0.2,0.3,13311,"bayes",TRUE,1.01050302160058,1.01050302116015,4.40435243831416e-10,0,FALSE
844,34,11,"F2",1000,0.2,0.3,13411,"bayes",TRUE,0.931713540678596,0.964104334306828,-0.0323907936282316,0.638888888888889,FALSE
845,35,11,"F3",1000,0.2,0.3,13511,"bayes",TRUE,0.85942670324478,0.842099970824465,0.0173267324203145,0,TRUE
846,36,11,"F1",100,0.5,0.3,13611,"bayes",TRUE,0.803487594829187,0.828159149145343,-0.0246715543161564,0.75,FALSE
847,37,11,"F2",100,0.5,0.3,13711,"bayes",TRUE,0.784766001604247,0.819071005689562,-0.0343050040853141,0.75,FALSE
848,38,11,"F3",100,0.5,0.3,13811,"bayes",TRUE,0.744155239937012,0.674109553225755,0.0700456867112569,0,TRUE
849,39,11,"F1",300,0.5,0.3,13911,"bayes",TRUE,0.872685611019828,0.838790258249895,0.033895352769933,0,TRUE
850,40,11,"F2",300,0.5,0.3,14011,"bayes",TRUE,0.839632568695858,0.86189198840468,-0.0222594197088217,0.5,FALSE
851,41,11,"F3",300,0.5,0.3,14111,"bayes",TRUE,0.656222828140903,0.732797835112132,-0.0765750069712291,0.108333333333333,TRUE
852,42,11,"F1",1000,0.5,0.3,14211,"bayes",TRUE,0.800741232432836,0.800741233704329,-1.27149302198148e-09,0,FALSE
853,43,11,"F2",1000,0.5,0.3,14311,"bayes",TRUE,0.964183209871947,0.964940853956795,-0.000757644084847464,0.25,FALSE
854,44,11,"F3",1000,0.5,0.3,14411,"bayes",TRUE,0.69852313543915,0.707955091967078,-0.00943195652792783,0.291666666666667,FALSE
864,54,11,"F1",100,0.2,0.5,15411,"bayes",TRUE,0.855140516345312,0.846322532796483,0.00881798354882879,0.25,FALSE
865,55,11,"F2",100,0.2,0.5,15511,"bayes",TRUE,1.10478515360327,1.09658646627559,0.00819868732768136,0,TRUE
866,56,11,"F3",100,0.2,0.5,15611,"bayes",TRUE,0.702284365139582,0.639033515142849,0.063250849996733,0,TRUE
867,57,11,"F1",300,0.2,0.5,15711,"bayes",TRUE,0.993821587080999,0.984065012311903,0.00975657476909608,0,TRUE
868,58,11,"F2",300,0.2,0.5,15811,"bayes",TRUE,1.23578685424961,1.19666117718203,0.0391256770675861,0,TRUE
869,59,11,"F3",300,0.2,0.5,15911,"bayes",TRUE,0.687778245884161,0.66003537522407,0.0277428706600904,0.108333333333333,TRUE
870,60,11,"F1",1000,0.2,0.5,16011,"bayes",TRUE,0.915882328083692,0.926860724507375,-0.0109783964236826,0.25,TRUE
871,61,11,"F2",1000,0.2,0.5,16111,"bayes",TRUE,0.87678306236035,0.90069165364123,-0.0239085912808801,0.7375,TRUE
872,62,11,"F3",1000,0.2,0.5,16211,"bayes",TRUE,0.712104361670361,0.695354982447426,0.0167493792229344,0,TRUE
873,63,11,"F1",100,0.5,0.5,16311,"bayes",TRUE,0.879169271948771,0.85375503547304,0.0254142364757313,0.5,TRUE
874,64,11,"F2",100,0.5,0.5,16411,"bayes",TRUE,0.547704646464478,0.560849318875125,-0.0131446724106465,0.5,TRUE
875,65,11,"F3",100,0.5,0.5,16511,"bayes",TRUE,0.629613321687182,0.462067858124074,0.167545463563108,0,TRUE
876,66,11,"F1",300,0.5,0.5,16611,"bayes",TRUE,0.879671033933795,0.864815950623799,0.0148550833099963,0.9125,FALSE
877,67,11,"F2",300,0.5,0.5,16711,"bayes",TRUE,0.737035653763959,0.747844100085675,-0.0108084463217162,0.236111111111111,FALSE
878,68,11,"F3",300,0.5,0.5,16811,"bayes",TRUE,0.74055803276222,0.740558033170873,-4.08652445216262e-10,0,FALSE
879,69,11,"F1",1000,0.5,0.5,16911,"bayes",TRUE,0.826585812244536,0.818607621393463,0.00797819085107276,0,FALSE
880,70,11,"F2",1000,0.5,0.5,17011,"bayes",TRUE,0.936508211162291,0.93961002294596,-0.00310181178366853,0.25,FALSE
881,71,11,"F3",1000,0.5,0.5,17111,"bayes",TRUE,0.682473354897568,0.656897792029294,0.0255755628682744,0,TRUE
891,0,12,"F1",100,0.2,0.1,10012,"bayes",TRUE,1.11207903703578,1.09280678742021,0.0192722496155719,0.25,TRUE
892,1,12,"F2",100,0.2,0.1,10112,"bayes",TRUE,0.887540705005281,0.880653989048708,0.00688671595657309,0,TRUE
893,2,12,"F3",100,0.2,0.1,10212,"bayes",TRUE,0.812860108066147,0.794903798872326,0.0179563091938211,0,TRUE
894,3,12,"F1",300,0.2,0.1,10312,"bayes",TRUE,1.05547325979138,1.05604145144209,-0.00056819165070765,0.2875,TRUE
895,4,12,"F2",300,0.2,0.1,10412,"bayes",TRUE,0.834082840883231,0.855661307553669,-0.0215784666704377,0.675,FALSE
896,5,12,"F3",300,0.2,0.1,10512,"bayes",TRUE,0.794846580575512,0.793352067110967,0.00149451346454466,0.166666666666667,TRUE
897,6,12,"F1",1000,0.2,0.1,10612,"bayes",TRUE,0.931898798033102,0.931898798169403,-1.36301636644021e-10,0,FALSE
898,7,12,"F2",1000,0.2,0.1,10712,"bayes",TRUE,0.921765869554023,0.939184707657548,-0.0174188381035254,0.25,FALSE
899,8,12,"F3",1000,0.2,0.1,10812,"bayes",TRUE,0.739969617285103,0.73600136344249,0.00396825384261268,0,TRUE
900,9,12,"F1",100,0.5,0.1,10912,"bayes",TRUE,0.980172264882433,0.972756247979874,0.00741601690255844,0,TRUE
901,10,12,"F2",100,0.5,0.1,11012,"bayes",TRUE,0.904142644242737,1.00194990633132,-0.0978072620885858,0.5,TRUE
902,11,12,"F3",100,0.5,0.1,11112,"bayes",TRUE,0.738861725600067,0.680382626738694,0.0584790988613725,0.166666666666667,TRUE
903,12,12,"F1",300,0.5,0.1,11212,"bayes",TRUE,0.909936387147808,0.939744139578752,-0.0298077524309442,0.5,FALSE
904,13,12,"F2",300,0.5,0.1,11312,"bayes",TRUE,1.00931147835677,1.07186279318862,-0.0625513148318504,0.675,FALSE
905,14,12,"F3",300,0.5,0.1,11412,"bayes",TRUE,0.691308932907526,0.704129021030758,-0.0128200881232315,0.333333333333333,FALSE
906,15,12,"F1",1000,0.5,0.1,11512,"bayes",TRUE,0.792623085851669,0.792623085942792,-9.11236641698565e-11,0,FALSE
