"set","tag","n","lambda","rho","seed","converged","n_attempts","drift","ess_min","ess_med","ess_frac_low","input_fix"
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s35",300,0.7,0,35,FALSE,1,0.0899053627760253,1.03404198198103,1199.17653122571,0.20455671124319,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s36",300,0.7,0,36,TRUE,1,0.333333333333333,1.1630240155559,1463.57000369091,0.191899070385126,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s37",300,0.7,0,37,TRUE,1,5.34994522652726,1.60167676331844,1479.11237748448,0.197127290737989,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s38",300,0.7,0,38,TRUE,1,0.074074074074074,3.6566375505737,1454.0654689903,0.114908370480436,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s39",300,0.7,0,39,FALSE,1,0.064516129032258,1.47455564135126,1548.95929268409,0.190688459633482,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s4",300,0.7,0,4,TRUE,1,0.5,2.84295019210039,1600,0.105993065874195,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s40",300,0.7,0,40,TRUE,1,0.6,2.25655241669838,1453.19674070789,0.202575532441803,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s41",300,0.7,0,41,FALSE,1,1111111.11111111,1.29692918216599,1043.01535620182,0.222882615156018,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s42",300,0.7,0,42,TRUE,1,1.01107376953877,1.76475902503631,1212.51302621099,0.235264982664685,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s43",300,0.7,0,43,FALSE,1,0.16,1.69550298208599,1477.42891647353,0.16097077761268,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s44",300,0.7,0,44,FALSE,1,1,2.2076310782654,1451.34781986782,0.102030708271421,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s45",300,0.7,0,45,TRUE,1,0.375,1.70390942199444,1339.22301640514,0.215948489351164,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s46",300,0.7,0,46,FALSE,1,0.100590645673234,1.28622464470213,1344.83868281096,0.119861317483903,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s47",300,0.7,0,47,FALSE,1,0.6,1.32703024652738,1386.16101070416,0.171867261020307,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s48",300,0.7,0,48,FALSE,1,0.188361244882857,1.07172949179461,1497.06732518384,0.159484893511639,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s49",300,0.7,0,49,FALSE,1,0.145966668216957,0.910130079175817,1130.56438202105,0.316493313521545,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s5",300,0.7,0,5,FALSE,1,0.222222222222222,1.49830729603427,1528.00415164842,0.0326894502228826,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s50",300,0.7,0,50,FALSE,1,0.15,1.21211388482273,1444.45903011464,0.182268449727588,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s51",300,0.7,0,51,FALSE,1,1,1.44311755994947,1181.92708958124,0.406141654284299,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s6",300,0.7,0,6,TRUE,1,0.07713003597641,1.20576863343932,1462.05637672441,0.232293214462605,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s7",300,0.7,0,7,FALSE,1,0.277777777777778,1.80710159529204,1312.21362864551,0.261515601783061,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s8",300,0.7,0,8,TRUE,1,0.30176259685135,1.89563912421966,1284.45216247688,0.232293214462605,""
"bace","rubin_types_mixed_BM_l0.7_r0_mcar0.3_n300_M20_s9",300,0.7,0,9,TRUE,1,0.0294117647058824,2.66576028122964,1297.24339140386,0.37444279346211,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s1",100,0.7,0.5,1,FALSE,1,1,1.43690407897738,131.365631159596,0.492818226844973,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s10",100,0.7,0.5,10,FALSE,1,0.222222222222222,1.77748674605132,181.484367813876,0.482417038137692,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s100",100,0.7,0.5,100,FALSE,1,1.11860244216354,1.78678566648572,556.642877086483,0.46458642892521,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s11",100,0.7,0.5,11,FALSE,1,0.333333333333333,1.38427925180159,508.702295410665,0.45269935611689,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s12",100,0.7,0.5,12,FALSE,1,0.339237272761797,1.50251573782182,731.588721609255,0.459138187221397,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s13",100,0.7,0.5,13,FALSE,1,3333333.33333333,1.06113465345959,43.3022373021147,0.515106488360574,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s14",100,0.7,0.5,14,FALSE,1,0.25,1.75511281689692,411.045695531223,0.463595839524517,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s15",100,0.7,0.5,15,FALSE,1,1,1.77065294255994,487.307997010239,0.461119366022784,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s16",100,0.7,0.5,16,FALSE,1,0.155376490999222,1.17269104670124,1113.96458252586,0.432392273402675,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s17",100,0.7,0.5,17,FALSE,1,1,1.30159841626503,1067.37131263043,0.41654284299158,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s18",100,0.7,0.5,18,FALSE,1,0.387800750988355,1.32656471345674,334.26218315831,0.475482912332838,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s19",100,0.7,0.5,19,FALSE,1,0.181818181818182,0.98587260731184,600.541749880821,0.479445269935612,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s2",100,0.7,0.5,2,FALSE,1,0.46873480448131,1.3637217274494,245.274744750807,0.481426448736999,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s20",100,0.7,0.5,20,FALSE,1,0.3,1.49834273022513,101.060000508185,0.49925705794948,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s21",100,0.7,0.5,21,FALSE,1,4.51403270322518,1.47139273550602,952.635997183208,0.407132243684993,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s22",100,0.7,0.5,22,FALSE,1,0.222222222222222,1.53921503126944,497.453558302736,0.46458642892521,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s23",100,0.7,0.5,23,FALSE,1,0.333333333333333,1.60734429561461,987.019252751388,0.456166419019316,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s24",100,0.7,0.5,24,FALSE,1,0.208755554073477,1.80884003092709,287.001632446448,0.473006438831104,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s25",100,0.7,0.5,25,FALSE,1,0.257319356017774,1.94296537912857,821.775418588922,0.427439326399208,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s26",100,0.7,0.5,26,FALSE,1,0.3,1.28934955948727,515.476603961948,0.473997028231798,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s27",100,0.7,0.5,27,FALSE,1,1.03681184559849,1.1136220361887,201.348218439744,0.484893511639425,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s28",100,0.7,0.5,28,FALSE,1,0.444444444444444,1.77665421370939,386.554999881093,0.475482912332838,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s29",100,0.7,0.5,29,FALSE,1,0.222222222222222,0.770967436484585,280.25106071484,0.475978207033185,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s3",100,0.7,0.5,3,FALSE,1,0.307692307692308,1.52397655852449,837.023837841784,0.448241703813769,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s30",100,0.7,0.5,30,FALSE,1,1,1.3961740523833,336.772859617216,0.468053491827637,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s31",100,0.7,0.5,31,FALSE,1,0.5,1.33069172471627,974.832314073569,0.459138187221397,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s32",100,0.7,0.5,32,FALSE,1,0.176470588235294,1.94794993771696,562.71030975004,0.448736998514116,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s33",100,0.7,0.5,33,FALSE,1,0.0813953488372093,1.02076627505301,703.325903011893,0.435364041604755,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s34",100,0.7,0.5,34,FALSE,1,0.125,1.86115189567689,636.480764867116,0.467062902426944,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s35",100,0.7,0.5,35,FALSE,1,0.333333333333333,0.923640585914341,1167.64212957555,0.411589895988113,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s36",100,0.7,0.5,36,FALSE,1,6666666.66666667,1.31221793799752,480.443762436883,0.434868746904408,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s37",100,0.7,0.5,37,FALSE,1,0.948656887429806,1.40242968799068,693.637465278441,0.458147597820703,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s38",100,0.7,0.5,38,FALSE,1,0.96551724137931,0.817835974760865,16.2841137723868,0.579004329004329,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s39",100,0.7,0.5,39,FALSE,1,1,1.53006438104511,555.482748427689,0.431896978702328,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s4",100,0.7,0.5,4,TRUE,1,0.954488839474107,1.48608202154535,989.919876387536,0.45269935611689,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s40",100,0.7,0.5,40,FALSE,1,0.163181848448543,1.80708814232457,270.8184188851,0.466072313026251,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s41",100,0.7,0.5,41,FALSE,1,3333333.33333333,0.643463146198098,1104.75892461108,0.445765230312036,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s42",100,0.7,0.5,42,FALSE,1,3.84026214604292,1.19670178866126,23.5533852927128,0.602773650321942,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s43",100,0.7,0.5,43,FALSE,1,1,1.68047329468087,543.22528563443,0.467558197127291,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s44",100,0.7,0.5,44,FALSE,1,0.285139912458038,1.6674136975428,143.24018454296,0.492818226844973,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s45",100,0.7,0.5,45,FALSE,1,0.27046179138645,1.19633450874294,119.146080868024,0.497275879148093,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s46",100,0.7,0.5,46,FALSE,1,2.42521228888323,1.62390844298981,139.94980469456,0.4962852897474,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s47",100,0.7,0.5,47,FALSE,1,0.456589175914203,1.75955157166671,396.379695371463,0.483407627538385,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s48",100,0.7,0.5,48,FALSE,1,0.833333333333333,1.6041445818783,903.570504920427,0.459633481921743,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s49",100,0.7,0.5,49,FALSE,1,0.603905924452133,1.7647424521106,256.511772208648,0.476968796433878,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s5",100,0.7,0.5,5,TRUE,1,0.122298970001517,1.41939767492382,1581.55859130606,0.316733067729084,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s50",100,0.7,0.5,50,FALSE,1,1.68606574580823,1.25102342115898,288.437904869774,0.482417038137692,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s56",100,0.7,0.5,56,TRUE,1,1.56895645966354,1.38380224479788,120.42832480186,0.49331352154532,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s57",100,0.7,0.5,57,FALSE,1,0.166666666666667,1.41166735282847,524.250928193054,0.471025260029718,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s58",100,0.7,0.5,58,FALSE,1,1,1.02310320539251,125.194995760023,0.49512987012987,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s59",100,0.7,0.5,59,FALSE,1,0.190505306319115,1.35438885769443,735.0460167616,0.469539375928678,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s6",100,0.7,0.5,6,FALSE,1,0.4,1.73613825088121,496.007328207179,0.467558197127291,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s60",100,0.7,0.5,60,FALSE,1,0.25,1.62034273517045,112.422992920242,0.496780584447746,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s61",100,0.7,0.5,61,FALSE,1,0.406568961305612,1.52653927135439,595.667496323458,0.467062902426944,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s62",100,0.7,0.5,62,TRUE,1,0.5,1.73099659541723,437.784933956542,0.463595839524517,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s63",100,0.7,0.5,63,FALSE,1,6666666.66666667,1.35112631578436,271.176568020986,0.479445269935612,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s64",100,0.7,0.5,64,TRUE,1,1.16071792435484,1.53574809848834,525.961207638565,0.472015849430411,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s65",100,0.7,0.5,65,FALSE,1,1.63274795344042,1.74987824371347,386.494150975685,0.468548786527984,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s66",100,0.7,0.5,66,FALSE,1,0.166666666666667,1.77735000818911,292.538406735045,0.475482912332838,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s67",100,0.7,0.5,67,FALSE,1,1,1.12132838391188,576.110215211784,0.462605250123824,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s68",100,0.7,0.5,68,TRUE,1,0.159395167679205,1.70922129212615,709.480648781591,0.400693412580485,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s69",100,0.7,0.5,69,FALSE,1,0.285714285714286,1.90898674404996,144.328052023585,0.488360574541852,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s7",100,0.7,0.5,7,FALSE,1,0.666666666666667,1.14567006741113,40.9581199647871,0.53689945517583,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s70",100,0.7,0.5,70,FALSE,1,0.333333333333333,1.75726209141867,1214.59176963649,0.418524021792967,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s71",100,0.7,0.5,71,FALSE,1,0.666666666666667,1.28586113958084,185.950313877794,0.485388806339772,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s72",100,0.7,0.5,72,FALSE,1,0.22308551185004,2.30128418336477,288.213141458033,0.473501733531451,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s73",100,0.7,0.5,73,FALSE,1,0.166666666666667,1.37334944169706,407.847543806208,0.474987617632491,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s74",100,0.7,0.5,74,FALSE,1,0.415339052455292,1.85697872046157,451.879932575661,0.466072313026251,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s75",100,0.7,0.5,75,FALSE,1,1.8,1.77715549763232,829.88201380066,0.450757575757576,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s76",100,0.7,0.5,76,FALSE,1,0.25,1.27520909180997,48.2139405714904,0.523031203566122,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s77",100,0.7,0.5,77,FALSE,1,1,1.09485616530757,49.8305150216537,0.531946508172363,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s78",100,0.7,0.5,78,FALSE,1,0.75,1.4514942662103,534.291937084848,0.463595839524517,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s79",100,0.7,0.5,79,FALSE,1,0.842773897248038,1.60877727543371,812.04308415993,0.463595839524517,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s8",100,0.7,0.5,8,TRUE,1,0.125,1.20443250247655,429.592692375636,0.466072313026251,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s80",100,0.7,0.5,80,FALSE,1,1,0.967934798312524,55.038854365025,0.533927686973749,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s81",100,0.7,0.5,81,FALSE,1,1,1.60011145767834,900.86789940828,0.396235760277365,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s82",100,0.7,0.5,82,FALSE,1,0.172249216144623,1.96994809962064,1314.14626809907,0.371845949535193,"cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s83",100,0.7,0.5,83,FALSE,1,3.06534557007138,1.49937770461009,502.872074457742,0.451708766716196,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s84",100,0.7,0.5,84,FALSE,1,6666666.66666667,1.1572549025988,593.621966377461,0.448241703813769,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s85",100,0.7,0.5,85,FALSE,1,0.181818181818182,1.73521812801849,1212.96141839391,0.379395740465577,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s86",100,0.7,0.5,86,FALSE,1,0.333333333333333,0.953316431766617,11.8904790194917,0.634472511144131,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s87",100,0.7,0.5,87,FALSE,1,0.25,1.58464503585718,1152.71972088309,0.37727603787327,"ord: dropped 1 empty level(s);cat3: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s88",100,0.7,0.5,88,FALSE,1,3333333.33333333,1.99232599841968,408.160811110492,0.454680534918276,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s89",100,0.7,0.5,89,FALSE,1,0.176470588235294,1.37172980869469,574.098244294145,0.470034670629024,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s9",100,0.7,0.5,9,TRUE,1,0.797393416373746,1.47551739467843,359.153594899771,0.477464091134225,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s90",100,0.7,0.5,90,FALSE,1,0.333333333333333,1.63957228225718,299.552385288787,0.487865279841506,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s91",100,0.7,0.5,91,FALSE,1,0.222222222222222,1.80473176120256,1595.38147362153,0.312035661218425,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s92",100,0.7,0.5,92,FALSE,1,1,1.04373912980949,1082.84259863621,0.432392273402675,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s93",100,0.7,0.5,93,FALSE,1,2.11665279944864,1.16628491663963,37.3491514797155,0.54432887568103,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s94",100,0.7,0.5,94,FALSE,1,0.166666666666667,1.78397821090049,267.236869099008,0.468053491827637,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s95",100,0.7,0.5,95,FALSE,1,15.0617665151887,2.03876881455134,407.542400136721,0.475482912332838,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s96",100,0.7,0.5,96,FALSE,1,0.0666666666666667,1.13499852384985,749.931103936622,0.448736998514116,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s97",100,0.7,0.5,97,FALSE,1,0.2,1.9011526140425,160.273319881705,0.487865279841506,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s98",100,0.7,0.5,98,FALSE,1,0.25,1.54217052285169,821.344152088135,0.448241703813769,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n100_M20_s99",100,0.7,0.5,99,FALSE,1,0.666666666666667,1.59604996623588,549.324352972409,0.463595839524517,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s1",1000,0.7,0.5,1,TRUE,1,0.0283018867924529,84.2592813934225,1600,0.00198117880138683,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s41",1000,0.7,0.5,41,FALSE,1,0.0454545454545454,59.0006909358508,1600,0.00346706290242694,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s42",1000,0.7,0.5,42,FALSE,1,0.00938967136150241,1.00266881238687,1437.44277364919,0.079247152055473,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s43",1000,0.7,0.5,43,TRUE,1,0.096774193548387,1.27139571196954,1600,0.0668647845468053,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s44",1000,0.7,0.5,44,TRUE,1,0.166666666666667,103.171924493011,1600,0,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s45",1000,0.7,0.5,45,TRUE,1,0.00892857142857149,4.6947978424161,1600,0.0425953442298167,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s46",1000,0.7,0.5,46,TRUE,1,0.01010101010101,1.15315734338397,1600,0.0534918276374443,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s47",1000,0.7,0.5,47,TRUE,1,0.0666666666666667,1.80649076422474,1600,0.0292223873204557,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s48",1000,0.7,0.5,48,TRUE,1,0.00787401574803155,11.1633140087118,1600,0.00297176820208024,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s49",1000,0.7,0.5,49,TRUE,1,1.58077184542632,28.6604881386703,1600,0.00346706290242694,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s50",1000,0.7,0.5,50,TRUE,1,0.0387051018441477,1.02303462549323,1600,0.0445765230312036,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s51",1000,0.7,0.5,51,TRUE,1,0.0557701383716882,80.2829530387775,1600,0.00148588410104012,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s52",1000,0.7,0.5,52,TRUE,1,0.0666666666666667,21.8287523689865,1600,0.00643883110450718,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s53",1000,0.7,0.5,53,TRUE,1,0.0351790581395209,38.5124959832452,1600,0.00346706290242694,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s54",1000,0.7,0.5,54,TRUE,1,0.118058098953664,1.48993320733013,1600,0.028727092620109,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s55",1000,0.7,0.5,55,TRUE,1,0.0205479452054794,74.8261212572649,1600,0.00297176820208024,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s56",1000,0.7,0.5,56,TRUE,1,0.0253807106598986,1.92085019442926,1600,0.0475482912332838,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s57",1000,0.7,0.5,57,FALSE,1,0.0714285714285714,80.2448157919391,1600,0.00148588410104012,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s58",1000,0.7,0.5,58,TRUE,1,0.0337078651685392,1.66229807179499,1600,0.0297176820208024,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s59",1000,0.7,0.5,59,TRUE,1,0.0293272098818021,2.41630840540954,1600,0.0401188707280832,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n1000_M20_s60",1000,0.7,0.5,60,TRUE,1,0.03125,1.45277022188981,1600,0.0346320346320346,"ord: dropped 1 empty level(s)"
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s1",300,0.7,0.5,1,FALSE,1,0.333333333333333,1.86033656409702,1364.80790864818,0.281327389796929,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s10",300,0.7,0.5,10,FALSE,1,0.105788137809852,1.18634945809132,1600,0.0866765725606736,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s11",300,0.7,0.5,11,TRUE,1,0.0444444444444445,1.43660735674793,1347.17371302695,0.196136701337296,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s12",300,0.7,0.5,12,TRUE,1,0.0645884663572573,1.12154477818146,1483.20632430561,0.116889549281823,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s13",300,0.7,0.5,13,FALSE,1,0.25,1.55693167203826,1446.23281617238,0.179791976225854,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s14",300,0.7,0.5,14,FALSE,1,0.333333333333333,1.55384879343327,1438.23770413137,0.201089648340763,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s15",300,0.7,0.5,15,TRUE,1,0.0263157894736842,1.33138050925833,1427.52921781034,0.219910846953938,""
"bace","rubin_types_mixed_BM_l0.7_r0.5_mcar0.3_n300_M20_s16",300,0.7,0.5,16,FALSE,1,0.399270170254629,1.39311273936816,1326.13468923335,0.231302625061912,""
