"n","lambda","rho","arm","trait","n_fits","n_fits_trait_absent","n_fits_missing","accuracy","accuracy_se","brier","brier_se","ece","ece_se","set_coverage","set_coverage_se","set_size","set_size_se","mae_class","mae_class_se","frac_unanimous","frac_unanimous_se","n_na_draws"
300,0.7,0,"freqB_er","cat3",200,0,0,0.513305555555556,0.0138531028360433,0.592934444444444,0.0116132860358473,0.149133333333333,0.00379204747414332,0.934388888888889,0.0042997795409475,2.4105,0.0441361584281987,NA,NA,0.145444444444444,0.0153601409141901,0
300,0.7,0,"freqB_er","ord",200,0,0,0.447597222222222,0.0113956394433751,0.674561111111111,0.00954157666626659,0.148291666666667,0.0035359051642928,0.92912037037037,0.00281857678303368,3.06205555555556,0.0435610331037081,0.778277777777778,0.0194239463268917,0.0389444444444444,0.00524893526554904,0
300,0.7,0,"mode_floor","bin",200,0,0,0.695277777777778,0.0097080138659596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.7,0,"mode_floor","cat3",200,0,0,0.557083333333333,0.0113251945177201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.7,0,"mode_floor","ord",200,0,0,0.428416666666667,0.0106396469313133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.7,0.5,"bace","bin",200,0,0,0.81525,0.00522465069103692,0.268720277777778,0.0067800745801465,0.0905361111111111,0.00274701101317105,0.959166666666667,0.00188367181125703,1.43994444444444,0.013563776671539,NA,NA,0.430555555555556,0.0139448342810786,0
300,0.7,0.5,"bace","cat3",200,0,0,0.690166666666667,0.00674296903201476,0.428674153290465,0.00823555248833195,0.112850867398616,0.00309923577244873,0.94775,0.00204450509553664,1.89955555555556,0.0181548235386142,NA,NA,0.132944444444444,0.0112215000790368,130
300,0.7,0.5,"bace","ord",200,0,0,0.585657407407407,0.00712346638284711,0.537885555555556,0.00769846841747996,0.12325462962963,0.00293808254855933,0.936287037037037,0.00228421417176122,2.33811111111111,0.0211481807428278,0.456731481481481,0.00812044995197756,0.0851666666666667,0.00786513812131415,0
300,0.7,0.5,"bace_chain","bin",200,0,0,0.822277777777778,0.00496122910981162,0.25461,0.00644643674993337,0.0753,0.00232604295660462,0.970722222222222,0.00154983694000506,1.48322222222222,0.0136169332002843,NA,NA,0.3825,0.0138447511959729,0
300,0.7,0.5,"bace_chain","cat3",200,0,0,0.689666666666667,0.00667504126889382,0.423967861772337,0.00797819922955814,0.106238097217444,0.00284374496562771,0.952888888888889,0.00170255425340668,1.93038888888889,0.0187359521997897,NA,NA,0.129722222222222,0.011482875388931,141
300,0.7,0.5,"bace_chain","ord",200,0,0,0.583912037037037,0.00689283645612169,0.529132777777778,0.00734567398096103,0.111478703703704,0.00285400118582295,0.946787037037037,0.00206982884501013,2.39505555555556,0.0221875353936416,0.459064814814815,0.00790928890873912,0.0792222222222222,0.00743618966152533,0
300,0.7,0.5,"bace_resid","bin",200,0,0,0.81525,0.00522465069103692,0.268720277777778,0.0067800745801465,0.0905361111111111,0.00274701101317105,0.959166666666667,0.00188367181125703,1.43994444444444,0.013563776671539,NA,NA,0.430555555555556,0.0139448342810786,0
300,0.7,0.5,"bace_resid","cat3",200,0,0,0.690166666666667,0.00674296903201476,0.428674153290465,0.00823555248833195,0.112850867398616,0.00309923577244873,0.94775,0.00204450509553664,1.89955555555556,0.0181548235386142,NA,NA,0.132944444444444,0.0112215000790368,130
300,0.7,0.5,"bace_resid","ord",200,0,0,0.585657407407407,0.00712346638284711,0.537885555555556,0.00769846841747996,0.12325462962963,0.00293808254855933,0.936287037037037,0.00228421417176122,2.33811111111111,0.0211481807428278,0.456731481481481,0.00812044995197756,0.0851666666666667,0.00786513812131415,0
300,0.7,0.5,"freqA","bin",200,0,0,0.730555555555556,0.00948949742869566,0.370229444444444,0.00957945367952946,0.0937055555555556,0.00285597664763292,0.972444444444444,0.00229765873980359,1.75716666666667,0.0208028565466089,NA,NA,0.152055555555556,0.0161043378010683,0
300,0.7,0.5,"freqA","cat3",200,0,0,0.577666666666667,0.0105998336650467,0.547927222222222,0.00996537582815754,0.128922222222222,0.00344240326039947,0.940555555555556,0.00279558779570931,2.31172222222222,0.0305621989123405,NA,NA,0.0682777777777778,0.00859811883476513,0
300,0.7,0.5,"freqA","ord",200,0,0,0.445277777777778,0.00908195208713466,0.671151666666667,0.00797563550030881,0.137637037037037,0.00345018429513895,0.918305555555556,0.00290125633907403,2.92066666666667,0.0356035096775394,0.710555555555556,0.0125749471295339,0.0371111111111111,0.00472025281624787,0
300,0.7,0.5,"freqA_er","bin",200,0,0,0.685527777777778,0.0111883757950528,0.399471388888889,0.0100626350739771,0.102819444444444,0.00299480218876359,0.958055555555556,0.0029496651040531,1.67938888888889,0.0227559301331669,NA,NA,0.226388888888889,0.018656307363848,0
300,0.7,0.5,"freqA_er","cat3",200,0,0,0.508611111111111,0.0127620342163695,0.601650555555556,0.00990738709407722,0.143519444444444,0.00362488306607192,0.938555555555556,0.0043208742994712,2.4775,0.040855471309867,NA,NA,0.12,0.0126468052775109,0
300,0.7,0.5,"freqA_er","ord",200,0,0,0.418263888888889,0.0107588695973486,0.696545833333333,0.00812852650721332,0.147932407407407,0.0032728182406723,0.933574074074074,0.00283635458313003,3.15705555555556,0.0427590601657091,0.826638888888889,0.019029945563316,0.0322777777777778,0.00402978973219294,0
300,0.7,0.5,"freqB","bin",200,0,0,0.727388888888889,0.00981366109263987,0.37454,0.00982284659413257,0.100016666666667,0.00302296181359187,0.970944444444444,0.00237168699184663,1.75077777777778,0.0209037258568759,NA,NA,0.161111111111111,0.0168065966564296,0
300,0.7,0.5,"freqB","cat3",200,0,0,0.581083333333333,0.0103221496413267,0.546079166666667,0.00982209801788318,0.127966666666667,0.00350380320339833,0.939194444444444,0.00281774637166842,2.29733333333333,0.0310728248106725,NA,NA,0.0801666666666667,0.010079982115884,0
300,0.7,0.5,"freqB","ord",200,0,0,0.442055555555556,0.00910420461997145,0.676285,0.0079138256317487,0.140674074074074,0.00341241142042836,0.915222222222222,0.00290182004749843,2.90872222222222,0.0364855072881626,0.714768518518519,0.0124757724243684,0.0387222222222222,0.00495840224651706,0
300,0.7,0.5,"freqB_er","bin",200,0,0,0.680722222222222,0.011488355125638,0.400861388888889,0.0101581456069601,0.107647222222222,0.00293748579213901,0.957666666666667,0.00292638764506204,1.67488888888889,0.0228325239871178,NA,NA,0.221111111111111,0.0183911495504079,0
300,0.7,0.5,"freqB_er","cat3",200,0,0,0.496611111111111,0.0129507740280189,0.606641111111111,0.0100113578780524,0.147769444444444,0.00359673183483877,0.939083333333333,0.00435176567345997,2.48238888888889,0.0412747642456468,NA,NA,0.119555555555556,0.0126928916369684,0
300,0.7,0.5,"freqB_er","ord",200,0,0,0.421180555555556,0.0103755847408152,0.695965555555556,0.00815775062009141,0.147824074074074,0.0035220589977529,0.933351851851852,0.00289062872633002,3.15461111111111,0.0433267312684627,0.818407407407407,0.0184922791956667,0.0330555555555556,0.00408471424972325,0
300,0.7,0.5,"mode_floor","bin",200,0,0,0.693722222222222,0.00912363722702671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.7,0.5,"mode_floor","cat3",200,0,0,0.552944444444444,0.0105793987082022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.7,0.5,"mode_floor","ord",200,0,0,0.415722222222222,0.00901691976851261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,0,"bace","bin",176,14,10,0.968308080808081,0.00237030008108321,0.0506455176767677,0.0034703641708886,0.0288036616161616,0.00131258224642306,0.992613636363636,0.000818706630713643,1.1290404040404,0.00659586236390528,NA,NA,0.759974747474747,0.00901474730400486,0
300,1,0,"bace","cat3",185,4,11,0.946816816816817,0.00290373532523932,0.0841411645749965,0.00429209417355951,0.0387266171296099,0.00152949664849981,0.985345345345345,0.00112616094301402,1.20924924924925,0.00836641070035485,NA,NA,0.666846846846847,0.00945500882829922,1711
300,1,0,"bace","ord",188,1,11,0.928398345153664,0.00270080426401846,0.111992021276596,0.00376694327256929,0.0477689125295508,0.00140425861999573,0.985017730496454,0.00109418326202613,1.31205673758865,0.00889733891735376,0.0719562647754137,0.00270436373702438,0.526004728132388,0.0107038766247183,0
300,1,0,"bace_chain","bin",176,14,10,0.968655303030303,0.00241673277505663,0.0496919191919192,0.00339662267826777,0.0296590909090909,0.00137398835083227,0.993181818181818,0.000790067998585729,1.13731060606061,0.0064919533275587,NA,NA,0.755366161616162,0.0089237566638258,0
300,1,0,"bace_chain","cat3",185,4,11,0.947897897897898,0.00294162200464314,0.0834130719132396,0.00425417317272529,0.0395000193748904,0.00146904003712163,0.986846846846847,0.00106247406492749,1.2209009009009,0.00832634162538566,NA,NA,0.665885885885886,0.00964736471127077,1770
300,1,0,"bace_chain","ord",188,1,11,0.926329787234043,0.00266770125907423,0.113145390070922,0.00374591360716188,0.0454048463356974,0.00129321205841159,0.986830181245075,0.000971458469684095,1.32458628841608,0.0092215598154656,0.0739952718676123,0.00268453428650198,0.518676122931442,0.010890344671126,0
300,1,0,"bace_resid","bin",176,14,10,0.968308080808081,0.00237030008108321,0.0506455176767677,0.0034703641708886,0.0288036616161616,0.00131258224642306,0.992613636363636,0.000818706630713643,1.1290404040404,0.00659586236390528,NA,NA,0.759974747474747,0.00901474730400486,0
300,1,0,"bace_resid","cat3",185,4,11,0.946816816816817,0.00290373532523932,0.0841411645749965,0.00429209417355951,0.0387266171296099,0.00152949664849981,0.985345345345345,0.00112616094301402,1.20924924924925,0.00836641070035485,NA,NA,0.666846846846847,0.00945500882829922,1711
300,1,0,"bace_resid","ord",188,1,11,0.928398345153664,0.00270080426401846,0.111992021276596,0.00376694327256929,0.0477689125295508,0.00140425861999573,0.985017730496454,0.00109418326202613,1.31205673758865,0.00889733891735376,0.0719562647754137,0.00270436373702438,0.526004728132388,0.0107038766247183,0
300,1,0,"freqA","bin",186,14,0,0.971146953405018,0.00242921618772085,0.0485194145758662,0.00375004317058,0.0268727598566308,0.00155687833037775,0.987574671445639,0.00122667143981291,1.09725209080048,0.00564146932965114,NA,NA,0.761768219832736,0.00873774628164268,0
300,1,0,"freqA","cat3",196,4,0,0.950907029478458,0.00281126617235274,0.0827230725623583,0.00433927159118188,0.0432738095238095,0.0017490971675704,0.980498866213152,0.00143020403472893,1.21575963718821,0.0098008962626347,NA,NA,0.617743764172336,0.0119435209725895,0
300,1,0,"freqA","ord",199,1,0,0.933054159687326,0.00273901483780243,0.112798436627582,0.00416398481994431,0.0497989949748744,0.00152605491443944,0.976744835287549,0.00130919394869903,1.31155778894472,0.00997711013782787,0.0673646007816862,0.0027689315535784,0.514572864321608,0.0102159107619736,0
300,1,0,"freqA_er","bin",186,14,0,0.972401433691756,0.00228985179548179,0.0472508960573477,0.00382896526413543,0.025,0.00177085618573482,0.985304659498208,0.00139016559395761,1.06493428912784,0.00522679222584089,NA,NA,0.827299880525687,0.0093068599658375,0
300,1,0,"freqA_er","cat3",196,4,0,0.951785714285714,0.00287235779491807,0.0834889455782313,0.00475011183232913,0.0400226757369614,0.00209130097129717,0.973157596371882,0.00167576153825771,1.12641723356009,0.0071072829196897,NA,NA,0.743877551020408,0.00953728015530707,0
300,1,0,"freqA_er","ord",199,1,0,0.932942490228922,0.00272633318514242,0.112668341708543,0.00437177828767333,0.0510413176996092,0.00177993851673405,0.969495626279546,0.00154555141010552,1.21686208821887,0.00855157057863499,0.0676996091568956,0.00275308105534374,0.640871021775544,0.00951706425629479,0
300,1,0,"freqB","bin",186,14,0,0.971833930704898,0.00235974030061315,0.0479877538829152,0.00388318566639069,0.0242741935483871,0.00162421180277425,0.986200716845878,0.00129872212726362,1.06989247311828,0.00520472643661036,NA,NA,0.827120669056153,0.0092013461172943,0
300,1,0,"freqB","cat3",196,4,0,0.951530612244898,0.00279200416067973,0.0812763605442177,0.00445550067534186,0.0391609977324263,0.00186092675768036,0.976842403628118,0.0015243531215095,1.13622448979592,0.0073414990981235,NA,NA,0.73265306122449,0.0102628820524218,0
300,1,0,"freqB","ord",199,1,0,0.932551647124511,0.00280353972916431,0.113016192071468,0.00439190701271288,0.0504578447794528,0.00191072443137317,0.970295924064768,0.00155604860787226,1.21496370742602,0.00883014504696495,0.0677275265214964,0.00281701413427215,0.643383584589615,0.0101223210723529,0
300,1,0,"freqB_er","bin",186,14,0,0.972461170848268,0.00232365149461694,0.0473811230585424,0.00382242060523131,0.0245758661887694,0.00172006859696144,0.986439665471924,0.00125923793641555,1.06529271206691,0.00544059292319673,NA,NA,0.828016726403823,0.00967918220778809,0
300,1,0,"freqB_er","cat3",196,4,0,0.951927437641723,0.00285029593877019,0.0823874716553288,0.00460592982810983,0.0392942176870748,0.00206965570095338,0.973412698412698,0.00163615302603876,1.12794784580499,0.00751440702281974,NA,NA,0.748922902494331,0.00989135412919366,0
300,1,0,"freqB_er","ord",199,1,0,0.934422110552764,0.00270822128866336,0.113211613623674,0.00441540526797177,0.051141820212172,0.0019230725153098,0.966592220361065,0.00167842864170364,1.19536571747627,0.00873368921158835,0.0661641541038526,0.00272853840789553,0.671524288107203,0.00971767841689906,0
300,1,0,"mode_floor","bin",186,14,0,0.733034647550777,0.0112393493512331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,0,"mode_floor","cat3",196,4,0,0.619359410430839,0.012363726174087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,0,"mode_floor","ord",199,1,0,0.531621068304485,0.0110791602202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,0.5,"bace","bin",178,15,7,0.968913857677903,0.0020057956129313,0.049835518102372,0.00298245938020535,0.0266510611735331,0.00110054639564374,0.9916354556804,0.000900898045008034,1.11928838951311,0.00573945673893528,NA,NA,0.779213483146067,0.00789282522723066,0
300,1,0.5,"bace","cat3",190,2,8,0.95098440545809,0.00262876491307457,0.0744609185150488,0.00372649121932736,0.0344398293635706,0.00124829689352394,0.98906432748538,0.00093254412193144,1.19222222222222,0.00767230335598548,NA,NA,0.691228070175439,0.00895539243669266,1506
300,1,0.5,"bace","ord",191,1,8,0.929115764979639,0.00303589658643907,0.11097585805701,0.0043669551918798,0.0447905759162304,0.00144949475056539,0.985107620709715,0.00108474203190683,1.29947643979058,0.0092877241907337,0.0712041884816754,0.00305261226226759,0.548865619546248,0.0112262124297758,0
300,1,0.5,"bace_chain","bin",176,15,9,0.96875,0.00203958392752115,0.0488330176767677,0.00291886354758207,0.0285511363636364,0.00119833483714308,0.993308080808081,0.000775814598523532,1.12979797979798,0.00576661905930221,NA,NA,0.759659090909091,0.00835446918456628,0
300,1,0.5,"bace_chain","cat3",188,2,10,0.950827423167849,0.00262350009248736,0.0750219298594332,0.0037228501356168,0.0358149073930519,0.0012061428015122,0.989804964539007,0.000943458544954984,1.20330969267139,0.00756465625389093,NA,NA,0.688416075650118,0.00906915020542276,1608
300,1,0.5,"bace_chain","ord",189,1,10,0.928159905937684,0.00300332423620553,0.111450323339212,0.00434077102350545,0.0462992357436802,0.00145565839690103,0.986213991769547,0.00100776511360313,1.30840681951793,0.0093056372058962,0.0720458553791887,0.00300819423415894,0.544973544973545,0.0109378608083079,0
300,1,0.5,"bace_resid","bin",178,15,7,0.968913857677903,0.0020057956129313,0.049835518102372,0.00298245938020535,0.0266510611735331,0.00110054639564374,0.9916354556804,0.000900898045008034,1.11928838951311,0.00573945673893528,NA,NA,0.779213483146067,0.00789282522723066,0
300,1,0.5,"bace_resid","cat3",190,2,8,0.95098440545809,0.00262876491307457,0.0744609185150488,0.00372649121932736,0.0344398293635706,0.00124829689352394,0.98906432748538,0.00093254412193144,1.19222222222222,0.00767230335598548,NA,NA,0.691228070175439,0.00895539243669266,1506
300,1,0.5,"bace_resid","ord",191,1,8,0.929115764979639,0.00303589658643907,0.11097585805701,0.0043669551918798,0.0447905759162304,0.00144949475056539,0.985107620709715,0.00108474203190683,1.29947643979058,0.0092877241907337,0.0712041884816754,0.00305261226226759,0.548865619546248,0.0112262124297758,0
300,1,0.5,"freqA","bin",185,15,0,0.970660660660661,0.00216371433529158,0.0499591591591592,0.00337264608154724,0.0274114114114114,0.00145410144861082,0.987207207207207,0.00109361164452724,1.10138138138138,0.00596364483951511,NA,NA,0.765405405405405,0.0088338435121853,0
300,1,0.5,"freqA","cat3",198,2,0,0.954208754208754,0.00249677724642827,0.0786049382716049,0.00396657226989281,0.0414141414141414,0.001773806829986,0.982379349046016,0.001316436358153,1.21212121212121,0.0103932055152248,NA,NA,0.621324354657688,0.011876468205873,0
300,1,0.5,"freqA","ord",199,1,0,0.92786152987158,0.00306372881811587,0.120310999441653,0.00471066046314191,0.0531742043551089,0.00176407070346642,0.973850735157268,0.00152210227758841,1.3178671133445,0.0113446055820112,0.0725851479620324,0.00308908846920204,0.513512004466778,0.0113631340150548,0
300,1,0.5,"freqA_er","bin",185,15,0,0.971801801801802,0.00210240984075363,0.0487078078078078,0.00344806461884548,0.0242192192192192,0.00153760709006332,0.985345345345345,0.00122266692965986,1.07225225225225,0.00584636711519028,NA,NA,0.815975975975976,0.0101428080224577,0
300,1,0.5,"freqA_er","cat3",198,2,0,0.955246913580247,0.00254667230064288,0.0780454545454545,0.00431318730007116,0.036854657687991,0.00186145013017418,0.974326599326599,0.00169585827412151,1.12687991021324,0.00800069167096217,NA,NA,0.753367003367003,0.0100405034015141,0
300,1,0.5,"freqA_er","ord",199,1,0,0.927889447236181,0.00315093224484372,0.120939419318816,0.00484982477474322,0.052359017308766,0.00197921224916696,0.966750418760469,0.00166355590621161,1.23009491903964,0.00974699630003396,0.0726968174204355,0.0031949668854012,0.626744835287549,0.0106061523429873,0
300,1,0.5,"freqB","bin",185,15,0,0.971891891891892,0.00203344117752795,0.0487660660660661,0.00334106602942955,0.023984984984985,0.00147054783144092,0.986366366366366,0.00118390736727186,1.07597597597598,0.00594872475591524,NA,NA,0.817237237237237,0.00976166381940802,0
300,1,0.5,"freqB","cat3",198,2,0,0.95479797979798,0.00261185235723443,0.0777794612794613,0.00424462752842697,0.038294051627385,0.00193603420191723,0.979012345679012,0.00150649670049278,1.13305274971942,0.00767288085920695,NA,NA,0.741301907968575,0.010690412696033,0
300,1,0.5,"freqB","ord",199,1,0,0.927079843662758,0.00306077493870742,0.120365159128978,0.00470323899662622,0.0509073143495254,0.0018657503862724,0.969495626279546,0.00143917520703925,1.22261306532663,0.00918796534091951,0.0734226689000558,0.00307479915493887,0.632328308207705,0.0106283360639423,0
300,1,0.5,"freqB_er","bin",185,15,0,0.972252252252252,0.00201342191608996,0.0484192192192192,0.00340013259297181,0.0239459459459459,0.00145332025181149,0.985705705705706,0.00120719226680131,1.07171171171171,0.00579515308098554,NA,NA,0.820660660660661,0.00979256090743078,0
300,1,0.5,"freqB_er","cat3",198,2,0,0.955359147025814,0.00257883913294028,0.0779444444444444,0.00434786520514127,0.0376094276094276,0.00188201565404709,0.974242424242424,0.00171746995274394,1.1212682379349,0.00734164272341613,NA,NA,0.755218855218855,0.00994365461779872,0
300,1,0.5,"freqB_er","ord",199,1,0,0.928699050809604,0.00312706583828919,0.119914293690676,0.00493211956769337,0.0527331099944165,0.0020787601845259,0.966890005583473,0.00176293618817103,1.2107761027359,0.00946165924256675,0.0719151312116136,0.00314067124482332,0.65499720826354,0.0099908901975181,0
300,1,0.5,"mode_floor","bin",185,15,0,0.733213213213213,0.00989821741340111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,0.5,"mode_floor","cat3",198,2,0,0.628338945005612,0.0119720616390318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,0.5,"mode_floor","ord",199,1,0,0.529480737018425,0.0111194374299325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
