"set","tag","n","lambda","rho","seed","converged","n_attempts","drift","ess_min","ess_med","ess_frac_low","input_fix"
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s91",300,0.3,0,91,TRUE,1,0.352941176470588,1.37610165863242,1600,0.149578999504705,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s92",300,0.3,0,92,FALSE,1,0.696581182590896,1.18142762145614,1600,0.0846953937592868,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s93",300,0.3,0,93,FALSE,1,0.328358208955224,2.25387249955691,1600,0.0321941555225359,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s94",300,0.3,0,94,FALSE,1,0.857142857142857,26.4394368971533,1600,0.0153541357107479,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s95",300,0.3,0,95,FALSE,1,0.75,1.22702086119548,1487.33123384341,0.0856859831599802,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s96",300,0.3,0,96,TRUE,1,0.423985158926291,28.9403762762891,1600,0.00693412580485389,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s97",300,0.3,0,97,FALSE,1,0.170731707317073,1.44337538543509,1600,0.110450718177315,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s98",300,0.3,0,98,FALSE,1,0.713778110816598,1.26423106657279,1600,0.0406141654284299,""
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n300_M20_s99",300,0.3,0,99,FALSE,1,1.25222021015243,78.2513831287677,1600,0.00148588410104012,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s1",300,0.3,0.5,1,TRUE,1,0.153846153846154,1.16355086728021,1600,0.0435859336305102,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s10",300,0.3,0.5,10,FALSE,1,0.333333333333333,1.32200479882601,1600,0.0406141654284299,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s100",300,0.3,0.5,100,FALSE,1,0.285228203544515,32.9606588673044,1600,0.00445765230312036,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s11",300,0.3,0.5,11,TRUE,1,0.124947173588859,35.3327725988547,1600,0.00495294700346706,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s12",300,0.3,0.5,12,TRUE,1,0.109541725592993,38.2797953627713,1600,0.00544824170381377,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s13",300,0.3,0.5,13,TRUE,1,0.0575109386961222,1.55301999260607,1600,0.0425953442298167,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s14",300,0.3,0.5,14,TRUE,1,0.25,2.24281405866204,1600,0.0500247647350173,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s15",300,0.3,0.5,15,TRUE,1,0.0686040689500584,3.08392273389466,1600,0.0752847944526994,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s16",300,0.3,0.5,16,FALSE,1,0.181818181818182,32.8695485706086,1600,0.00297176820208024,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s17",300,0.3,0.5,17,FALSE,1,0.202387829980514,1.91643536179994,1600,0.110946012877662,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s18",300,0.3,0.5,18,TRUE,1,0.0338983050847458,2.20998913646013,1600,0.0143635463100545,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s19",300,0.3,0.5,19,TRUE,1,0.164238337012669,1.06784224291171,1600,0.0742942050520059,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s2",300,0.3,0.5,2,FALSE,1,0.2,13.8187149429757,1600,0.00643883110450718,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s20",300,0.3,0.5,20,FALSE,1,0.0743375621190095,3.01307435566084,1600,0.0510153541357107,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s21",300,0.3,0.5,21,TRUE,1,0.151388190953535,3.6129759887018,1600,0.0128776622090144,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s22",300,0.3,0.5,22,FALSE,1,0.05,3.00862604398954,1600,0.0728083209509658,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s23",300,0.3,0.5,23,TRUE,1,0.0857142857142857,4.74455572447727,1600,0.0970777612679544,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s24",300,0.3,0.5,24,FALSE,1,0.0434782608695652,60.6261877239706,1600,0.00247647350173353,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s25",300,0.3,0.5,25,TRUE,1,0.214285714285714,1.5790430062662,1600,0.12332838038633,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s26",300,0.3,0.5,26,TRUE,1,0.214285714285714,2.73307365378165,1600,0.0341753343239227,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s27",300,0.3,0.5,27,FALSE,1,0.131578947368421,46.9005175122487,1600,0.000990589400693413,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s28",300,0.3,0.5,28,TRUE,1,0.0448998720124633,1.18168755359689,1600,0.0381376919266964,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s29",300,0.3,0.5,29,FALSE,1,0.081967213114754,3.25230418184903,1600,0.020307082714215,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s3",300,0.3,0.5,3,FALSE,1,0.162229049850402,1.30246338612243,1600,0.0950965824665676,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s30",300,0.3,0.5,30,FALSE,1,0.2,44.7977701339798,1600,0.00396235760277365,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s31",300,0.3,0.5,31,TRUE,1,0.0694444444444443,1.95043519653201,1600,0.105993065874195,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s32",300,0.3,0.5,32,TRUE,1,0.229952379405666,2.33893653748962,1600,0.0212976721149084,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s33",300,0.3,0.5,33,TRUE,1,0.0769230769230768,2.63763259208522,1600,0.0104011887072808,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s34",300,0.3,0.5,34,TRUE,1,0.193548387096774,23.3468494287208,1600,0.00742942050520059,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s35",300,0.3,0.5,35,FALSE,1,0.116279069767442,1.18878001511483,1600,0.0891530460624071,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s36",300,0.3,0.5,36,TRUE,1,0.0909090909090909,1.26544973949244,1600,0.0515106488360575,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s37",300,0.3,0.5,37,FALSE,1,0.153846153846154,2.93009118639388,1600,0.107478949975235,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s38",300,0.3,0.5,38,FALSE,1,0.0698416488198626,41.7317603948541,1600,0.00198117880138683,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s39",300,0.3,0.5,39,TRUE,1,0.594338746256837,1.86468583977841,1600,0.0272412085190688,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s4",300,0.3,0.5,4,TRUE,1,0.5,4.17541399241739,1600,0.0832095096582467,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s40",300,0.3,0.5,40,FALSE,1,0.348341523586469,11.5951355981398,1600,0.0104011887072808,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s41",300,0.3,0.5,41,FALSE,1,0.163711300130782,1.61106683727642,1600,0.0772659732540862,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s42",300,0.3,0.5,42,FALSE,1,0.12,61.0980583535644,1600,0.00396235760277365,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s43",300,0.3,0.5,43,FALSE,1,0.142831495422783,27.2784243782258,1600,0.00544824170381377,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s44",300,0.3,0.5,44,TRUE,1,0.0506123213838428,79.3347709450347,1600,0.00198117880138683,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s45",300,0.3,0.5,45,FALSE,1,0.261723434422338,2.2987161971651,1600,0.0475482912332838,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s46",300,0.3,0.5,46,FALSE,1,0.16,6.64669028951726,1600,0.0079247152055473,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s47",300,0.3,0.5,47,FALSE,1,0.166666666666667,38.3050244369097,1600,0.00495294700346706,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s48",300,0.3,0.5,48,FALSE,1,0.474573772018137,69.9380339157126,1600,0.00247647350173353,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s49",300,0.3,0.5,49,TRUE,1,0.867547047538714,1.65412428220418,1600,0.0153541357107479,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s5",300,0.3,0.5,5,FALSE,1,0.342657633447196,25.6346551426623,1600,0.00445765230312036,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s50",300,0.3,0.5,50,FALSE,1,0.0869565217391306,2.12447814459538,1600,0.0123823675086677,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s51",300,0.3,0.5,51,FALSE,1,0.076923076923077,3.48135791111142,1600,0.0921248142644874,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s52",300,0.3,0.5,52,TRUE,1,0.198161569278698,72.6113974426641,1600,0.00148588410104012,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s53",300,0.3,0.5,53,FALSE,1,0.151359923759274,1.22109405726229,1600,0.0381376919266964,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s54",300,0.3,0.5,54,FALSE,1,0.214285714285714,56.7356756369425,1600,0.00148588410104012,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s55",300,0.3,0.5,55,FALSE,1,0.25,1.29262690374037,1600,0.0272412085190688,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s56",300,0.3,0.5,56,FALSE,1,0.2,2.08752400340458,1600,0.0955918771669143,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s57",300,0.3,0.5,57,TRUE,1,0.211281370279225,1.54465435520214,1600,0.0762753838533928,""
"bace","rubin_types_mixed_BM_l0.3_r0.5_mcar0.3_n300_M20_s58",300,0.3,0.5,58,TRUE,1,0.0909090909090909,1.6021994261453,1600,0.0193164933135215,""
