"dgp","n","lambda","rho","evo","miss","frac","trait","arm","n_reps","n_cells","ece","ece_mcse"
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","floor",200,60332,0.0479456521802673,0.00872151153046131
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","floor",200,5897,0.0560508367322796,0.00979095012027973
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","floor",200,60518,0.036703675680481,0.00774849151668804
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","floor",200,5901,0.0452290110972486,0.00931088244719739
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","floor",200,60290,0.037187425602219,0.00833929666417309
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","floor",200,6000,0.0293095238095238,0.00579390942177395
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","floor",200,60000,0.00845952380952382,0.00206293797513542
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","floor",200,6000,0.0295952380952381,0.00639386954061919
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","floor",200,60000,0.00753809523809534,0.00188312540576986
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","floor",200,6000,0.0375714285714286,0.00603181869779447
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","floor",200,60000,0.00701666666666652,0.00181669285386494
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","floor",200,6000,0.0197857142857143,0.00571145718336372
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","floor",200,60000,0.00662857142857123,0.00165464632761342
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","freq",200,2000,0.0706777918681258,0.0109246890785856
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","freq",200,20000,0.0467317115080037,0.00645923113278825
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","freq",200,2000,0.00743105766372221,0.00272831769827817
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","freq",200,20000,0.00494552184835092,0.000680020644961153
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","freq",200,2000,0.0525165066883857,0.00865630586887891
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","freq",200,20000,0.0502448716366287,0.00556921546071867
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","freq",200,2000,0.0143810217402475,0.00443785745850375
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","freq",200,20000,0.0055527273861853,0.000830402539102751
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","freq",200,2000,0.0773309660760409,0.00976518902831305
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","freq",200,20000,0.0364626004183596,0.00702668319586146
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","freq",200,2000,0.0143262469547996,0.00412847703260069
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","freq",200,20000,0.0096731660455372,0.00115785874936062
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","freq",200,2000,0.0482490421610323,0.00936365721423133
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"bin","freq",200,20000,0.0512429690622873,0.00581843631773757
"types_mixed",100,1,0.5,"OU","mcar",0.1,"bin","freq",200,2000,0.0218588313632127,0.0054279169196175
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"bin","freq",200,20000,0.00818411215140185,0.000936312143577503
"types_mixed",100,0.3,0,"BM","clade",0.3,"bin","freq",200,5997,0.03784008108896,0.00773956217500239
"types_mixed",1000,0.3,0,"BM","clade",0.3,"bin","freq",200,59938,0.0430113864682717,0.00707823431839355
"types_mixed",100,1,0,"BM","clade",0.3,"bin","freq",200,5997,0.0304071488188956,0.00588435441708295
"types_mixed",1000,1,0,"BM","clade",0.3,"bin","freq",200,59938,0.0143611244188878,0.00334196643740369
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"bin","freq",200,5997,0.0395162938937032,0.00750594536149739
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"bin","freq",200,59938,0.0416072609353554,0.00719731585397993
"types_mixed",100,1,0.5,"BM","clade",0.3,"bin","freq",200,5997,0.022917187314149,0.00682092084346368
"types_mixed",1000,1,0.5,"BM","clade",0.3,"bin","freq",200,59938,0.0165518792360646,0.00457939919551636
"types_mixed",100,0.3,0,"OU","clade",0.3,"bin","freq",200,5997,0.0427582538526936,0.0063896475046449
"types_mixed",1000,0.3,0,"OU","clade",0.3,"bin","freq",200,59938,0.0318955080480647,0.00617056307129833
"types_mixed",100,1,0,"OU","clade",0.3,"bin","freq",200,5997,0.0489795120420962,0.00905420646395182
"types_mixed",1000,1,0,"OU","clade",0.3,"bin","freq",200,59938,0.0223276746004255,0.00472729361895112
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"bin","freq",200,5997,0.045647827413505,0.00798209767892018
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"bin","freq",200,59938,0.0372793710925291,0.00584190422852586
"types_mixed",100,1,0.5,"OU","clade",0.3,"bin","freq",200,5997,0.0518725873789846,0.00919259171541262
"types_mixed",1000,1,0.5,"OU","clade",0.3,"bin","freq",200,59938,0.0265475226838769,0.00563048535649197
"types_mixed",100,0.3,0,"BM","mar",0.3,"bin","freq",200,5890,0.0957371651818656,0.0080793142901671
"types_mixed",1000,0.3,0,"BM","mar",0.3,"bin","freq",200,60586,0.0933426639992701,0.00745263410538215
"types_mixed",100,1,0,"BM","mar",0.3,"bin","freq",200,5929,0.0116502363749409,0.00344195902329592
"types_mixed",1000,1,0,"BM","mar",0.3,"bin","freq",200,60322,0.00524484168670567,0.00088866735389282
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"bin","freq",200,5872,0.0995981430578859,0.00859770454022539
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"bin","freq",200,60484,0.0969274939314828,0.00726810130989393
"types_mixed",100,1,0.5,"BM","mar",0.3,"bin","freq",200,5967,0.0202729125652191,0.00355219402026641
"types_mixed",1000,1,0.5,"BM","mar",0.3,"bin","freq",200,60214,0.00732437663022972,0.00113158137118724
"types_mixed",100,0.3,0,"OU","mar",0.3,"bin","freq",200,5897,0.093076732493397,0.00865176203597618
"types_mixed",1000,0.3,0,"OU","mar",0.3,"bin","freq",200,60439,0.0891361870469178,0.00711488390061619
"types_mixed",100,1,0,"OU","mar",0.3,"bin","freq",200,5925,0.0228065594878204,0.004484676526164
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","freq",200,60332,0.00923826365336064,0.00108640950496775
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","freq",200,5897,0.0927471367860062,0.00825910559049759
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","freq",200,60518,0.0972280267531476,0.00649024301756614
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","freq",200,5901,0.0228742290553912,0.00428192045387708
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","freq",200,60290,0.00866567994898683,0.0010151371178465
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","freq",200,6000,0.0787216088908493,0.00750764575261376
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","freq",200,60000,0.043271779678088,0.0057994280009031
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","freq",200,6000,0.0209132166442257,0.00337466080692212
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","freq",200,60000,0.00987532435782201,0.000715694599309918
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","freq",200,6000,0.0600348308272939,0.0072515985385238
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","freq",200,60000,0.0504390471359811,0.00522524501784548
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","freq",200,6000,0.0177442319467262,0.00318761505260837
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","freq",200,60000,0.0107427335920896,0.000705287252854023
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","freq_lambda",200,2000,0.0706777918681258,0.0120668923144017
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","freq_lambda",200,20000,0.0467317115080037,0.00577936671787432
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","freq_lambda",200,2000,0.00743105766372221,0.00305199977062064
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","freq_lambda",200,20000,0.00495084821258053,0.000929541884108572
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","freq_lambda",200,2000,0.0525165066883857,0.00849021767867998
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","freq_lambda",200,20000,0.0502448716366287,0.00504996824572868
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","freq_lambda",200,2000,0.0143810217402475,0.00417774235311456
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","freq_lambda",200,20000,0.00467283120640692,0.00100865918563156
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","freq_lambda",200,2000,0.0773309660760409,0.00954753236854311
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","freq_lambda",200,20000,0.0364626004183596,0.00745542206751183
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","freq_lambda",200,2000,0.0143262469547996,0.00431299025123301
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","freq_lambda",200,20000,0.00942560274012694,0.00145812905929018
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","freq_lambda",200,2000,0.0482490421610323,0.00845810380117428
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"bin","freq_lambda",200,20000,0.0512429690622873,0.00616113097652445
"types_mixed",100,1,0.5,"OU","mcar",0.1,"bin","freq_lambda",200,2000,0.0218588313632127,0.00554466251412293
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"bin","freq_lambda",200,20000,0.00836484328177539,0.0013152847496044
"types_mixed",100,0.3,0,"BM","clade",0.3,"bin","freq_lambda",200,5997,0.03784008108896,0.00821511615386892
"types_mixed",1000,0.3,0,"BM","clade",0.3,"bin","freq_lambda",200,59938,0.0430113864682717,0.00765377837022235
"types_mixed",100,1,0,"BM","clade",0.3,"bin","freq_lambda",200,5997,0.0304071488188956,0.00624687078401072
"types_mixed",1000,1,0,"BM","clade",0.3,"bin","freq_lambda",200,59938,0.0143611244188878,0.00347196563245694
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"bin","freq_lambda",200,5997,0.0395162938937032,0.00848528272276291
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"bin","freq_lambda",200,59938,0.0416072609353554,0.00679223060335931
"types_mixed",100,1,0.5,"BM","clade",0.3,"bin","freq_lambda",200,5997,0.022917187314149,0.00727067812101824
"types_mixed",1000,1,0.5,"BM","clade",0.3,"bin","freq_lambda",200,59938,0.0165518792360646,0.00453244657046979
"types_mixed",100,0.3,0,"OU","clade",0.3,"bin","freq_lambda",200,5997,0.0427582538526936,0.00677855513291863
"types_mixed",1000,0.3,0,"OU","clade",0.3,"bin","freq_lambda",200,59938,0.0318955080480647,0.00604902616020638
"types_mixed",100,1,0,"OU","clade",0.3,"bin","freq_lambda",200,5997,0.0489795120420962,0.0089798526779595
"types_mixed",1000,1,0,"OU","clade",0.3,"bin","freq_lambda",200,59938,0.0223276746004255,0.00472922251703121
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"bin","freq_lambda",200,5997,0.045647827413505,0.00805724259748838
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"bin","freq_lambda",200,59938,0.0372793710925291,0.00585927377459117
"types_mixed",100,1,0.5,"OU","clade",0.3,"bin","freq_lambda",200,5997,0.0518725873789846,0.00881158510077186
"types_mixed",1000,1,0.5,"OU","clade",0.3,"bin","freq_lambda",200,59938,0.0265475226838769,0.0055180396743154
"types_mixed",100,0.3,0,"BM","mar",0.3,"bin","freq_lambda",200,5890,0.0957371651818656,0.00904868535388078
"types_mixed",1000,0.3,0,"BM","mar",0.3,"bin","freq_lambda",200,60586,0.0933426639992701,0.00686639707990584
"types_mixed",100,1,0,"BM","mar",0.3,"bin","freq_lambda",200,5929,0.0116502363749409,0.00352912029348049
"types_mixed",1000,1,0,"BM","mar",0.3,"bin","freq_lambda",200,60322,0.00524484168670567,0.000931222058502514
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"bin","freq_lambda",200,5872,0.0995981430578859,0.00892037558538173
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"bin","freq_lambda",200,60484,0.0969274939314828,0.00764767931058017
"types_mixed",100,1,0.5,"BM","mar",0.3,"bin","freq_lambda",200,5967,0.0202729125652191,0.00354459571348654
"types_mixed",1000,1,0.5,"BM","mar",0.3,"bin","freq_lambda",200,60214,0.00732437663022972,0.00111799976640726
"types_mixed",100,0.3,0,"OU","mar",0.3,"bin","freq_lambda",200,5897,0.093076732493397,0.00923811360969484
"types_mixed",1000,0.3,0,"OU","mar",0.3,"bin","freq_lambda",200,60439,0.0891361870469178,0.00767031601351421
"types_mixed",100,1,0,"OU","mar",0.3,"bin","freq_lambda",200,5925,0.0228065594878204,0.00488074473031581
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","freq_lambda",200,60332,0.00923826365336064,0.00111923690205235
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","freq_lambda",200,5897,0.0927471367860062,0.00884189603625193
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","freq_lambda",200,60518,0.0972280267531476,0.00692767307782219
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","freq_lambda",200,5901,0.0228742290553912,0.00449513932583878
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","freq_lambda",200,60290,0.00866567994898683,0.00112767367458388
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","freq_lambda",200,6000,0.0787216088908493,0.00761680407778327
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","freq_lambda",200,60000,0.043271779678088,0.00615656813377357
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","freq_lambda",200,6000,0.0209132166442257,0.00325140425606117
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","freq_lambda",200,60000,0.00987532435782201,0.000837441833028068
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","freq_lambda",200,6000,0.0600348308272939,0.00686958268419981
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","freq_lambda",200,60000,0.0504390471359811,0.00532800141270221
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","freq_lambda",200,6000,0.0177442319467262,0.0029397669486028
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","freq_lambda",200,60000,0.0107427335920896,0.000715819887514081
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","gnn_off",200,2000,0.0376930414254526,0.00906740632933633
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","gnn_off",200,20000,0.0242799695747303,0.00386676428305092
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","gnn_off",200,2000,0.134302310469663,0.00768290861899823
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","gnn_off",200,20000,0.191279625100909,0.0033960097670581
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","gnn_off",200,2000,0.031503683211748,0.0085294349953602
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","gnn_off",200,20000,0.0259850001959742,0.00371907764241377
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","gnn_off",200,2000,0.139879159164063,0.00814931881477659
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","gnn_off",200,20000,0.188603963964822,0.0041707258342852
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","gnn_off",200,2000,0.0476005361919544,0.00904578523028432
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","gnn_off",200,20000,0.0553852793861151,0.00484457254355233
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","gnn_off",200,2000,0.135578831178847,0.0071991333265119
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","gnn_off",200,20000,0.19700055876593,0.0025037707037342
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","gnn_off",200,2000,0.0466855661088362,0.00962378488047673
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"bin","gnn_off",200,20000,0.0482683388591113,0.00472438889361636
"types_mixed",100,1,0.5,"OU","mcar",0.1,"bin","gnn_off",200,2000,0.136975884779225,0.00655936571926753
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"bin","gnn_off",200,20000,0.198453444662866,0.00224906223340108
"types_mixed",100,0.3,0,"BM","clade",0.3,"bin","gnn_off",200,5997,0.0408550718487894,0.00814562489221531
"types_mixed",1000,0.3,0,"BM","clade",0.3,"bin","gnn_off",200,59938,0.0308616705902216,0.00592177644817176
"types_mixed",100,1,0,"BM","clade",0.3,"bin","gnn_off",200,5997,0.111656819284531,0.00940101079872768
"types_mixed",1000,1,0,"BM","clade",0.3,"bin","gnn_off",200,59938,0.171304735308078,0.00478526687258359
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"bin","gnn_off",200,5997,0.0458097712745679,0.00831527717685096
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"bin","gnn_off",200,59938,0.0307981093946855,0.00644757987686835
"types_mixed",100,1,0.5,"BM","clade",0.3,"bin","gnn_off",200,5997,0.101626630453294,0.00920026827218647
"types_mixed",1000,1,0.5,"BM","clade",0.3,"bin","gnn_off",200,59938,0.172457053002586,0.00579635586851408
"types_mixed",100,0.3,0,"OU","clade",0.3,"bin","gnn_off",200,5997,0.0434872928424026,0.00784379442495352
"types_mixed",1000,0.3,0,"OU","clade",0.3,"bin","gnn_off",200,59938,0.0432252252980731,0.0058083214393729
"types_mixed",100,1,0,"OU","clade",0.3,"bin","gnn_off",200,5997,0.0870352421113388,0.0102228915284842
"types_mixed",1000,1,0,"OU","clade",0.3,"bin","gnn_off",200,59938,0.158790858698208,0.00464336346451614
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"bin","gnn_off",200,5997,0.0485112324089929,0.00851078038235075
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"bin","gnn_off",200,59938,0.038462549424444,0.00520803502135305
"types_mixed",100,1,0.5,"OU","clade",0.3,"bin","gnn_off",200,5997,0.077693810468124,0.00909001115168517
"types_mixed",1000,1,0.5,"OU","clade",0.3,"bin","gnn_off",200,59938,0.163954769788149,0.00528778899208775
"types_mixed",100,0.3,0,"BM","mar",0.3,"bin","gnn_off",200,5890,0.0490769830823965,0.00844797507098102
"types_mixed",1000,0.3,0,"BM","mar",0.3,"bin","gnn_off",200,60586,0.0470745773387575,0.00642506486527022
"types_mixed",100,1,0,"BM","mar",0.3,"bin","gnn_off",200,5929,0.116691635249396,0.00900870492215822
"types_mixed",1000,1,0,"BM","mar",0.3,"bin","gnn_off",200,60322,0.185904652826126,0.00409587706532707
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"bin","gnn_off",200,5872,0.058544122160638,0.00893654146149624
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"bin","gnn_off",200,60484,0.0395447389876138,0.0062222374951343
"types_mixed",100,1,0.5,"BM","mar",0.3,"bin","gnn_off",200,5967,0.119234801678072,0.0071222212084562
"types_mixed",1000,1,0.5,"BM","mar",0.3,"bin","gnn_off",200,60214,0.180888296003105,0.00477213984541904
"types_mixed",100,0.3,0,"OU","mar",0.3,"bin","gnn_off",200,5897,0.0589964957403982,0.00889063760144944
"types_mixed",1000,0.3,0,"OU","mar",0.3,"bin","gnn_off",200,60439,0.0771601069665699,0.00566608930197102
"types_mixed",100,1,0,"OU","mar",0.3,"bin","gnn_off",200,5925,0.106301606008552,0.00753907711778065
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","gnn_off",200,60332,0.18791026729919,0.00350404774300162
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","gnn_off",200,5897,0.0699316702509986,0.00955428171836999
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","gnn_off",200,60518,0.0656011770698704,0.00592228142618374
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","gnn_off",200,5901,0.102083308594012,0.00748232462867897
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","gnn_off",200,60290,0.187866831051733,0.00200891552151191
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","gnn_off",200,6000,0.047628671113978,0.00690935921406402
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","gnn_off",200,60000,0.0497811705330686,0.0047837246998852
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","gnn_off",200,6000,0.11283749462103,0.00799579366676917
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","gnn_off",200,60000,0.193201742246652,0.00244334357826961
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","gnn_off",200,6000,0.046347880297082,0.00677885912773246
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","gnn_off",200,60000,0.0475293126799935,0.00400803498534826
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","gnn_off",200,6000,0.108774771619387,0.00685500495670429
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","gnn_off",200,60000,0.19134667740512,0.00169149390538928
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.0224984098873915,0.00811476155767964
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.0126681740134134,0.00296930155183482
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.13543813986293,0.00770432799358951
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.195006656876379,0.00379848518490223
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.0289985536253917,0.00899481220035002
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.0141413037213485,0.00299128666648774
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.141238245432221,0.00779067260000297
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.190569032231397,0.00376566585098322
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.0311798247834956,0.0085035509292222
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.0238266910477704,0.00338174002972866
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.147377595066066,0.00757035297726523
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.202445758181288,0.00199500544296919
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.0356251785992359,0.00839150955612931
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.0246811338938631,0.00297910982423812
"types_mixed",100,1,0.5,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,2000,0.140983999756642,0.00628636883058562
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"bin","gnn_off_rphylopars",200,20000,0.20810913915684,0.00226478691430273
"types_mixed",100,0.3,0,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.0406547811126869,0.00962016386759057
"types_mixed",1000,0.3,0,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.0292903581278482,0.00546598241926431
"types_mixed",100,1,0,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.122023987584364,0.0104942608191156
"types_mixed",1000,1,0,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.191435413741014,0.00496991063463643
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.031798039483627,0.00727833445670123
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.0277481207466891,0.00492681580293018
"types_mixed",100,1,0.5,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.116177441528394,0.0100794825295684
"types_mixed",1000,1,0.5,"BM","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.192452490807158,0.00536673985881873
"types_mixed",100,0.3,0,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.0332820194051979,0.00734998378836038
"types_mixed",1000,0.3,0,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.0358773484163316,0.00502535379795438
"types_mixed",100,1,0,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.111960606994874,0.0105899873881275
"types_mixed",1000,1,0,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.194521271582517,0.00499999574727739
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.0351931819620272,0.00733965911229355
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.0370920221001586,0.00484507282772402
"types_mixed",100,1,0.5,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,5997,0.103064355840741,0.0107546966240694
"types_mixed",1000,1,0.5,"OU","clade",0.3,"bin","gnn_off_rphylopars",200,59938,0.199097683077761,0.00463255729826413
"types_mixed",100,0.3,0,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,5890,0.0520573408731047,0.00847310130540147
"types_mixed",1000,0.3,0,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,60586,0.0300245040264771,0.00620470748694812
"types_mixed",100,1,0,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,5929,0.120897006278395,0.00828428062439792
"types_mixed",1000,1,0,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,60322,0.189709114153355,0.00373594887877815
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,5872,0.052974834316132,0.00941648468227285
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,60484,0.020106917508557,0.00560622277310738
"types_mixed",100,1,0.5,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,5967,0.119560848810773,0.00817475103863742
"types_mixed",1000,1,0.5,"BM","mar",0.3,"bin","gnn_off_rphylopars",200,60214,0.187725284099064,0.00422711424227954
"types_mixed",100,0.3,0,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,5897,0.0560583091343829,0.00900963895865876
"types_mixed",1000,0.3,0,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,60439,0.0248338329286903,0.00514181212709581
"types_mixed",100,1,0,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,5925,0.110782628327774,0.0089018147198685
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,60332,0.19632605182069,0.00297357273371135
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,5897,0.064532274176075,0.00971669814414795
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,60518,0.0209383589498505,0.00492490422802099
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,5901,0.0959192294475197,0.00884024057973972
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","gnn_off_rphylopars",200,60290,0.199600593100353,0.00209266577997812
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,6000,0.0486424963932304,0.0070532648970597
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,60000,0.022345082222915,0.00255137335421292
