"dgp","n","arm","trait","metric","n_seeds","mean","mcse","coverage","coverage_mcse"
"types_mixed",100,"gnn_on_full","cnt","zRMSE",1168,0.977501752407948,0.0105090947786789,0.85259703196347,0.00433288782793021
"types_mixed",300,"gnn_on_full","cnt","zRMSE",1171,0.933845803174696,0.00692312959463956,0.954843913084733,0.00139487253532898
"types_mixed",1000,"gnn_on_full","cnt","zRMSE",1184,0.941208139340484,0.00551570384695258,0.952350788288288,0.000887213047210726
"types_mixed",100,"bace","prp","zRMSE",597,0.882315570555822,0.0102150835307435,0.826460481099656,0.00417209832741538
"types_mixed",300,"bace","prp","zRMSE",599,0.802787034871166,0.00811650977363212,0.841769547325103,0.00229485856581327
"types_mixed",1000,"bace","prp","zRMSE",580,0.788639142383077,0.00763007044055639,0.846818181818182,0.00139137769014863
"types_mixed",100,"floor","prp","zRMSE",1200,1.00639565851959,0.00424677539728637,NA,NA
"types_mixed",300,"floor","prp","zRMSE",1200,1.0086450801134,0.00205303849291636,NA,NA
"types_mixed",1000,"floor","prp","zRMSE",1200,1.00134235503113,0.00120806506679999,NA,NA
"types_mixed",100,"freq","prp","zRMSE",1200,0.958522295465644,0.0100672901214645,0.84375,0.00263551556704865
"types_mixed",300,"freq","prp","zRMSE",1200,0.941077874908388,0.00922063844322727,0.891545687446627,0.00150920868075167
"types_mixed",1000,"freq","prp","zRMSE",1200,0.895279292170048,0.0084662573425197,0.916928490990991,0.00087027585826687
"types_mixed",100,"freq_lambda","prp","zRMSE",1200,0.74467693057519,0.00654587858578056,0.911101598173516,0.00198125365148464
"types_mixed",300,"freq_lambda","prp","zRMSE",1200,0.727128766702396,0.00546344919001153,0.923341873042983,0.00124487706163755
"types_mixed",1000,"freq_lambda","prp","zRMSE",1200,0.705480811244061,0.00495217487321703,0.92879222972973,0.00093787314856519
"types_mixed",100,"gnn_off","prp","zRMSE",1200,0.837203596571605,0.00779034561878649,0.869888888888889,0.00381137788548033
"types_mixed",300,"gnn_off","prp","zRMSE",1200,0.825426395419336,0.00661715352363334,0.95662037037037,0.0013579234030975
"types_mixed",1000,"gnn_off","prp","zRMSE",1200,0.803544336319667,0.0063016541717909,0.953513888888889,0.000719231773348985
"types_mixed",100,"gnn_off_rphylopars","prp","zRMSE",1200,0.891237290413946,0.00718041361080898,0.870555555555556,0.00392742074354214
"types_mixed",300,"gnn_off_rphylopars","prp","zRMSE",1200,0.852296783924853,0.00594195679582595,0.95587962962963,0.00148603016114725
"types_mixed",1000,"gnn_off_rphylopars","prp","zRMSE",1200,0.809578585245013,0.00561973241291817,0.957741666666667,0.000782299789693897
"types_mixed",100,"gnn_on","prp","zRMSE",1200,0.840663113350027,0.00758382023626239,0.866095890410959,0.00395508214484984
"types_mixed",300,"gnn_on","prp","zRMSE",1200,0.834435064951397,0.00662258171430732,0.955081127241674,0.00143711704528845
"types_mixed",1000,"gnn_on","prp","zRMSE",1200,0.811004534666038,0.00635642256453951,0.952747747747748,0.000732320861716983
"types_mixed",100,"gnn_on_full","prp","zRMSE",1168,0.830645750676923,0.00776204851733227,0.866695205479452,0.00394923904315292
"types_mixed",300,"gnn_on_full","prp","zRMSE",1171,0.82824477324211,0.0067882340793494,0.955318341398615,0.00143374604189378
"types_mixed",1000,"gnn_on_full","prp","zRMSE",1184,0.809146112363021,0.00642645031846838,0.952508445945946,0.000736689663492773
