"dgp","n","lambda","rho","evo","miss","frac","arm","trait","metric","reps","mean","mcse"
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on","bin","n_classes_scored",200,2,0
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on","bin","n_classes_scored",200,1.9,0.0212664361502501
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on","bin","n_classes_scored",200,1.905,0.0207854558737449
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on","bin","n_classes_scored",200,1.955,0.0146953997519409
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,1.98,0.0099243368701167
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,1.995,0.00500000000000001
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",185,1.94054054054054,0.0174337304465785
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",186,1.97849462365591,0.0106651478702348
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",191,1.99476439790576,0.00523560209424084
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,1.995,0.00500000000000002
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,1.995,0.00500000000000001
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",200,2,0
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",183,1.98360655737705,0.00941261068464287
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",185,1.97837837837838,0.0107223170101249
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on_full","bin","n_classes_scored",193,1.98963730569948,0.00730842438679221
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.98,0.014070529413629
"types_mixed",300,0.3,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.9,0.0333333333333333
"types_mixed",300,0.7,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.95,0.021904291355759
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.99,0.01
"types_mixed",100,1,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.7,0.0541229427257326
"types_mixed",300,1,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.69,0.0525991127935316
"types_mixed",1000,1,0,"BM","mcar",0.3,"bace","cat3","n_classes_scored",93,2.73118279569892,0.0510291122856655
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",97,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",97,2.91752577319588,0.0316706333181559
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",99,2.98989898989899,0.0101010101010101
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",90,3,0
"types_mixed",100,1,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.63,0.0562372319964831
"types_mixed",300,1,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.71,0.0518252697615611
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"bace","cat3","n_classes_scored",100,2.75,0.0479372485441102
"types_mixed",100,0.3,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.71,0.0365538083449948
"types_mixed",300,1,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.705,0.0360049549912175
"types_mixed",1000,1,0,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.755,0.0328675581981618
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.64,0.0394942906630171
"types_mixed",300,1,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.71,0.0351522174543769
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"floor","cat3","n_classes_scored",200,2.795,0.0319370454859535
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.71,0.0365538083449948
"types_mixed",300,1,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.705,0.0360049549912175
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.755,0.0328675581981618
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.64,0.0394942906630171
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.71,0.0351522174543769
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq","cat3","n_classes_scored",200,2.795,0.0319370454859535
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.71,0.0365538083449948
"types_mixed",300,1,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.705,0.0360049549912175
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.755,0.0328675581981618
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.64,0.0394942906630171
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.71,0.0351522174543769
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq_lambda","cat3","n_classes_scored",200,2.795,0.0319370454859535
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.71,0.0365538083449948
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.705,0.0360049549912175
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.755,0.0328675581981618
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.64,0.0394942906630171
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.71,0.0351522174543769
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off","cat3","n_classes_scored",200,2.795,0.0319370454859535
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.71,0.0365538083449948
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.705,0.0360049549912175
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.755,0.0328675581981618
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.64,0.0394942906630171
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.71,0.0351522174543769
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_off_rphylopars","cat3","n_classes_scored",200,2.795,0.0319370454859535
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.71,0.0365538083449948
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.705,0.0360049549912175
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.755,0.0328675581981618
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.64,0.0394942906630171
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.71,0.0351522174543769
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on","cat3","n_classes_scored",200,2.795,0.0319370454859535
"types_mixed",100,0.3,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.99,0.00705327893384297
"types_mixed",300,0.3,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.915,0.0210019142463265
"types_mixed",300,0.7,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.95,0.0154497076780334
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.99,0.00705327893384296
"types_mixed",100,1,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",185,2.72432432432432,0.0371346442289882
"types_mixed",300,1,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",186,2.72043010752688,0.0371391836901007
"types_mixed",1000,1,0,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",191,2.75916230366492,0.0327492313076566
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,3,0
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,3,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,3,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.92,0.02168759458294
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.975,0.0110674042659482
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",200,2.995,0.00500000000000002
"types_mixed",100,1,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",183,2.66120218579235,0.0406348377800099
"types_mixed",300,1,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",185,2.71891891891892,0.0357000593237088
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"gnn_on_full","cat3","n_classes_scored",193,2.81865284974093,0.0296846051178941
"types_mixed",100,0.3,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.98,0.014070529413629
"types_mixed",300,0.3,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,4,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,4,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.79,0.0456048021572069
"types_mixed",300,0.7,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.96,0.0196946385566932
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.99,0.01
"types_mixed",100,1,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.35,0.0729950876996721
"types_mixed",300,1,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.4,0.0651338947278929
"types_mixed",1000,1,0,"BM","mcar",0.3,"bace","ord","n_classes_scored",93,3.48387096774194,0.0727039107033336
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.98,0.014070529413629
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,4,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",97,4,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",97,3.84536082474227,0.0369016006785473
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",99,3.98989898989899,0.0101010101010101
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",90,3.97777777777778,0.0156249566513478
"types_mixed",100,1,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.3,0.0674199862463243
"types_mixed",300,1,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.42,0.0684311937849127
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"bace","ord","n_classes_scored",100,3.4,0.0710669054518701
"types_mixed",100,0.3,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",300,0.3,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,4,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,4,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.8,0.0308994153560667
"types_mixed",300,0.7,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.98,0.00992433687011669
"types_mixed",100,1,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.315,0.0514012200938429
"types_mixed",300,1,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.465,0.0447648798988874
"types_mixed",1000,1,0,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.525,0.046988451484001
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.985,0.00861662527650929
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,4,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,4,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.83,0.0293223292897218
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.98,0.00992433687011669
"types_mixed",100,1,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.295,0.0500238636519947
"types_mixed",300,1,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.475,0.0480459892751428
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"floor","ord","n_classes_scored",200,3.515,0.046472286008267
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,4,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,4,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.8,0.0308994153560667
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.98,0.00992433687011669
"types_mixed",100,1,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.315,0.0514012200938429
"types_mixed",300,1,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.465,0.0447648798988874
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.525,0.046988451484001
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.985,0.00861662527650929
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,4,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,4,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.83,0.0293223292897218
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.98,0.00992433687011669
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.295,0.0500238636519947
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.475,0.0480459892751428
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq","ord","n_classes_scored",200,3.515,0.046472286008267
"types_mixed",100,0.3,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",300,0.3,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,4,0
"types_mixed",1000,0.3,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,4,0
"types_mixed",100,0.7,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.8,0.0308994153560667
"types_mixed",300,0.7,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",1000,0.7,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.98,0.00992433687011669
"types_mixed",100,1,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.315,0.0514012200938429
"types_mixed",300,1,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.465,0.0447648798988874
"types_mixed",1000,1,0,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.525,0.046988451484001
"types_mixed",100,0.3,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.985,0.00861662527650929
"types_mixed",300,0.3,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,4,0
"types_mixed",1000,0.3,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,4,0
"types_mixed",100,0.7,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.83,0.0293223292897218
"types_mixed",300,0.7,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.97,0.0120926074846947
"types_mixed",1000,0.7,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.98,0.00992433687011669
"types_mixed",100,1,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.295,0.0500238636519947
"types_mixed",300,1,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.475,0.0480459892751428
"types_mixed",1000,1,0.5,"BM","mcar",0.3,"freq_lambda","ord","n_classes_scored",200,3.515,0.046472286008267
