"job_id","cell_id","rep","family","n_species","phylo_lambda","miss_frac","seed","lambda_mode","fit_ok","fit_sec","blend_loss","baseline_loss","paired_delta","r_cal_gnn_mean","r_cal_bm_mean","r_cal_mean_mean","floor_fired","error"
536,50,7,"F3",300,1,0.3,15007,"fixed_1",TRUE,99.944,0.445812346401306,0.4072384423389,0.038573904062405,0.0583333333333333,0.441666666666667,0.5,TRUE,NA
537,51,7,"F1",1000,1,0.3,15107,"fixed_1",TRUE,357.146,0.553053572618756,0.552278761775485,0.000774810843271467,0.3625,0.625,0.0125,FALSE,NA
538,52,7,"F2",1000,1,0.3,15207,"fixed_1",TRUE,356.824,0.550525122123041,0.546167579155619,0.00435754296742219,0.25,0.75,0,FALSE,NA
539,53,7,"F3",1000,1,0.3,15307,"fixed_1",TRUE,327.978,0.494292675357132,0.509077206525754,-0.0147845311686223,0.166666666666667,0.458333333333333,0.375,FALSE,NA
540,54,7,"F1",100,0.2,0.5,15407,"fixed_1",TRUE,75.551,0.732389377167896,0.747480324298353,-0.015090947130457,0,0.5,0.5,TRUE,NA
541,55,7,"F2",100,0.2,0.5,15507,"fixed_1",TRUE,72.709,1.02937427760354,1.03043311674014,-0.00105883913660554,0.25,0.5,0.25,TRUE,NA
542,56,7,"F3",100,0.2,0.5,15607,"fixed_1",TRUE,73.833,0.655939992402746,0.779992023330021,-0.124052030927275,0.166666666666667,0,0.833333333333333,TRUE,NA
543,57,7,"F1",300,0.2,0.5,15707,"fixed_1",TRUE,87.756,0.992529787801577,0.987479485348804,0.00505030245277305,0,0.75,0.25,TRUE,NA
544,58,7,"F2",300,0.2,0.5,15807,"fixed_1",TRUE,98.716,0.999418762091976,1.03037044690734,-0.0309516848153678,0.175,0.25,0.575,TRUE,NA
545,59,7,"F3",300,0.2,0.5,15907,"fixed_1",TRUE,90.569,0.598179284108674,0.608588457580257,-0.0104091734715823,0,0.571428571428571,0.428571428571429,TRUE,NA
546,60,7,"F1",1000,0.2,0.5,16007,"fixed_1",TRUE,271.17,0.927290323593438,0.909972162552579,0.0173181610408591,0,0.75,0.25,TRUE,NA
547,61,7,"F2",1000,0.2,0.5,16107,"fixed_1",TRUE,262.822,0.993591366398679,1.01955294546697,-0.0259615790682891,0.4375,0.208333333333333,0.354166666666667,TRUE,NA
548,62,7,"F3",1000,0.2,0.5,16207,"fixed_1",TRUE,256.856,0.693450839038982,0.694261766517064,-0.00081092747808198,0,0.975,0.025,FALSE,NA
549,63,7,"F1",100,0.5,0.5,16307,"fixed_1",TRUE,81.715,0.982116069105337,0.8420992911001,0.140016778005237,0,0.25,0.75,TRUE,NA
550,64,7,"F2",100,0.5,0.5,16407,"fixed_1",TRUE,68.677,0.743409901070856,0.71373414400874,0.0296757570621161,0.5,0.25,0.25,TRUE,NA
551,65,7,"F3",100,0.5,0.5,16507,"fixed_1",TRUE,84.202,0.766863776223044,0.804882046787986,-0.0380182705649428,0,0.333333333333333,0.666666666666667,TRUE,NA
552,66,7,"F1",300,0.5,0.5,16607,"fixed_1",TRUE,94.602,0.871167044684506,0.912289524723499,-0.0411224800389924,0.25,0.5,0.25,TRUE,NA
553,67,7,"F2",300,0.5,0.5,16707,"fixed_1",TRUE,109.902,0.74742189906008,0.745251805992308,0.00217009306777116,0.25,0.75,0,FALSE,NA
554,68,7,"F3",300,0.5,0.5,16807,"fixed_1",TRUE,101.464,0.796917008543942,0.740717395090015,0.0561996134539265,0,0.166666666666667,0.833333333333333,TRUE,NA
555,69,7,"F1",1000,0.5,0.5,16907,"fixed_1",TRUE,267.029,0.846340120916971,0.846340121333221,-4.16249923418377e-10,0,1,0,FALSE,NA
556,70,7,"F2",1000,0.5,0.5,17007,"fixed_1",TRUE,280.129,0.864650878569527,0.895667049881581,-0.0310161713120544,0.7125,0.2875,0,FALSE,NA
557,71,7,"F3",1000,0.5,0.5,17107,"fixed_1",TRUE,279.51,0.655178292931268,0.657502279672562,-0.00232398674129419,0.166666666666667,0.316666666666667,0.516666666666667,TRUE,NA
558,72,7,"F1",100,1,0.5,17207,"fixed_1",TRUE,75.739,0.846683115601998,0.839983275706182,0.00669983989581557,0,0.9375,0.0625,FALSE,NA
559,73,7,"F2",100,1,0.5,17307,"fixed_1",TRUE,72.049,0.864502613723204,1.00025471615396,-0.13575210243076,0.5,0.25,0.25,TRUE,NA
560,74,7,"F3",100,1,0.5,17407,"fixed_1",TRUE,83.833,0.682106629882522,0.807106629974112,-0.12500000009159,0,0.5,0.5,TRUE,NA
561,75,7,"F1",300,1,0.5,17507,"fixed_1",TRUE,92.288,0.560311070303512,0.560326418335176,-1.53480316640309e-05,0.2125,0.7375,0.05,FALSE,NA
562,76,7,"F2",300,1,0.5,17607,"fixed_1",TRUE,96.672,0.690707398707675,0.690707396930995,1.77667980327811e-09,0,1,0,FALSE,NA
563,77,7,"F3",300,1,0.5,17707,"fixed_1",TRUE,91.634,0.628802846255139,0.670052848152068,-0.0412500018969287,0.0666666666666667,0.391666666666667,0.541666666666667,TRUE,NA
564,78,7,"F1",1000,1,0.5,17807,"fixed_1",TRUE,263.526,0.492148466835954,0.492804332818204,-0.00065586598224987,0.0375,0.9625,0,FALSE,NA
565,79,7,"F2",1000,1,0.5,17907,"fixed_1",TRUE,270.078,0.684364223679648,0.681569987193964,0.00279423648568367,0.1875,0.8,0.0125,FALSE,NA
566,80,7,"F3",1000,1,0.5,18007,"fixed_1",TRUE,293.521,0.478139327690523,0.480552777470579,-0.00241344978005537,0.116666666666667,0.883333333333333,0,FALSE,NA
567,0,8,"F1",100,0.2,0.1,10008,"fixed_1",TRUE,79.3,0.863712870128291,0.903244126608248,-0.0395312564799574,0,0.25,0.75,TRUE,NA
568,1,8,"F2",100,0.2,0.1,10108,"fixed_1",TRUE,92.641,0.872786450167641,0.8873089722318,-0.0145225220641586,0.25,0.25,0.5,TRUE,NA
569,2,8,"F3",100,0.2,0.1,10208,"fixed_1",TRUE,82.151,0.959602025867666,0.90693771079321,0.0526643150744561,0,0.166666666666667,0.833333333333333,TRUE,NA
570,3,8,"F1",300,0.2,0.1,10308,"fixed_1",TRUE,95.068,0.959334056174613,0.960751722985034,-0.0014176668104211,0.1125,0.8875,0,FALSE,NA
571,4,8,"F2",300,0.2,0.1,10408,"fixed_1",TRUE,95.172,0.819247778160065,0.909114627581985,-0.0898668494219202,0.6,0.15,0.25,TRUE,NA
572,5,8,"F3",300,0.2,0.1,10508,"fixed_1",TRUE,103.51,0.828128900147951,0.809963783586154,0.0181651165617966,0.158333333333333,0.175,0.666666666666667,TRUE,NA
573,6,8,"F1",1000,0.2,0.1,10608,"fixed_1",TRUE,497.53,0.982648349502425,0.986454845937287,-0.00380649643486208,0.25,0.75,0,FALSE,NA
574,7,8,"F2",1000,0.2,0.1,10708,"fixed_1",TRUE,492.692,0.874364279411603,0.948384624204412,-0.0740203447928086,0.9,0.1,0,FALSE,NA
575,8,8,"F3",1000,0.2,0.1,10808,"fixed_1",TRUE,483.382,0.688292649719792,0.686752174812931,0.00154047490686093,0.166666666666667,0.833333333333333,0,FALSE,NA
576,9,8,"F1",100,0.5,0.1,10908,"fixed_1",TRUE,75.947,0.774235784769044,0.780031668598591,-0.00579588382954732,0.25,0.75,0,FALSE,NA
577,10,8,"F2",100,0.5,0.1,11008,"fixed_1",TRUE,77.039,0.896073793727861,0.891174895484444,0.00489889824341772,0.618421052631579,0,0.381578947368421,TRUE,NA
578,11,8,"F3",100,0.5,0.1,11108,"fixed_1",TRUE,81.553,0.690459940365326,0.758136815649954,-0.0676768752846284,0.166666666666667,0,0.833333333333333,TRUE,NA
579,12,8,"F1",300,0.5,0.1,11208,"fixed_1",TRUE,101.22,0.856015346508326,0.856977929797894,-0.000962583289567998,0.125,0.8625,0.0125,FALSE,NA
580,13,8,"F2",300,0.5,0.1,11308,"fixed_1",TRUE,102.369,0.758192911613752,0.807175564523272,-0.04898265290952,0.75,0.1,0.15,FALSE,NA
581,14,8,"F3",300,0.5,0.1,11408,"fixed_1",TRUE,102.628,0.75750120354807,0.715804845671867,0.0416963578762027,0,0.166666666666667,0.833333333333333,TRUE,NA
582,15,8,"F1",1000,0.5,0.1,11508,"fixed_1",TRUE,517.804,0.813684398448646,0.81470519609523,-0.00102079764658358,0.225,0.775,0,FALSE,NA
583,16,8,"F2",1000,0.5,0.1,11608,"fixed_1",TRUE,462.735,0.931530028941161,0.961423298756156,-0.0298932698149958,0.8625,0.1375,0,FALSE,NA
584,17,8,"F3",1000,0.5,0.1,11708,"fixed_1",TRUE,466.191,0.703039083143973,0.685989394325284,0.0170496888186888,0.0166666666666667,0.841666666666667,0.141666666666667,FALSE,NA
585,18,8,"F1",100,1,0.1,11808,"fixed_1",TRUE,79.529,0.619385267022121,0.626607374117005,-0.00722210709488325,0.3625,0.6375,0,FALSE,NA
586,19,8,"F2",100,1,0.1,11908,"fixed_1",TRUE,77.424,0.746806554739524,0.819224699275851,-0.0724181445363268,0.2375,0.617763157894737,0.144736842105263,FALSE,NA
587,20,8,"F3",100,1,0.1,12008,"fixed_1",TRUE,86.12,0.701876705226259,0.668128012789108,0.0337486924371506,0,0.441666666666667,0.558333333333333,TRUE,NA
588,21,8,"F1",300,1,0.1,12108,"fixed_1",TRUE,93.752,0.545997036298214,0.53759348544295,0.0084035508552649,0.5625,0.4375,0,FALSE,NA
589,22,8,"F2",300,1,0.1,12208,"fixed_1",TRUE,98.871,0.52038295044911,0.592353801552862,-0.0719708511037516,0.6375,0.3375,0.025,FALSE,NA
590,23,8,"F3",300,1,0.1,12308,"fixed_1",TRUE,94.867,0.481262296254906,0.483356900163544,-0.00209460390863836,0,0.491666666666667,0.508333333333333,TRUE,NA
591,24,8,"F1",1000,1,0.1,12408,"fixed_1",TRUE,502.664,0.369534705585362,0.370527930445809,-0.000993224860446784,0.0875,0.8875,0.025,FALSE,NA
592,25,8,"F2",1000,1,0.1,12508,"fixed_1",TRUE,553.7,0.563333035223546,0.586386854846082,-0.0230538196225363,0.3625,0.5625,0.075,FALSE,NA
593,26,8,"F3",1000,1,0.1,12608,"fixed_1",TRUE,507.088,0.494453122600147,0.497982252958619,-0.00352913035847208,0.0462962962962963,0.953703703703704,0,FALSE,NA
594,27,8,"F1",100,0.2,0.3,12708,"fixed_1",TRUE,76.613,0.978969442034162,0.976907102591507,0.00206233944265521,0.25,0,0.75,TRUE,NA
595,28,8,"F2",100,0.2,0.3,12808,"fixed_1",TRUE,74.892,0.953703791087732,0.950321268256525,0.00338252283120732,0.3125,0.4375,0.25,TRUE,NA
596,29,8,"F3",100,0.2,0.3,12908,"fixed_1",TRUE,77.068,0.897512476902995,0.886102142646329,0.0114103342566667,0,0.5,0.5,TRUE,NA
597,30,8,"F1",300,0.2,0.3,13008,"fixed_1",TRUE,89.635,0.938592316752774,0.935658634194727,0.00293368255804682,0,0.9,0.1,FALSE,NA
598,31,8,"F2",300,0.2,0.3,13108,"fixed_1",TRUE,86.922,0.977503032933115,1.0033103288838,-0.0258072959506812,0.4375,0.25,0.3125,TRUE,NA
599,32,8,"F3",300,0.2,0.3,13208,"fixed_1",TRUE,89.528,0.699631431754085,0.707005189708508,-0.00737375795442308,0.166666666666667,0.833333333333333,0,FALSE,NA
600,33,8,"F1",1000,0.2,0.3,13308,"fixed_1",TRUE,344.876,0.912668502431085,0.919766804611529,-0.00709830218044438,0.25,0.75,0,FALSE,NA
601,34,8,"F2",1000,0.2,0.3,13408,"fixed_1",TRUE,357.813,0.910208039024023,0.934790665872977,-0.024582626848954,0.8375,0.1625,0,FALSE,NA
602,35,8,"F3",1000,0.2,0.3,13508,"fixed_1",TRUE,364.002,0.784597085342159,0.785461825492209,-0.000864740150049892,0,0.666666666666667,0.333333333333333,TRUE,NA
603,36,8,"F1",100,0.5,0.3,13608,"fixed_1",TRUE,86.725,0.64710266180566,0.726778129007681,-0.0796754672020216,0.75,0.25,0,FALSE,NA
604,37,8,"F2",100,0.5,0.3,13708,"fixed_1",TRUE,74.477,0.894948306957858,0.930167127698751,-0.0352188207408931,0.25,0.441176470588235,0.308823529411765,TRUE,NA
605,38,8,"F3",100,0.5,0.3,13808,"fixed_1",TRUE,75.827,0.889427027979901,0.754180709180909,0.135246318798992,0,0.333333333333333,0.666666666666667,TRUE,NA
606,39,8,"F1",300,0.5,0.3,13908,"fixed_1",TRUE,90.699,0.850553178155833,0.855190054412776,-0.00463687625694287,0.5,0.5,0,FALSE,NA
607,40,8,"F2",300,0.5,0.3,14008,"fixed_1",TRUE,92.207,0.876972490846579,0.902595453335196,-0.0256229624886171,0.5,0.5,0,FALSE,NA
608,41,8,"F3",300,0.5,0.3,14108,"fixed_1",TRUE,96.224,0.700558670691709,0.694268938385297,0.00628973230641172,0.149122807017544,0.833333333333333,0.0175438596491228,FALSE,NA
609,42,8,"F1",1000,0.5,0.3,14208,"fixed_1",TRUE,352.631,0.803290380447077,0.803452525330882,-0.000162144883804505,0,0.95,0.05,FALSE,NA
610,43,8,"F2",1000,0.5,0.3,14308,"fixed_1",TRUE,356.557,0.804693420583555,0.814738569483872,-0.0100451489003167,0.5,0.5,0,FALSE,NA
611,44,8,"F3",1000,0.5,0.3,14408,"fixed_1",TRUE,335.27,0.689727058219303,0.689727057465233,7.54070139663554e-10,0,1,0,FALSE,NA
612,45,8,"F1",100,1,0.3,14508,"fixed_1",TRUE,79.375,0.514828815245743,0.506003902976092,0.00882491226965132,0.25,0.75,0,FALSE,NA
613,46,8,"F2",100,1,0.3,14608,"fixed_1",TRUE,81.947,0.669790367402936,0.690687309793996,-0.0208969423910604,0.2,0.7375,0.0625,FALSE,NA
614,47,8,"F3",100,1,0.3,14708,"fixed_1",TRUE,78.274,0.70500157611511,0.552527420534223,0.152474155580887,0.0916666666666667,0.666666666666667,0.241666666666667,TRUE,NA
615,48,8,"F1",300,1,0.3,14808,"fixed_1",TRUE,87.006,0.510987996172568,0.510987995417159,7.55409401698159e-10,0,1,0,FALSE,NA
616,49,8,"F2",300,1,0.3,14908,"fixed_1",TRUE,103.477,0.782501842327004,0.783189428447298,-0.000687586120294403,0.210526315789474,0.789473684210526,0,FALSE,NA
617,50,8,"F3",300,1,0.3,15008,"fixed_1",TRUE,93.022,0.598105566315834,0.584038892496761,0.0140666738190731,0.0444444444444444,0.833333333333333,0.122222222222222,FALSE,NA
618,51,8,"F1",1000,1,0.3,15108,"fixed_1",TRUE,356.003,0.513828523465361,0.519515535497508,-0.00568701203214739,0.570588235294118,0.429411764705882,0,FALSE,NA
619,52,8,"F2",1000,1,0.3,15208,"fixed_1",TRUE,360.914,0.673097758428646,0.706221877252338,-0.0331241188236923,0.453947368421053,0.453947368421053,0.0921052631578947,FALSE,NA
620,53,8,"F3",1000,1,0.3,15308,"fixed_1",TRUE,338.191,0.438853295902789,0.430741277560046,0.00811201834274228,0,0.944444444444444,0.0555555555555556,FALSE,NA
621,54,8,"F1",100,0.2,0.5,15408,"fixed_1",TRUE,76.997,0.948615933846319,0.870328267922155,0.0782876659241646,0.25,0,0.75,TRUE,NA
622,55,8,"F2",100,0.2,0.5,15508,"fixed_1",TRUE,76.614,1.05504110334345,1.08383934426655,-0.028798240923104,0,0.5,0.5,TRUE,NA
623,56,8,"F3",100,0.2,0.5,15608,"fixed_1",TRUE,82.665,0.86043100067832,0.899534148759963,-0.0391031480816434,0,0.333333333333333,0.666666666666667,TRUE,NA
624,57,8,"F1",300,0.2,0.5,15708,"fixed_1",TRUE,94.388,1.12584535187722,1.12738913006255,-0.00154377818532692,0,0.75,0.25,TRUE,NA
625,58,8,"F2",300,0.2,0.5,15808,"fixed_1",TRUE,94.498,0.823497448389996,0.843498450915622,-0.0200010025256266,0.25,0.25,0.5,TRUE,NA
626,59,8,"F3",300,0.2,0.5,15908,"fixed_1",TRUE,98.553,0.783930272915553,0.776965411452837,0.00696486146271558,0.202380952380952,0.504385964912281,0.293233082706767,TRUE,NA
627,60,8,"F1",1000,0.2,0.5,16008,"fixed_1",TRUE,266.435,0.903653557824961,0.907932952992045,-0.00427939516708353,0,0.875,0.125,FALSE,NA
628,61,8,"F2",1000,0.2,0.5,16108,"fixed_1",TRUE,266.686,1.02070980972049,1.0172544272538,0.00345538246669053,0,0.25,0.75,TRUE,NA
629,62,8,"F3",1000,0.2,0.5,16208,"fixed_1",TRUE,270.554,0.811194668068639,0.822699013614567,-0.0115043455459276,0.125,0.333333333333333,0.541666666666667,TRUE,NA
630,63,8,"F1",100,0.5,0.5,16308,"fixed_1",TRUE,78.54,1.04591297554691,1.04591297411133,1.43557743470524e-09,0,1,0,FALSE,NA
631,64,8,"F2",100,0.5,0.5,16408,"fixed_1",TRUE,72.141,0.959611567105818,0.883658319412045,0.0759532476937735,0.15,0.45,0.4,TRUE,NA
632,65,8,"F3",100,0.5,0.5,16508,"fixed_1",TRUE,81.934,0.671683164392691,0.695564003145207,-0.0238808387525153,0.166666666666667,0.166666666666667,0.666666666666667,TRUE,NA
633,66,8,"F1",300,0.5,0.5,16608,"fixed_1",TRUE,89.57,0.821853300133711,0.833008541096967,-0.0111552409632565,0.25,0.75,0,FALSE,NA
634,67,8,"F2",300,0.5,0.5,16708,"fixed_1",TRUE,98.752,0.91147660234077,0.866347357098665,0.0451292452421053,0.184210526315789,0.441176470588235,0.374613003095975,TRUE,NA
635,68,8,"F3",300,0.5,0.5,16808,"fixed_1",TRUE,105.543,0.754345683785459,0.73351234949016,0.0208333342952991,0,0.833333333333333,0.166666666666667,TRUE,NA
636,69,8,"F1",1000,0.5,0.5,16908,"fixed_1",TRUE,274.626,0.91573454318432,0.922372533664794,-0.00663799048047398,0.4,0.6,0,FALSE,NA
637,70,8,"F2",1000,0.5,0.5,17008,"fixed_1",TRUE,282.964,0.797882910528743,0.829624467241064,-0.031741556712321,0.723684210526316,0.25,0.0263157894736842,FALSE,NA
638,71,8,"F3",1000,0.5,0.5,17108,"fixed_1",TRUE,276.327,0.665210444070365,0.674709830556656,-0.00949938648629078,0.116666666666667,0.883333333333333,0,FALSE,NA
639,72,8,"F1",100,1,0.5,17208,"fixed_1",TRUE,70.139,0.67954016470465,0.655255606822279,0.0242845578823704,0.5,0.25,0.25,TRUE,NA
640,73,8,"F2",100,1,0.5,17308,"fixed_1",TRUE,81.826,0.79029144880395,0.698329095545669,0.0919623532582812,0.5,0.25,0.25,TRUE,NA
641,74,8,"F3",100,1,0.5,17408,"fixed_1",TRUE,83.165,0.467092097102042,0.667519555366974,-0.200427458264932,0.133333333333333,0.0333333333333333,0.833333333333333,TRUE,NA
642,75,8,"F1",300,1,0.5,17508,"fixed_1",TRUE,94.104,0.583577255804772,0.575331685491121,0.00824557031365147,0.2,0.675,0.125,FALSE,NA
643,76,8,"F2",300,1,0.5,17608,"fixed_1",TRUE,100.362,0.63278911454366,0.665592736940492,-0.0328036223968322,0.7125,0.2,0.0875,FALSE,NA
644,77,8,"F3",300,1,0.5,17708,"fixed_1",TRUE,103.014,0.421120344573202,0.415658686612768,0.00546165796043363,0,0.975,0.025,FALSE,NA
645,78,8,"F1",1000,1,0.5,17808,"fixed_1",TRUE,263.773,0.451892635315288,0.451892635180303,1.34984634581059e-10,0,1,0,FALSE,NA
646,79,8,"F2",1000,1,0.5,17908,"fixed_1",TRUE,269.266,0.617888208366834,0.637039646308529,-0.0191514379416953,0.25,0.725,0.025,FALSE,NA
647,80,8,"F3",1000,1,0.5,18008,"fixed_1",TRUE,282.273,0.408053308019564,0.411702064584145,-0.00364875656458097,0,0.966666666666667,0.0333333333333333,FALSE,NA
648,0,9,"F1",100,0.2,0.1,10009,"fixed_1",TRUE,81.816,0.844225297294653,0.860534703455029,-0.0163094061603761,0.5,0,0.5,TRUE,NA
649,1,9,"F2",100,0.2,0.1,10109,"fixed_1",TRUE,78.414,0.916258247849769,1.0026200711662,-0.0863618233164275,0.632352941176471,0,0.367647058823529,TRUE,NA
650,2,9,"F3",100,0.2,0.1,10209,"fixed_1",TRUE,77.459,0.733202926029496,0.728185116466984,0.00501780956251219,0,0.166666666666667,0.833333333333333,TRUE,NA
651,3,9,"F1",300,0.2,0.1,10309,"fixed_1",TRUE,90.17,0.83477815515573,0.855499197563816,-0.0207210424080863,0.4375,0.5625,0,FALSE,NA
652,4,9,"F2",300,0.2,0.1,10409,"fixed_1",TRUE,98.536,0.92186713929772,0.986595803534997,-0.0647286642372766,0.625,0.325,0.05,FALSE,NA
653,5,9,"F3",300,0.2,0.1,10509,"fixed_1",TRUE,98.404,0.820079918989732,0.758723016683937,0.0613569023057942,0,0.333333333333333,0.666666666666667,TRUE,NA
654,6,9,"F1",1000,0.2,0.1,10609,"fixed_1",TRUE,472.033,0.950877263534226,0.949486471087975,0.00139079244625062,0,0.9625,0.0375,FALSE,NA
655,7,9,"F2",1000,0.2,0.1,10709,"fixed_1",TRUE,464.282,0.99653275962402,1.06807427292151,-0.071541513297489,0.75,0.05,0.2,FALSE,NA
656,8,9,"F3",1000,0.2,0.1,10809,"fixed_1",TRUE,453.371,0.754970850229477,0.736789032451948,0.0181818177775293,0,0.5,0.5,TRUE,NA
657,9,9,"F1",100,0.5,0.1,10909,"fixed_1",TRUE,73.919,0.729567109693981,0.754753807157843,-0.0251866974638626,0.25,0.5,0.25,TRUE,NA
658,10,9,"F2",100,0.5,0.1,11009,"fixed_1",TRUE,78.504,0.748575257005242,0.796763405662868,-0.0481881486576257,0.25,0.5,0.25,TRUE,NA
659,11,9,"F3",100,0.5,0.1,11109,"fixed_1",TRUE,81.25,0.667459921886444,0.680126511244304,-0.0126665893578599,0,0.666666666666667,0.333333333333333,TRUE,NA
660,12,9,"F1",300,0.5,0.1,11209,"fixed_1",TRUE,92.704,0.883324737354625,0.883324738152359,-7.97733989976734e-10,0,1,0,FALSE,NA
661,13,9,"F2",300,0.5,0.1,11309,"fixed_1",TRUE,93.76,0.835920025452687,0.874272807987403,-0.0383527825347165,1,0,0,FALSE,NA
662,14,9,"F3",300,0.5,0.1,11409,"fixed_1",TRUE,96.992,0.761478880816457,0.761079502619668,0.000399378196789035,0.05,0.95,0,FALSE,NA
663,15,9,"F1",1000,0.5,0.1,11509,"fixed_1",TRUE,507.615,0.818659820152677,0.817855231121716,0.000804589030961145,0.25,0.75,0,FALSE,NA
664,16,9,"F2",1000,0.5,0.1,11609,"fixed_1",TRUE,460.962,0.888220657707995,0.907141233603613,-0.018920575895618,0.428676470588235,0.571323529411765,0,FALSE,NA
665,17,9,"F3",1000,0.5,0.1,11709,"fixed_1",TRUE,490.42,0.74212069927718,0.713235059166787,0.0288856401103936,0.166666666666667,0.333333333333333,0.5,TRUE,NA
666,18,9,"F1",100,1,0.1,11809,"fixed_1",TRUE,84.868,0.541788223329869,0.56085611220644,-0.0190678888765708,0.1625,0.723684210526316,0.113815789473684,FALSE,NA
667,19,9,"F2",100,1,0.1,11909,"fixed_1",TRUE,72.508,0.541376232741413,0.560867303694428,-0.0194910709530152,0.25,0.725,0.025,FALSE,NA
668,20,9,"F3",100,1,0.1,12009,"fixed_1",TRUE,79.64,0.644029099974806,0.57584727840591,0.0681818215688963,0,0.333333333333333,0.666666666666667,TRUE,NA
669,21,9,"F1",300,1,0.1,12109,"fixed_1",TRUE,102.479,0.549277867582577,0.556053748965098,-0.00677588138252094,0.475,0.4875,0.0375,FALSE,NA
670,22,9,"F2",300,1,0.1,12209,"fixed_1",TRUE,98.734,0.654731331832453,0.682102236776391,-0.027370904943938,0.4875,0.5,0.0125,FALSE,NA
671,23,9,"F3",300,1,0.1,12309,"fixed_1",TRUE,90.451,0.474290032501372,0.474290032156035,3.45336870211099e-10,0,1,0,FALSE,NA
672,24,9,"F1",1000,1,0.1,12409,"fixed_1",TRUE,485.429,0.372942503473374,0.372942505199233,-1.72585928881475e-09,0,1,0,FALSE,NA
673,25,9,"F2",1000,1,0.1,12509,"fixed_1",TRUE,473.684,0.481502210579485,0.515613913425062,-0.0341117028455776,0.675,0.325,0,FALSE,NA
674,26,9,"F3",1000,1,0.1,12609,"fixed_1",TRUE,493.018,0.422654864308475,0.422654864059626,2.4884888594201e-10,0,1,0,FALSE,NA
675,27,9,"F1",100,0.2,0.3,12709,"fixed_1",TRUE,78.529,1.0394560808365,1.09375363383515,-0.0542975529986467,0,0.25,0.75,TRUE,NA
676,28,9,"F2",100,0.2,0.3,12809,"fixed_1",TRUE,78.14,0.736123211899976,0.75820797251793,-0.0220847606179545,0.25,0.25,0.5,TRUE,NA
677,29,9,"F3",100,0.2,0.3,12909,"fixed_1",TRUE,74.896,0.778872879055332,0.708238039671579,0.070634839383753,0,0.166666666666667,0.833333333333333,TRUE,NA
678,30,9,"F1",300,0.2,0.3,13009,"fixed_1",TRUE,84.589,1.06278516969731,1.07888978076259,-0.0161046110652847,0.046875,0.6375,0.315625,FALSE,NA
679,31,9,"F2",300,0.2,0.3,13109,"fixed_1",TRUE,98.118,0.951855068228944,0.990902220041917,-0.039047151812973,0.25,0.5,0.25,TRUE,NA
680,32,9,"F3",300,0.2,0.3,13209,"fixed_1",TRUE,94.899,0.661191407761107,0.670321842507974,-0.00913043474686748,0,0.658333333333333,0.341666666666667,TRUE,NA
681,33,9,"F1",1000,0.2,0.3,13309,"fixed_1",TRUE,374.199,1.01678817982781,1.01678817936911,4.58696414185056e-10,0,1,0,FALSE,NA
682,34,9,"F2",1000,0.2,0.3,13409,"fixed_1",TRUE,373.283,0.874739865695066,0.936126370070428,-0.0613865043753623,0.75,0.25,0,FALSE,NA
683,35,9,"F3",1000,0.2,0.3,13509,"fixed_1",TRUE,367.627,0.748481285525049,0.748481285306486,2.18563389609017e-10,0,1,0,FALSE,NA
684,36,9,"F1",100,0.5,0.3,13609,"fixed_1",TRUE,74.394,0.776687347731461,0.77925188928466,-0.00256454155319852,0.475,0.4875,0.0375,FALSE,NA
685,37,9,"F2",100,0.5,0.3,13709,"fixed_1",TRUE,79.439,0.656660181019618,0.701883263793661,-0.0452230827740426,0.5,0.5,0,FALSE,NA
686,38,9,"F3",100,0.5,0.3,13809,"fixed_1",TRUE,84.573,0.611319309534587,0.735789259134814,-0.124469949600227,0.308333333333333,0.025,0.666666666666667,TRUE,NA
687,39,9,"F1",300,0.5,0.3,13909,"fixed_1",TRUE,89.18,0.846218092058132,0.835945087721357,0.0102730043367751,0.4875,0.475,0.0375,FALSE,NA
688,40,9,"F2",300,0.5,0.3,14009,"fixed_1",TRUE,89.037,0.95988851643707,0.948323178996788,0.0115653374402825,0.504166666666667,0.4125,0.0833333333333333,FALSE,NA
689,41,9,"F3",300,0.5,0.3,14109,"fixed_1",TRUE,95.341,0.688705669065515,0.687102937791097,0.00160273127441835,0.166666666666667,0.166666666666667,0.666666666666667,TRUE,NA
690,42,9,"F1",1000,0.5,0.3,14209,"fixed_1",TRUE,377.059,0.891882213603319,0.89188221423017,-6.26851570650899e-10,0,1,0,FALSE,NA
691,43,9,"F2",1000,0.5,0.3,14309,"fixed_1",TRUE,381.15,0.866627955871175,0.867346464640463,-0.000718508769287696,0.05,0.95,0,FALSE,NA
692,44,9,"F3",1000,0.5,0.3,14409,"fixed_1",TRUE,347.686,0.644549435056938,0.642888862390897,0.00166057266604125,0.125,0.791666666666667,0.0833333333333333,FALSE,NA
693,45,9,"F1",100,1,0.3,14509,"fixed_1",TRUE,71.677,0.519881472527783,0.579872170106349,-0.0599906975785662,0.5625,0.375,0.0625,FALSE,NA
694,46,9,"F2",100,1,0.3,14609,"fixed_1",TRUE,74.716,0.735992620794442,0.856998750836689,-0.121006130042247,0.5,0.25,0.25,TRUE,NA
695,47,9,"F3",100,1,0.3,14709,"fixed_1",TRUE,76.051,0.576823726942879,0.647322953390325,-0.0704992264474453,0,0.166666666666667,0.833333333333333,TRUE,NA
