"job_id","cell_id","family","n_species","phylo_lambda","miss_frac","latent_col","r_cal_gnn","r_cal_bm","r_cal_mean","floor_mean_corner"
455,50,"F3",300,1,0.3,"binary_trait",0,1,0,FALSE
455,50,"F3",300,1,0.3,"cat_trait=A",0,1,0,FALSE
455,50,"F3",300,1,0.3,"cat_trait=B",0,1,0,FALSE
455,50,"F3",300,1,0.3,"cat_trait=C",0,1,0,FALSE
455,50,"F3",300,1,0.3,"count_trait",0.388888888888889,0.555555555555556,0.0555555555555556,FALSE
456,51,"F1",1000,1,0.3,"trait1",0.6,0.4,0,FALSE
456,51,"F1",1000,1,0.3,"trait2",0,1,0,FALSE
456,51,"F1",1000,1,0.3,"trait3",0.6,0.4,0,FALSE
456,51,"F1",1000,1,0.3,"trait4",0.4,0.6,0,FALSE
457,52,"F2",1000,1,0.3,"trait1",0,1,0,FALSE
457,52,"F2",1000,1,0.3,"trait2",0.85,0,0.15,FALSE
457,52,"F2",1000,1,0.3,"trait3",0,0.45,0.55,FALSE
457,52,"F2",1000,1,0.3,"trait4",0.8,0.2,0,FALSE
458,53,"F3",1000,1,0.3,"cont1",0,1,0,FALSE
458,53,"F3",1000,1,0.3,"binary_trait",0,1,0,FALSE
458,53,"F3",1000,1,0.3,"cat_trait=A",0,1,0,FALSE
458,53,"F3",1000,1,0.3,"cat_trait=B",0,1,0,FALSE
458,53,"F3",1000,1,0.3,"cat_trait=C",0,1,0,FALSE
458,53,"F3",1000,1,0.3,"count_trait",0,0.75,0.25,FALSE
459,54,"F1",100,0.2,0.5,"trait1",0.75,0.25,0,FALSE
459,54,"F1",100,0.2,0.5,"trait2",0,1,0,FALSE
459,54,"F1",100,0.2,0.5,"trait3",0,1,0,FALSE
459,54,"F1",100,0.2,0.5,"trait4",0,1,0,FALSE
460,55,"F2",100,0.2,0.5,"trait1",0,0,1,TRUE
460,55,"F2",100,0.2,0.5,"trait2",0,0,1,TRUE
460,55,"F2",100,0.2,0.5,"trait3",0,1,0,FALSE
460,55,"F2",100,0.2,0.5,"trait4",0,0,1,TRUE
461,56,"F3",100,0.2,0.5,"cont1",0,0,1,TRUE
461,56,"F3",100,0.2,0.5,"binary_trait",0,0,1,TRUE
461,56,"F3",100,0.2,0.5,"cat_trait=A",0,0,1,TRUE
461,56,"F3",100,0.2,0.5,"cat_trait=B",0,0,1,TRUE
461,56,"F3",100,0.2,0.5,"cat_trait=C",0,0,1,TRUE
461,56,"F3",100,0.2,0.5,"count_trait",0,0,1,TRUE
462,57,"F1",300,0.2,0.5,"trait1",0,1,0,FALSE
462,57,"F1",300,0.2,0.5,"trait2",1,0,0,FALSE
462,57,"F1",300,0.2,0.5,"trait3",0,1,0,FALSE
462,57,"F1",300,0.2,0.5,"trait4",0,1,0,FALSE
463,58,"F2",300,0.2,0.5,"trait1",0,1,0,FALSE
463,58,"F2",300,0.2,0.5,"trait2",0,0,1,TRUE
463,58,"F2",300,0.2,0.5,"trait3",0,0,1,TRUE
463,58,"F2",300,0.2,0.5,"trait4",0,0,1,TRUE
464,59,"F3",300,0.2,0.5,"cont1",0,1,0,FALSE
464,59,"F3",300,0.2,0.5,"binary_trait",0,0,1,TRUE
464,59,"F3",300,0.2,0.5,"cat_trait=A",0,0,1,TRUE
464,59,"F3",300,0.2,0.5,"cat_trait=B",0,0,1,TRUE
464,59,"F3",300,0.2,0.5,"cat_trait=C",0,0,1,TRUE
464,59,"F3",300,0.2,0.5,"count_trait",0,0,1,TRUE
465,60,"F1",1000,0.2,0.5,"trait1",0,1,0,FALSE
465,60,"F1",1000,0.2,0.5,"trait2",0,1,0,FALSE
465,60,"F1",1000,0.2,0.5,"trait3",0,1,0,FALSE
465,60,"F1",1000,0.2,0.5,"trait4",0,0.75,0.25,FALSE
466,61,"F2",1000,0.2,0.5,"trait1",1,0,0,FALSE
466,61,"F2",1000,0.2,0.5,"trait2",0,0.555555555555556,0.444444444444444,FALSE
466,61,"F2",1000,0.2,0.5,"trait3",0,1,0,FALSE
466,61,"F2",1000,0.2,0.5,"trait4",1,0,0,FALSE
467,62,"F3",1000,0.2,0.5,"cont1",0,1,0,FALSE
467,62,"F3",1000,0.2,0.5,"binary_trait",0,1,0,FALSE
467,62,"F3",1000,0.2,0.5,"cat_trait=A",0,1,0,FALSE
467,62,"F3",1000,0.2,0.5,"cat_trait=B",0,1,0,FALSE
467,62,"F3",1000,0.2,0.5,"cat_trait=C",0,1,0,FALSE
467,62,"F3",1000,0.2,0.5,"count_trait",0,1,0,FALSE
468,63,"F1",100,0.5,0.5,"trait1",0.947368421052632,0,0.0526315789473684,FALSE
468,63,"F1",100,0.5,0.5,"trait2",0,1,0,FALSE
468,63,"F1",100,0.5,0.5,"trait3",1,0,0,FALSE
468,63,"F1",100,0.5,0.5,"trait4",0,0,1,TRUE
469,64,"F2",100,0.5,0.5,"trait1",0,1,0,FALSE
469,64,"F2",100,0.5,0.5,"trait2",0,0.45,0.55,FALSE
469,64,"F2",100,0.5,0.5,"trait3",0,0,1,TRUE
469,64,"F2",100,0.5,0.5,"trait4",0,0,1,TRUE
470,65,"F3",100,0.5,0.5,"cont1",0,0,1,TRUE
470,65,"F3",100,0.5,0.5,"binary_trait",0,0,1,TRUE
470,65,"F3",100,0.5,0.5,"cat_trait=A",0,1,0,FALSE
470,65,"F3",100,0.5,0.5,"cat_trait=B",0,1,0,FALSE
470,65,"F3",100,0.5,0.5,"cat_trait=C",0,1,0,FALSE
470,65,"F3",100,0.5,0.5,"count_trait",0,1,0,FALSE
471,66,"F1",300,0.5,0.5,"trait1",0,1,0,FALSE
471,66,"F1",300,0.5,0.5,"trait2",0,1,0,FALSE
471,66,"F1",300,0.5,0.5,"trait3",0,1,0,FALSE
471,66,"F1",300,0.5,0.5,"trait4",0,1,0,FALSE
472,67,"F2",300,0.5,0.5,"trait1",0,0,1,TRUE
472,67,"F2",300,0.5,0.5,"trait2",1,0,0,FALSE
472,67,"F2",300,0.5,0.5,"trait3",0,0,1,TRUE
472,67,"F2",300,0.5,0.5,"trait4",1,0,0,FALSE
473,68,"F3",300,0.5,0.5,"cont1",0,1,0,FALSE
473,68,"F3",300,0.5,0.5,"binary_trait",0,0,1,TRUE
473,68,"F3",300,0.5,0.5,"cat_trait=A",0,0,1,TRUE
473,68,"F3",300,0.5,0.5,"cat_trait=B",0,0,1,TRUE
473,68,"F3",300,0.5,0.5,"cat_trait=C",0,0,1,TRUE
473,68,"F3",300,0.5,0.5,"count_trait",0,1,0,FALSE
474,69,"F1",1000,0.5,0.5,"trait1",0,1,0,FALSE
474,69,"F1",1000,0.5,0.5,"trait2",0,1,0,FALSE
474,69,"F1",1000,0.5,0.5,"trait3",0,1,0,FALSE
474,69,"F1",1000,0.5,0.5,"trait4",0,1,0,FALSE
475,70,"F2",1000,0.5,0.5,"trait1",0,1,0,FALSE
475,70,"F2",1000,0.5,0.5,"trait2",1,0,0,FALSE
475,70,"F2",1000,0.5,0.5,"trait3",0,1,0,FALSE
475,70,"F2",1000,0.5,0.5,"trait4",0.95,0.05,0,FALSE
476,71,"F3",1000,0.5,0.5,"cont1",0.4,0.6,0,FALSE
476,71,"F3",1000,0.5,0.5,"binary_trait",0,0,1,TRUE
476,71,"F3",1000,0.5,0.5,"cat_trait=A",0,1,0,FALSE
476,71,"F3",1000,0.5,0.5,"cat_trait=B",0,1,0,FALSE
476,71,"F3",1000,0.5,0.5,"cat_trait=C",0,1,0,FALSE
476,71,"F3",1000,0.5,0.5,"count_trait",0,1,0,FALSE
477,72,"F1",100,1,0.5,"trait1",1,0,0,FALSE
477,72,"F1",100,1,0.5,"trait2",0.75,0.25,0,FALSE
477,72,"F1",100,1,0.5,"trait3",0.2,0.8,0,FALSE
477,72,"F1",100,1,0.5,"trait4",0,0,1,TRUE
478,73,"F2",100,1,0.5,"trait1",1,0,0,FALSE
478,73,"F2",100,1,0.5,"trait2",0,1,0,FALSE
478,73,"F2",100,1,0.5,"trait3",0,0,1,TRUE
478,73,"F2",100,1,0.5,"trait4",0.222222222222222,0,0.777777777777778,FALSE
479,74,"F3",100,1,0.5,"cont1",0,0.8,0.2,FALSE
479,74,"F3",100,1,0.5,"binary_trait",0,1,0,FALSE
479,74,"F3",100,1,0.5,"cat_trait=A",0,1,0,FALSE
479,74,"F3",100,1,0.5,"cat_trait=B",0,1,0,FALSE
479,74,"F3",100,1,0.5,"cat_trait=C",0,1,0,FALSE
479,74,"F3",100,1,0.5,"count_trait",0,1,0,FALSE
480,75,"F1",300,1,0.5,"trait1",0,1,0,FALSE
480,75,"F1",300,1,0.5,"trait2",0.95,0,0.05,FALSE
480,75,"F1",300,1,0.5,"trait3",0,1,0,FALSE
480,75,"F1",300,1,0.5,"trait4",0.888888888888889,0.0555555555555556,0.0555555555555556,FALSE
481,76,"F2",300,1,0.5,"trait1",0,1,0,FALSE
481,76,"F2",300,1,0.5,"trait2",0,1,0,FALSE
481,76,"F2",300,1,0.5,"trait3",0,0.764705882352941,0.235294117647059,FALSE
481,76,"F2",300,1,0.5,"trait4",0.928571428571428,0,0.0714285714285714,FALSE
482,77,"F3",300,1,0.5,"cont1",1,0,0,FALSE
482,77,"F3",300,1,0.5,"binary_trait",0,1,0,FALSE
482,77,"F3",300,1,0.5,"cat_trait=A",0,1,0,FALSE
482,77,"F3",300,1,0.5,"cat_trait=B",0,1,0,FALSE
482,77,"F3",300,1,0.5,"cat_trait=C",0,1,0,FALSE
482,77,"F3",300,1,0.5,"count_trait",0,1,0,FALSE
483,78,"F1",1000,1,0.5,"trait1",0,1,0,FALSE
483,78,"F1",1000,1,0.5,"trait2",0,1,0,FALSE
483,78,"F1",1000,1,0.5,"trait3",0,1,0,FALSE
483,78,"F1",1000,1,0.5,"trait4",0,1,0,FALSE
484,79,"F2",1000,1,0.5,"trait1",1,0,0,FALSE
484,79,"F2",1000,1,0.5,"trait2",1,0,0,FALSE
484,79,"F2",1000,1,0.5,"trait3",0,0.7,0.3,FALSE
484,79,"F2",1000,1,0.5,"trait4",0.8,0,0.2,FALSE
485,80,"F3",1000,1,0.5,"cont1",0,1,0,FALSE
485,80,"F3",1000,1,0.5,"binary_trait",0.25,0,0.75,FALSE
485,80,"F3",1000,1,0.5,"cat_trait=A",0,0.6,0.4,FALSE
485,80,"F3",1000,1,0.5,"cat_trait=B",0,0.6,0.4,FALSE
485,80,"F3",1000,1,0.5,"cat_trait=C",0,0.6,0.4,FALSE
485,80,"F3",1000,1,0.5,"count_trait",0,1,0,FALSE
486,0,"F1",100,0.2,0.1,"trait1",0.9,0.1,0,FALSE
486,0,"F1",100,0.2,0.1,"trait2",0,1,0,FALSE
486,0,"F1",100,0.2,0.1,"trait3",0,0,1,TRUE
486,0,"F1",100,0.2,0.1,"trait4",0,0,1,TRUE
487,1,"F2",100,0.2,0.1,"trait1",1,0,0,FALSE
487,1,"F2",100,0.2,0.1,"trait2",1,0,0,FALSE
487,1,"F2",100,0.2,0.1,"trait3",0,1,0,FALSE
487,1,"F2",100,0.2,0.1,"trait4",0,0,1,TRUE
488,2,"F3",100,0.2,0.1,"cont1",0,0,1,TRUE
488,2,"F3",100,0.2,0.1,"binary_trait",0,0,1,TRUE
488,2,"F3",100,0.2,0.1,"cat_trait=A",0,0,1,TRUE
488,2,"F3",100,0.2,0.1,"cat_trait=B",0,0,1,TRUE
488,2,"F3",100,0.2,0.1,"cat_trait=C",0,0,1,TRUE
488,2,"F3",100,0.2,0.1,"count_trait",0,1,0,FALSE
489,3,"F1",300,0.2,0.1,"trait1",0,1,0,FALSE
489,3,"F1",300,0.2,0.1,"trait2",1,0,0,FALSE
489,3,"F1",300,0.2,0.1,"trait3",0,1,0,FALSE
489,3,"F1",300,0.2,0.1,"trait4",1,0,0,FALSE
490,4,"F2",300,0.2,0.1,"trait1",1,0,0,FALSE
490,4,"F2",300,0.2,0.1,"trait2",1,0,0,FALSE
490,4,"F2",300,0.2,0.1,"trait3",0,1,0,FALSE
490,4,"F2",300,0.2,0.1,"trait4",1,0,0,FALSE
491,5,"F3",300,0.2,0.1,"cont1",0,0,1,TRUE
491,5,"F3",300,0.2,0.1,"binary_trait",0,0.4,0.6,FALSE
491,5,"F3",300,0.2,0.1,"cat_trait=A",0,0,1,TRUE
491,5,"F3",300,0.2,0.1,"cat_trait=B",0,0,1,TRUE
491,5,"F3",300,0.2,0.1,"cat_trait=C",0,0,1,TRUE
491,5,"F3",300,0.2,0.1,"count_trait",0,0,1,TRUE
492,6,"F1",1000,0.2,0.1,"trait1",0,1,0,FALSE
492,6,"F1",1000,0.2,0.1,"trait2",0,1,0,FALSE
492,6,"F1",1000,0.2,0.1,"trait3",0,1,0,FALSE
492,6,"F1",1000,0.2,0.1,"trait4",1,0,0,FALSE
493,7,"F2",1000,0.2,0.1,"trait1",0,1,0,FALSE
493,7,"F2",1000,0.2,0.1,"trait2",1,0,0,FALSE
493,7,"F2",1000,0.2,0.1,"trait3",0,1,0,FALSE
493,7,"F2",1000,0.2,0.1,"trait4",1,0,0,FALSE
494,8,"F3",1000,0.2,0.1,"cont1",0,1,0,FALSE
494,8,"F3",1000,0.2,0.1,"binary_trait",0.3,0.05,0.65,FALSE
494,8,"F3",1000,0.2,0.1,"cat_trait=A",0,0,1,TRUE
494,8,"F3",1000,0.2,0.1,"cat_trait=B",0,0,1,TRUE
494,8,"F3",1000,0.2,0.1,"cat_trait=C",0,0,1,TRUE
494,8,"F3",1000,0.2,0.1,"count_trait",1,0,0,FALSE
495,9,"F1",100,0.5,0.1,"trait1",0,1,0,FALSE
495,9,"F1",100,0.5,0.1,"trait2",0,0,1,TRUE
495,9,"F1",100,0.5,0.1,"trait3",1,0,0,FALSE
495,9,"F1",100,0.5,0.1,"trait4",1,0,0,FALSE
496,10,"F2",100,0.5,0.1,"trait1",0,0.75,0.25,FALSE
496,10,"F2",100,0.5,0.1,"trait2",0,0,1,TRUE
496,10,"F2",100,0.5,0.1,"trait3",0,1,0,FALSE
496,10,"F2",100,0.5,0.1,"trait4",1,0,0,FALSE
497,11,"F3",100,0.5,0.1,"cont1",1,0,0,FALSE
497,11,"F3",100,0.5,0.1,"binary_trait",0,1,0,FALSE
497,11,"F3",100,0.5,0.1,"cat_trait=A",0,0,1,TRUE
497,11,"F3",100,0.5,0.1,"cat_trait=B",0,0,1,TRUE
497,11,"F3",100,0.5,0.1,"cat_trait=C",0,0,1,TRUE
497,11,"F3",100,0.5,0.1,"count_trait",0,0,1,TRUE
498,12,"F1",300,0.5,0.1,"trait1",1,0,0,FALSE
498,12,"F1",300,0.5,0.1,"trait2",0,1,0,FALSE
498,12,"F1",300,0.5,0.1,"trait3",0,1,0,FALSE
498,12,"F1",300,0.5,0.1,"trait4",0,1,0,FALSE
499,13,"F2",300,0.5,0.1,"trait1",0,0.8,0.2,FALSE
499,13,"F2",300,0.5,0.1,"trait2",0.95,0,0.05,FALSE
499,13,"F2",300,0.5,0.1,"trait3",0,1,0,FALSE
499,13,"F2",300,0.5,0.1,"trait4",1,0,0,FALSE
500,14,"F3",300,0.5,0.1,"cont1",1,0,0,FALSE
500,14,"F3",300,0.5,0.1,"binary_trait",0,1,0,FALSE
500,14,"F3",300,0.5,0.1,"cat_trait=A",0,1,0,FALSE
500,14,"F3",300,0.5,0.1,"cat_trait=B",0,1,0,FALSE
500,14,"F3",300,0.5,0.1,"cat_trait=C",0,1,0,FALSE
500,14,"F3",300,0.5,0.1,"count_trait",1,0,0,FALSE
501,15,"F1",1000,0.5,0.1,"trait1",0.55,0.45,0,FALSE
501,15,"F1",1000,0.5,0.1,"trait2",0,1,0,FALSE
501,15,"F1",1000,0.5,0.1,"trait3",0.35,0.65,0,FALSE
501,15,"F1",1000,0.5,0.1,"trait4",0.2,0.8,0,FALSE
502,16,"F2",1000,0.5,0.1,"trait1",0,1,0,FALSE
502,16,"F2",1000,0.5,0.1,"trait2",0.9,0.1,0,FALSE
502,16,"F2",1000,0.5,0.1,"trait3",0,1,0,FALSE
502,16,"F2",1000,0.5,0.1,"trait4",1,0,0,FALSE
503,17,"F3",1000,0.5,0.1,"cont1",0,1,0,FALSE
503,17,"F3",1000,0.5,0.1,"binary_trait",0,0,1,TRUE
503,17,"F3",1000,0.5,0.1,"cat_trait=A",0,1,0,FALSE
503,17,"F3",1000,0.5,0.1,"cat_trait=B",0,1,0,FALSE
503,17,"F3",1000,0.5,0.1,"cat_trait=C",0,1,0,FALSE
503,17,"F3",1000,0.5,0.1,"count_trait",0.9,0,0.1,FALSE
504,18,"F1",100,1,0.1,"trait1",0,1,0,FALSE
504,18,"F1",100,1,0.1,"trait2",0,1,0,FALSE
504,18,"F1",100,1,0.1,"trait3",0,1,0,FALSE
504,18,"F1",100,1,0.1,"trait4",0,0,1,TRUE
505,19,"F2",100,1,0.1,"trait1",0,1,0,FALSE
505,19,"F2",100,1,0.1,"trait2",0,1,0,FALSE
505,19,"F2",100,1,0.1,"trait3",1,0,0,FALSE
505,19,"F2",100,1,0.1,"trait4",0.9,0.1,0,FALSE
506,20,"F3",100,1,0.1,"cont1",0.294117647058824,0.705882352941177,0,FALSE
506,20,"F3",100,1,0.1,"binary_trait",0,1,0,FALSE
506,20,"F3",100,1,0.1,"cat_trait=A",0,0,1,TRUE
506,20,"F3",100,1,0.1,"cat_trait=B",0,0,1,TRUE
506,20,"F3",100,1,0.1,"cat_trait=C",0,0,1,TRUE
506,20,"F3",100,1,0.1,"count_trait",0,1,0,FALSE
507,21,"F1",300,1,0.1,"trait1",0.55,0.45,0,FALSE
507,21,"F1",300,1,0.1,"trait2",0,1,0,FALSE
507,21,"F1",300,1,0.1,"trait3",0,1,0,FALSE
507,21,"F1",300,1,0.1,"trait4",0,1,0,FALSE
508,22,"F2",300,1,0.1,"trait1",0,1,0,FALSE
508,22,"F2",300,1,0.1,"trait2",0.944444444444444,0,0.0555555555555556,FALSE
508,22,"F2",300,1,0.1,"trait3",0.75,0.1,0.15,FALSE
508,22,"F2",300,1,0.1,"trait4",1,0,0,FALSE
509,23,"F3",300,1,0.1,"cont1",0.7,0.3,0,FALSE
509,23,"F3",300,1,0.1,"binary_trait",0,1,0,FALSE
509,23,"F3",300,1,0.1,"cat_trait=A",0,1,0,FALSE
509,23,"F3",300,1,0.1,"cat_trait=B",0,1,0,FALSE
509,23,"F3",300,1,0.1,"cat_trait=C",0,1,0,FALSE
509,23,"F3",300,1,0.1,"count_trait",0,1,0,FALSE
510,24,"F1",1000,1,0.1,"trait1",0,1,0,FALSE
510,24,"F1",1000,1,0.1,"trait2",0.45,0.55,0,FALSE
510,24,"F1",1000,1,0.1,"trait3",0,1,0,FALSE
510,24,"F1",1000,1,0.1,"trait4",0,1,0,FALSE
511,25,"F2",1000,1,0.1,"trait1",0,1,0,FALSE
511,25,"F2",1000,1,0.1,"trait2",0.5,0.5,0,FALSE
511,25,"F2",1000,1,0.1,"trait3",0,1,0,FALSE
511,25,"F2",1000,1,0.1,"trait4",0.947368421052632,0,0.0526315789473684,FALSE
512,26,"F3",1000,1,0.1,"cont1",0.25,0.75,0,FALSE
512,26,"F3",1000,1,0.1,"binary_trait",0,1,0,FALSE
512,26,"F3",1000,1,0.1,"cat_trait=A",0,1,0,FALSE
512,26,"F3",1000,1,0.1,"cat_trait=B",0,1,0,FALSE
512,26,"F3",1000,1,0.1,"cat_trait=C",0,1,0,FALSE
512,26,"F3",1000,1,0.1,"count_trait",0,1,0,FALSE
513,27,"F1",100,0.2,0.3,"trait1",0,0,1,TRUE
513,27,"F1",100,0.2,0.3,"trait2",0,0,1,TRUE
513,27,"F1",100,0.2,0.3,"trait3",0,1,0,FALSE
513,27,"F1",100,0.2,0.3,"trait4",0,0,1,TRUE
514,28,"F2",100,0.2,0.3,"trait1",0,0.95,0.05,FALSE
514,28,"F2",100,0.2,0.3,"trait2",0.6,0,0.4,FALSE
514,28,"F2",100,0.2,0.3,"trait3",0,0,1,TRUE
514,28,"F2",100,0.2,0.3,"trait4",0,1,0,FALSE
515,29,"F3",100,0.2,0.3,"cont1",0,0,1,TRUE
515,29,"F3",100,0.2,0.3,"binary_trait",0,1,0,FALSE
515,29,"F3",100,0.2,0.3,"cat_trait=A",0,0,1,TRUE
515,29,"F3",100,0.2,0.3,"cat_trait=B",0,0,1,TRUE
515,29,"F3",100,0.2,0.3,"cat_trait=C",0,0,1,TRUE
515,29,"F3",100,0.2,0.3,"count_trait",0,0,1,TRUE
516,30,"F1",300,0.2,0.3,"trait1",1,0,0,FALSE
516,30,"F1",300,0.2,0.3,"trait2",1,0,0,FALSE
516,30,"F1",300,0.2,0.3,"trait3",0,1,0,FALSE
516,30,"F1",300,0.2,0.3,"trait4",0,1,0,FALSE
517,31,"F2",300,0.2,0.3,"trait1",0.727272727272727,0.272727272727273,0,FALSE
517,31,"F2",300,0.2,0.3,"trait2",1,0,0,FALSE
517,31,"F2",300,0.2,0.3,"trait3",0,0,1,TRUE
517,31,"F2",300,0.2,0.3,"trait4",1,0,0,FALSE
518,32,"F3",300,0.2,0.3,"cont1",1,0,0,FALSE
518,32,"F3",300,0.2,0.3,"binary_trait",0,1,0,FALSE
518,32,"F3",300,0.2,0.3,"cat_trait=A",0,0,1,TRUE
518,32,"F3",300,0.2,0.3,"cat_trait=B",0,0,1,TRUE
518,32,"F3",300,0.2,0.3,"cat_trait=C",0,0,1,TRUE
518,32,"F3",300,0.2,0.3,"count_trait",0,0,1,TRUE
519,33,"F1",1000,0.2,0.3,"trait1",0,1,0,FALSE
519,33,"F1",1000,0.2,0.3,"trait2",0,1,0,FALSE
519,33,"F1",1000,0.2,0.3,"trait3",0,1,0,FALSE
519,33,"F1",1000,0.2,0.3,"trait4",0.35,0.65,0,FALSE
520,34,"F2",1000,0.2,0.3,"trait1",0,1,0,FALSE
520,34,"F2",1000,0.2,0.3,"trait2",1,0,0,FALSE
520,34,"F2",1000,0.2,0.3,"trait3",0,1,0,FALSE
520,34,"F2",1000,0.2,0.3,"trait4",1,0,0,FALSE
521,35,"F3",1000,0.2,0.3,"cont1",0,1,0,FALSE
521,35,"F3",1000,0.2,0.3,"binary_trait",0,1,0,FALSE
521,35,"F3",1000,0.2,0.3,"cat_trait=A",0,1,0,FALSE
521,35,"F3",1000,0.2,0.3,"cat_trait=B",0,1,0,FALSE
521,35,"F3",1000,0.2,0.3,"cat_trait=C",0,1,0,FALSE
521,35,"F3",1000,0.2,0.3,"count_trait",0,1,0,FALSE
522,36,"F1",100,0.5,0.3,"trait1",0,1,0,FALSE
522,36,"F1",100,0.5,0.3,"trait2",0,1,0,FALSE
522,36,"F1",100,0.5,0.3,"trait3",0,0,1,TRUE
522,36,"F1",100,0.5,0.3,"trait4",0,1,0,FALSE
523,37,"F2",100,0.5,0.3,"trait1",0.473684210526316,0,0.526315789473684,FALSE
523,37,"F2",100,0.5,0.3,"trait2",1,0,0,FALSE
523,37,"F2",100,0.5,0.3,"trait3",0,0,1,TRUE
523,37,"F2",100,0.5,0.3,"trait4",0.05,0,0.95,FALSE
524,38,"F3",100,0.5,0.3,"cont1",0.5,0.5,0,FALSE
524,38,"F3",100,0.5,0.3,"binary_trait",0,1,0,FALSE
524,38,"F3",100,0.5,0.3,"cat_trait=A",0,0,1,TRUE
524,38,"F3",100,0.5,0.3,"cat_trait=B",0,0,1,TRUE
524,38,"F3",100,0.5,0.3,"cat_trait=C",0,0,1,TRUE
524,38,"F3",100,0.5,0.3,"count_trait",0,0,1,TRUE
525,39,"F1",300,0.5,0.3,"trait1",0,1,0,FALSE
525,39,"F1",300,0.5,0.3,"trait2",0,1,0,FALSE
525,39,"F1",300,0.5,0.3,"trait3",0,1,0,FALSE
525,39,"F1",300,0.5,0.3,"trait4",0,1,0,FALSE
526,40,"F2",300,0.5,0.3,"trait1",0.1,0.9,0,FALSE
526,40,"F2",300,0.5,0.3,"trait2",1,0,0,FALSE
526,40,"F2",300,0.5,0.3,"trait3",0,1,0,FALSE
526,40,"F2",300,0.5,0.3,"trait4",1,0,0,FALSE
527,41,"F3",300,0.5,0.3,"cont1",0,0,1,TRUE
527,41,"F3",300,0.5,0.3,"binary_trait",0,1,0,FALSE
527,41,"F3",300,0.5,0.3,"cat_trait=A",0,0,1,TRUE
527,41,"F3",300,0.5,0.3,"cat_trait=B",0,0,1,TRUE
527,41,"F3",300,0.5,0.3,"cat_trait=C",0,0,1,TRUE
527,41,"F3",300,0.5,0.3,"count_trait",1,0,0,FALSE
528,42,"F1",1000,0.5,0.3,"trait1",0,1,0,FALSE
528,42,"F1",1000,0.5,0.3,"trait2",0,1,0,FALSE
528,42,"F1",1000,0.5,0.3,"trait3",0,1,0,FALSE
528,42,"F1",1000,0.5,0.3,"trait4",0,1,0,FALSE
529,43,"F2",1000,0.5,0.3,"trait1",0.55,0.45,0,FALSE
529,43,"F2",1000,0.5,0.3,"trait2",0.75,0.25,0,FALSE
529,43,"F2",1000,0.5,0.3,"trait3",0,1,0,FALSE
529,43,"F2",1000,0.5,0.3,"trait4",0.947368421052632,0,0.0526315789473684,FALSE
530,44,"F3",1000,0.5,0.3,"cont1",0,1,0,FALSE
530,44,"F3",1000,0.5,0.3,"binary_trait",0,1,0,FALSE
530,44,"F3",1000,0.5,0.3,"cat_trait=A",0.1,0,0.9,FALSE
530,44,"F3",1000,0.5,0.3,"cat_trait=B",0.1,0,0.9,FALSE
530,44,"F3",1000,0.5,0.3,"cat_trait=C",0.1,0,0.9,FALSE
530,44,"F3",1000,0.5,0.3,"count_trait",0,1,0,FALSE
531,45,"F1",100,1,0.3,"trait1",0,1,0,FALSE
531,45,"F1",100,1,0.3,"trait2",0,0.7,0.3,FALSE
531,45,"F1",100,1,0.3,"trait3",0,0.95,0.05,FALSE
531,45,"F1",100,1,0.3,"trait4",0,0,1,TRUE
532,46,"F2",100,1,0.3,"trait1",0,0.85,0.15,FALSE
532,46,"F2",100,1,0.3,"trait2",0,1,0,FALSE
532,46,"F2",100,1,0.3,"trait3",0.625,0,0.375,FALSE
532,46,"F2",100,1,0.3,"trait4",0,1,0,FALSE
533,47,"F3",100,1,0.3,"cont1",0.285714285714286,0.0714285714285714,0.642857142857143,FALSE
533,47,"F3",100,1,0.3,"binary_trait",0,0.15,0.85,FALSE
533,47,"F3",100,1,0.3,"cat_trait=A",0,0,1,TRUE
533,47,"F3",100,1,0.3,"cat_trait=B",0,0,1,TRUE
533,47,"F3",100,1,0.3,"cat_trait=C",0,0,1,TRUE
533,47,"F3",100,1,0.3,"count_trait",0,0,1,TRUE
534,48,"F1",300,1,0.3,"trait1",1,0,0,FALSE
534,48,"F1",300,1,0.3,"trait2",0,1,0,FALSE
534,48,"F1",300,1,0.3,"trait3",0,1,0,FALSE
534,48,"F1",300,1,0.3,"trait4",0,1,0,FALSE
535,49,"F2",300,1,0.3,"trait1",0.842105263157895,0,0.157894736842105,FALSE
535,49,"F2",300,1,0.3,"trait2",0.9,0.1,0,FALSE
535,49,"F2",300,1,0.3,"trait3",0,0.9,0.1,FALSE
535,49,"F2",300,1,0.3,"trait4",1,0,0,FALSE
536,50,"F3",300,1,0.3,"cont1",0.35,0.65,0,FALSE
536,50,"F3",300,1,0.3,"binary_trait",0,1,0,FALSE
536,50,"F3",300,1,0.3,"cat_trait=A",0,0,1,TRUE
536,50,"F3",300,1,0.3,"cat_trait=B",0,0,1,TRUE
536,50,"F3",300,1,0.3,"cat_trait=C",0,0,1,TRUE
536,50,"F3",300,1,0.3,"count_trait",0,1,0,FALSE
537,51,"F1",1000,1,0.3,"trait1",0.75,0.2,0.05,FALSE
537,51,"F1",1000,1,0.3,"trait2",0,1,0,FALSE
537,51,"F1",1000,1,0.3,"trait3",0,1,0,FALSE
537,51,"F1",1000,1,0.3,"trait4",0.7,0.3,0,FALSE
538,52,"F2",1000,1,0.3,"trait1",1,0,0,FALSE
